Time,Outdoor Temperature(℃),Outdoor Feels Like(℃),Outdoor Dew Point(℃),Outdoor Humidity(%),Indoor Temperature(℃),Indoor Humidity(%),Solar(W/m2),UVI,Rainfall Rainfall Rain Rate(mm/hr),Rainfall Rainfall Daily(mm),Rainfall Rainfall Event(mm),Rainfall Rainfall Hourly(mm),Rainfall Rainfall Weekly(mm),Rainfall Rainfall Monthly(mm),Rainfall Rainfall Yearly(mm),Wind Speed(km/h),Wind Gust(km/h),Wind Direction(º),Pressure Relative(hPa),Pressure Absolute(hPa)
2021-07-15 00:55,10.8,10.8,10.2,96,17.4,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.1,1.8,201,1017.3,1018.1
2021-07-15 01:00,10.8,10.8,10.2,96,17.4,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.0,3.5,213,1017.3,1018.2
2021-07-15 01:05,10.7,10.7,10.1,96,17.4,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.9,7.2,233,1017.2,1018.1
2021-07-15 01:10,10.7,10.7,10.1,96,17.5,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.7,7.2,214,1017.5,1018.4
2021-07-15 01:15,10.5,10.5,10.0,97,17.5,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.5,5.5,211,1017.6,1018.4
2021-07-15 01:20,10.3,10.3,9.8,97,17.5,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.0,5.5,214,1017.5,1018.4
2021-07-15 01:25,10.1,10.1,9.7,97,17.6,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.5,7.2,239,1017.7,1018.6
2021-07-15 01:30,10.0,10.0,9.6,97,17.7,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.9,5.5,195,1017.5,1018.4
2021-07-15 01:35,9.9,9.9,9.5,97,17.8,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.6,5.5,212,1017.5,1018.3
2021-07-15 01:40,9.9,9.9,9.4,97,17.8,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.6,3.5,205,1017.5,1018.4
2021-07-15 01:45,9.8,9.8,9.3,97,17.8,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.4,3.5,202,1017.5,1018.4
2021-07-15 01:50,9.8,9.8,9.3,97,17.8,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.5,1.8,203,1017.5,1018.4
2021-07-15 01:55,9.7,9.7,9.2,97,17.6,89,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.2,3.5,215,1017.4,1018.3
2021-07-15 02:00,9.5,9.5,9.2,98,17.4,88,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.1,1.8,199,1017.4,1018.3
2021-07-15 02:05,9.5,9.5,9.2,98,17.1,88,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.1,5.5,220,1017.4,1018.3
2021-07-15 02:10,9.5,9.5,9.2,98,16.9,88,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.5,1.8,213,1017.4,1018.3
2021-07-15 02:15,9.5,9.5,9.2,98,16.7,88,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.0,0.0,0,1017.5,1018.4
2021-07-15 02:20,9.5,9.5,9.2,98,16.5,88,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.8,3.5,210,1017.6,1018.6
2021-07-15 02:25,9.6,9.6,9.3,98,16.4,88,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.5,7.2,223,1017.6,1018.4
2021-07-15 02:30,9.7,9.7,9.4,98,16.3,88,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.2,5.5,235,1017.6,1018.5
2021-07-15 02:35,9.7,9.7,9.4,98,16.1,89,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.1,1.8,195,1017.6,1018.5
2021-07-15 02:40,9.8,9.8,9.5,98,16.0,89,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.2,1.8,219,1017.6,1018.6
2021-07-15 02:45,9.9,9.9,9.5,97,15.9,89,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.4,1.8,199,1017.6,1018.4
2021-07-15 02:50,10.0,10.0,9.5,97,15.8,89,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.8,3.5,209,1017.6,1018.5
2021-07-15 02:55,10.0,10.0,9.6,97,15.7,89,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.7,3.5,216,1017.6,1018.6
2021-07-15 03:00,10.1,10.1,9.7,97,15.6,89,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.3,3.5,202,1017.6,1018.5
2021-07-15 03:05,10.1,10.1,9.7,97,15.5,89,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.5,3.5,231,1017.5,1018.4
2021-07-15 03:10,10.2,10.2,9.8,97,15.4,89,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.6,5.5,214,1017.6,1018.5
2021-07-15 03:15,10.2,10.2,9.8,97,15.4,89,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.9,3.5,214,1017.6,1018.5
2021-07-15 03:20,10.2,10.2,9.8,97,15.3,89,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.8,1.8,196,1017.5,1018.4
2021-07-15 03:25,10.3,10.3,9.8,97,15.2,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.0,3.5,214,1017.5,1018.4
2021-07-15 03:30,10.3,10.3,9.8,97,15.1,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.2,5.5,216,1017.5,1018.4
2021-07-15 03:35,10.3,10.3,9.8,97,15.1,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.8,3.5,203,1017.5,1018.4
2021-07-15 03:40,10.3,10.3,9.7,96,15.0,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.7,1.8,196,1017.4,1018.3
2021-07-15 03:45,10.3,10.3,9.7,96,14.9,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.4,1.8,210,1017.4,1018.3
2021-07-15 03:50,10.3,10.3,9.7,96,14.8,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.1,5.5,212,1017.4,1018.3
2021-07-15 03:55,10.3,10.3,9.7,96,14.8,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.9,3.5,209,1017.5,1018.4
2021-07-15 04:00,10.3,10.3,9.6,96,14.7,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.8,5.5,215,1017.3,1018.2
2021-07-15 04:05,10.2,10.2,9.6,96,14.7,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.9,1.8,214,1017.4,1018.2
2021-07-15 04:10,10.1,10.1,9.5,96,14.6,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.4,3.5,226,1017.4,1018.3
2021-07-15 04:15,10.0,10.0,9.4,96,14.6,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.2,1.8,212,1017.4,1018.2
2021-07-15 04:20,10.0,10.0,9.5,97,14.6,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.8,1.8,201,1017.5,1018.4
2021-07-15 04:25,9.9,9.9,9.4,97,14.5,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.1,3.5,238,1017.5,1018.4
2021-07-15 04:30,9.8,9.8,9.4,97,14.5,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.1,3.5,209,1017.6,1018.4
2021-07-15 04:35,9.8,9.8,9.3,97,14.5,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.2,3.5,209,1017.6,1018.5
2021-07-15 04:40,9.7,9.7,9.3,97,14.4,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.0,5.5,234,1017.6,1018.5
2021-07-15 04:45,9.8,9.8,9.3,97,14.4,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.6,5.5,225,1017.6,1018.6
2021-07-15 04:50,9.7,9.7,9.3,97,14.3,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.3,7.2,213,1017.7,1018.6
2021-07-15 04:55,9.7,9.7,9.3,97,14.3,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.0,3.5,220,1017.7,1018.6
2021-07-15 05:00,9.7,9.7,9.3,97,14.2,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.1,3.5,227,1017.7,1018.7
2021-07-15 05:05,9.7,9.7,9.3,97,14.2,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.2,5.5,216,1017.6,1018.5
2021-07-15 05:10,9.7,9.7,9.2,97,14.1,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.1,3.5,231,1017.7,1018.6
2021-07-15 05:15,9.6,9.6,9.1,97,14.1,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.2,1.8,217,1017.7,1018.7
2021-07-15 05:20,9.5,9.5,9.1,97,14.1,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.2,5.5,218,1017.7,1018.7
2021-07-15 05:25,9.4,9.4,8.9,97,14.0,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.7,3.5,216,1017.7,1018.6
2021-07-15 05:30,9.4,9.4,8.9,97,14.0,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.7,5.5,215,1017.8,1018.8
2021-07-15 05:35,9.4,9.4,8.9,97,13.9,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.0,3.5,213,1017.8,1018.8
2021-07-15 05:40,9.4,9.4,8.9,97,13.9,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.4,1.8,217,1017.9,1018.8
2021-07-15 05:45,9.4,9.4,8.9,97,13.9,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.1,5.5,220,1018.0,1018.9
2021-07-15 05:50,9.3,9.3,8.8,97,13.9,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.7,5.5,223,1018.0,1018.9
2021-07-15 05:55,9.3,9.3,8.8,97,13.8,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.5,5.5,230,1018.1,1019.0
2021-07-15 06:00,9.3,9.3,8.8,97,13.8,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.2,1.8,204,1018.0,1018.9
2021-07-15 06:05,9.3,9.3,8.8,97,13.8,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.5,1.8,202,1018.1,1019.0
2021-07-15 06:10,9.3,9.3,8.8,97,13.7,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.9,1.8,226,1018.1,1019.0
2021-07-15 06:15,9.3,9.3,8.8,97,13.7,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.4,1.8,203,1018.1,1019.0
2021-07-15 06:20,9.3,9.3,8.9,97,13.7,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.7,3.5,215,1018.1,1019.1
2021-07-15 06:25,9.4,9.4,8.9,97,13.6,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.0,3.5,221,1018.1,1019.0
2021-07-15 06:30,9.4,9.4,8.9,97,13.6,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.0,3.5,218,1018.3,1019.2
2021-07-15 06:35,9.4,9.4,8.9,97,13.6,90,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.5,3.5,211,1018.2,1019.1
2021-07-15 06:40,9.4,9.4,8.9,97,13.6,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.0,3.5,213,1018.3,1019.2
2021-07-15 06:45,9.4,9.4,8.9,97,13.6,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.9,3.5,208,1018.4,1019.3
2021-07-15 06:50,9.4,9.4,9.0,97,13.5,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.0,3.5,209,1018.4,1019.3
2021-07-15 06:55,9.4,9.4,8.8,96,13.5,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.9,3.5,211,1018.5,1019.4
2021-07-15 07:00,9.3,9.3,8.8,97,13.5,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.0,3.5,231,1018.7,1019.6
2021-07-15 07:05,9.3,9.3,8.7,96,13.5,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.9,3.5,219,1018.7,1019.6
2021-07-15 07:10,9.3,9.3,8.7,96,13.4,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.7,5.5,206,1018.7,1019.6
2021-07-15 07:15,9.4,9.4,8.8,96,13.4,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.4,1.8,205,1018.8,1019.7
2021-07-15 07:20,9.4,9.4,8.8,96,13.4,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.6,5.5,221,1018.9,1019.8
2021-07-15 07:25,9.4,9.4,8.8,96,13.4,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.1,3.5,224,1018.9,1019.8
2021-07-15 07:30,9.4,9.4,8.8,96,13.3,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.0,3.5,208,1018.9,1019.8
2021-07-15 07:35,9.4,9.4,8.8,96,13.3,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.2,3.5,229,1019.1,1019.9
2021-07-15 07:40,9.4,9.4,8.7,96,13.3,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.8,5.5,221,1019.2,1020.0
2021-07-15 07:45,9.4,9.4,8.6,95,13.3,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.9,5.5,225,1019.2,1020.1
2021-07-15 07:50,9.4,9.4,8.6,95,13.2,91,0.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.3,5.5,214,1019.3,1020.2
2021-07-15 07:55,9.3,9.3,8.4,94,13.2,91,0.4,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.2,5.5,240,1019.3,1020.2
2021-07-15 08:00,9.3,9.3,8.2,93,13.2,90,2.1,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.1,7.2,239,1019.4,1020.2
2021-07-15 08:05,9.3,9.3,8.2,93,13.1,90,3.8,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.8,3.5,227,1019.4,1020.3
2021-07-15 08:10,9.2,9.2,8.1,93,13.1,90,7.3,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.5,7.2,214,1019.5,1020.4
2021-07-15 08:15,9.2,9.2,8.0,92,13.1,90,10.4,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.6,3.5,205,1019.6,1020.4
2021-07-15 08:20,9.1,9.1,7.9,92,13.1,90,12.5,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.4,1.8,228,1019.7,1020.6
2021-07-15 08:25,9.1,9.1,8.0,93,13.3,91,18.1,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.6,7.2,212,1019.7,1020.6
2021-07-15 08:30,9.1,9.1,7.9,92,13.4,91,24.2,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.6,5.5,222,1020.0,1020.9
2021-07-15 08:35,9.0,9.0,7.8,92,13.7,92,32.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.3,7.2,211,1019.9,1020.8
2021-07-15 08:40,9.0,9.0,7.8,92,13.8,91,33.8,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.3,5.5,200,1019.9,1020.8
2021-07-15 08:45,8.9,8.6,7.6,92,13.9,91,42.0,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,4.7,11.1,242,1019.9,1020.9
2021-07-15 08:50,8.8,8.5,7.6,92,13.8,90,44.6,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.2,11.1,226,1020.1,1021.0
2021-07-15 08:55,8.7,8.7,7.5,92,13.6,90,46.4,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.6,3.5,224,1020.0,1021.0
2021-07-15 09:00,8.7,8.6,7.5,92,13.4,89,41.1,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.0,7.2,240,1020.1,1021.1
2021-07-15 09:05,8.7,8.7,7.5,92,13.4,89,49.8,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,0.6,1.8,210,1020.2,1021.1
2021-07-15 09:10,9.0,8.8,7.5,91,13.3,88,54.2,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,4.0,7.2,221,1020.2,1021.1
2021-07-15 09:15,9.2,9.2,7.6,90,13.2,88,57.6,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.0,3.5,216,1020.3,1021.2
2021-07-15 09:20,9.3,9.2,7.6,89,13.1,88,60.2,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.1,5.5,238,1020.3,1021.2
2021-07-15 09:25,9.4,9.4,7.7,89,13.0,88,64.1,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.6,3.5,190,1020.4,1021.3
2021-07-15 09:30,9.6,9.6,7.7,88,12.9,88,66.3,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.6,3.5,204,1020.5,1021.4
2021-07-15 09:35,9.7,9.7,7.7,87,12.9,87,67.7,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.1,3.5,195,1020.6,1021.5
2021-07-15 09:40,10.0,10.0,7.8,86,12.8,87,70.2,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.6,5.5,196,1020.5,1021.4
2021-07-15 09:45,10.0,10.0,7.8,86,12.8,87,75.8,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.2,7.2,226,1020.6,1021.5
2021-07-15 09:50,9.9,9.9,7.7,86,12.7,87,80.6,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.3,5.5,182,1020.7,1021.6
2021-07-15 09:55,10.0,10.0,7.7,85,12.7,87,88.5,0,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.2,7.2,239,1020.8,1021.7
2021-07-15 10:00,10.1,10.1,7.8,86,12.6,87,103.6,1,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.5,7.2,220,1020.7,1021.6
2021-07-15 10:05,10.4,10.4,7.8,84,12.5,86,541.8,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.9,7.2,214,1020.8,1021.7
2021-07-15 10:10,10.3,10.3,7.9,85,12.5,86,407.7,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.1,5.5,206,1020.6,1021.5
2021-07-15 10:15,10.3,10.3,7.9,85,12.5,86,380.8,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.6,7.2,213,1020.7,1021.6
2021-07-15 10:20,10.8,10.8,8.1,84,12.4,86,344.9,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.8,7.2,211,1020.9,1021.8
2021-07-15 10:25,10.4,10.4,7.9,85,12.4,86,291.9,2,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.9,13.0,203,1020.9,1021.8
2021-07-15 10:30,10.2,10.2,7.8,85,12.4,86,406.9,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,5.7,7.2,231,1021.0,1021.9
2021-07-15 10:35,10.2,10.2,7.8,85,12.3,86,367.4,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,5.1,13.0,223,1020.9,1021.8
2021-07-15 10:40,10.2,10.2,7.8,85,12.3,86,426.8,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.3,7.2,228,1020.9,1021.8
2021-07-15 10:45,10.3,10.3,7.9,85,12.3,86,389.5,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.8,5.5,209,1020.9,1021.8
2021-07-15 10:50,10.2,10.2,7.7,85,12.3,86,370.4,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.9,7.2,253,1021.0,1021.9
2021-07-15 10:55,10.6,10.6,7.8,83,12.3,85,378.3,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.3,9.3,228,1020.9,1021.8
2021-07-15 11:00,11.0,11.0,8.1,83,12.3,85,419.5,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.8,7.2,212,1020.9,1021.8
2021-07-15 11:05,10.8,10.8,7.9,82,12.2,85,404.2,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.8,9.3,233,1021.0,1021.9
2021-07-15 11:10,10.8,10.8,7.9,82,12.2,85,369.9,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,5.1,11.1,239,1020.9,1021.8
2021-07-15 11:15,10.8,10.8,7.8,82,12.2,85,409.9,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.9,7.2,273,1021.0,1021.9
2021-07-15 11:20,11.3,11.3,8.1,81,12.2,85,427.7,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.0,5.5,210,1020.9,1021.8
2021-07-15 11:25,11.4,11.4,7.9,79,12.2,85,404.7,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,4.4,9.3,223,1020.9,1021.8
2021-07-15 11:30,11.1,11.1,7.8,80,12.2,85,399.9,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.6,7.2,211,1020.9,1021.8
2021-07-15 11:35,11.3,11.3,7.7,79,12.1,85,427.2,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.6,13.0,218,1020.8,1021.7
2021-07-15 11:40,11.5,11.5,7.8,78,12.1,85,452.4,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.8,3.5,226,1020.8,1021.7
2021-07-15 11:45,11.7,11.7,7.9,78,12.1,85,444.6,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,4.9,9.3,211,1021.0,1021.9
2021-07-15 11:50,11.6,11.6,7.9,78,12.1,84,363.9,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.9,3.5,190,1020.8,1021.7
2021-07-15 11:55,12.1,12.1,8.3,78,12.1,84,406.4,3,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.3,5.5,218,1020.9,1021.8
2021-07-15 12:00,12.3,12.3,8.2,76,12.1,84,490.6,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.7,5.5,221,1020.8,1021.7
2021-07-15 12:05,12.2,12.2,8.2,77,12.1,84,488.9,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.8,3.5,209,1020.7,1021.6
2021-07-15 12:10,12.5,12.5,8.1,75,12.1,84,479.3,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.3,5.5,226,1020.8,1021.7
2021-07-15 12:15,12.6,12.6,8.0,74,12.1,84,453.7,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.9,5.5,216,1020.7,1021.6
2021-07-15 12:20,12.6,12.6,8.1,74,12.2,84,438.6,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.6,5.5,208,1020.6,1021.5
2021-07-15 12:25,13.2,13.2,8.5,73,12.2,84,477.1,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.5,5.5,208,1020.7,1021.6
2021-07-15 12:30,13.1,13.1,8.5,74,12.2,84,484.1,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.1,5.5,208,1020.5,1021.4
2021-07-15 12:35,13.0,13.0,8.2,73,12.2,84,481.9,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,4.9,7.2,227,1020.6,1021.5
2021-07-15 12:40,13.0,13.0,8.2,73,12.2,84,495.8,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.5,3.5,221,1020.4,1021.3
2021-07-15 12:45,13.4,13.4,8.4,72,12.3,84,491.1,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.5,5.5,207,1020.4,1021.3
2021-07-15 12:50,13.6,13.6,8.2,70,12.3,84,494.1,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.0,5.5,206,1020.1,1021.1
2021-07-15 12:55,13.6,13.6,8.3,70,12.3,84,497.1,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,3.2,7.2,232,1020.1,1021.0
2021-07-15 13:00,13.9,13.9,8.5,70,12.3,84,474.5,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,1.8,5.5,227,1020.0,1021.0
2021-07-15 13:05,14.1,14.1,8.7,70,12.3,84,447.3,4,0.0,0.0,48.8,0.0,48.8,54.4,625.9,2.1,5.5,180,1020.0,1021.0
