Time,Outdoor Temperature(℃),Outdoor Feels Like(℃),Outdoor Dew Point(℃),Outdoor Humidity(%),Indoor Temperature(℃),Indoor Humidity(%),Solar(W/m2),UVI,Rainfall Rainfall Rain Rate(mm/hr),Rainfall Rainfall Daily(mm),Rainfall Rainfall Event(mm),Rainfall Rainfall Hourly(mm),Rainfall Rainfall Weekly(mm),Rainfall Rainfall Monthly(mm),Rainfall Rainfall Yearly(mm),Wind Speed(km/h),Wind Gust(km/h),Wind Direction(º),Pressure Relative(hPa),Pressure Absolute(hPa)
2021-07-18 02:50,4.0,4.0,-0.9,70,15.7,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,1.8,230,1026.1,1027.0
2021-07-18 02:55,3.9,3.9,-1.0,70,15.7,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.1,3.5,230,1026.2,1027.1
2021-07-18 03:00,3.9,3.9,-1.0,70,15.7,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,1.8,234,1026.1,1026.9
2021-07-18 03:05,3.8,3.8,-1.0,71,15.5,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.5,5.5,298,1026.1,1027.0
2021-07-18 03:10,3.7,3.7,-1.1,71,15.2,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.6,7.2,243,1026.0,1026.9
2021-07-18 03:15,3.7,3.7,-1.0,71,15.0,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.8,5.5,215,1026.1,1027.0
2021-07-18 03:20,3.8,3.8,-1.0,71,14.8,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.0,5.5,256,1026.2,1027.1
2021-07-18 03:25,3.7,3.7,-1.1,71,14.7,80,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.4,5.5,215,1026.0,1026.9
2021-07-18 03:30,3.6,3.6,-1.0,72,14.5,80,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.1,3.5,228,1026.1,1027.1
2021-07-18 03:35,3.5,3.5,-1.1,72,14.4,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.8,5.5,228,1026.2,1027.1
2021-07-18 03:40,3.6,3.6,-1.1,72,14.3,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.5,5.5,215,1026.2,1027.1
2021-07-18 03:45,3.7,3.7,-1.1,71,14.1,80,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.9,5.5,253,1026.1,1027.0
2021-07-18 03:50,3.6,3.6,-1.1,71,13.9,80,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.1,5.5,275,1026.2,1027.1
2021-07-18 03:55,3.5,3.5,-1.1,72,13.8,80,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.9,5.5,231,1026.1,1027.0
2021-07-18 04:00,3.4,3.4,-1.3,71,13.7,80,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.4,5.5,247,1026.1,1027.0
2021-07-18 04:05,3.6,3.6,-1.2,71,13.6,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.6,5.5,224,1026.2,1027.1
2021-07-18 04:10,3.4,3.4,-1.2,72,13.5,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.4,3.5,225,1026.1,1027.0
2021-07-18 04:15,3.3,3.3,-1.2,72,13.4,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.8,3.5,240,1026.2,1027.1
2021-07-18 04:20,3.2,3.2,-1.2,73,13.3,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.5,7.2,255,1026.2,1027.1
2021-07-18 04:25,3.4,3.0,-1.3,72,13.3,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.1,9.3,233,1026.4,1027.3
2021-07-18 04:30,3.5,3.5,-1.3,71,13.1,80,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.9,3.5,221,1026.3,1027.2
2021-07-18 04:35,3.5,3.5,-1.1,72,13.0,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.1,3.5,217,1026.2,1027.2
2021-07-18 04:40,3.4,3.4,-1.2,72,12.9,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.3,3.5,236,1026.2,1027.1
2021-07-18 04:45,3.3,3.3,-1.2,72,12.9,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.7,3.5,256,1026.3,1027.2
2021-07-18 04:50,3.2,3.2,-1.2,73,12.8,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.3,5.5,238,1026.3,1027.2
2021-07-18 04:55,3.1,3.1,-1.3,73,12.8,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.9,5.5,251,1026.4,1027.4
2021-07-18 05:00,3.1,3.1,-1.2,74,12.7,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.3,9.3,298,1026.4,1027.4
2021-07-18 05:05,3.0,3.0,-1.2,74,12.6,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.3,5.5,237,1026.5,1027.5
2021-07-18 05:10,2.8,2.8,-1.3,75,12.5,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.3,5.5,266,1026.4,1027.3
2021-07-18 05:15,2.7,2.7,-1.3,75,12.5,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.0,7.2,275,1026.6,1027.6
2021-07-18 05:20,2.7,2.7,-1.3,75,12.4,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.3,3.5,244,1026.4,1027.4
2021-07-18 05:25,2.6,2.6,-1.4,75,12.4,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.3,3.5,237,1026.5,1027.5
2021-07-18 05:30,2.6,2.6,-1.3,75,12.3,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.2,5.5,295,1026.4,1027.3
2021-07-18 05:35,2.5,2.5,-1.4,75,12.2,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.1,7.2,233,1026.5,1027.4
2021-07-18 05:40,2.5,2.5,-1.2,76,12.2,81,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.2,1.8,220,1026.4,1027.4
2021-07-18 05:45,2.6,2.6,-1.2,76,12.1,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.9,3.5,236,1026.5,1027.4
2021-07-18 05:50,2.5,2.5,-1.3,76,12.0,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,1.8,238,1026.6,1027.5
2021-07-18 05:55,2.5,2.5,-1.3,76,12.0,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.1,3.5,217,1026.7,1027.6
2021-07-18 06:00,2.6,2.6,-1.2,76,11.9,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.3,3.5,264,1026.6,1027.5
2021-07-18 06:05,2.7,2.7,-1.1,76,11.9,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.8,3.5,223,1026.7,1027.6
2021-07-18 06:10,2.8,2.8,-1.0,76,11.8,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.4,3.5,208,1026.8,1027.7
2021-07-18 06:15,2.9,2.9,-1.1,75,11.8,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.2,5.5,234,1027.0,1027.9
2021-07-18 06:20,2.8,2.8,-1.0,76,11.7,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.7,3.5,260,1026.9,1027.9
2021-07-18 06:25,2.6,2.6,-1.1,76,11.6,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,3.5,246,1026.9,1027.9
2021-07-18 06:30,2.6,2.6,-1.0,77,11.6,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.9,5.5,230,1027.0,1027.9
2021-07-18 06:35,2.7,2.7,-1.1,76,11.6,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.0,7.2,231,1027.0,1027.9
2021-07-18 06:40,2.7,2.7,-0.9,77,11.5,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.8,3.5,244,1027.0,1027.9
2021-07-18 06:45,2.7,2.2,-0.9,77,11.4,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.1,9.3,240,1026.9,1027.8
2021-07-18 06:50,2.7,2.7,-0.9,77,11.4,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.8,3.5,245,1027.0,1027.9
2021-07-18 06:55,2.8,2.8,-0.9,77,11.3,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.3,3.5,241,1027.1,1028.0
2021-07-18 07:00,2.8,2.8,-0.9,77,11.3,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.8,3.5,210,1027.2,1028.1
2021-07-18 07:05,2.8,2.8,-0.9,77,11.3,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.0,3.5,241,1027.2,1028.1
2021-07-18 07:10,2.9,2.4,-0.9,76,11.2,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.6,9.3,236,1027.3,1028.2
2021-07-18 07:15,2.9,2.9,-0.8,76,11.2,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.2,5.5,257,1027.4,1028.3
2021-07-18 07:20,2.9,2.9,-0.9,76,11.1,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.3,7.2,241,1027.4,1028.3
2021-07-18 07:25,2.9,2.9,-0.9,76,11.1,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.6,5.5,237,1027.5,1028.4
2021-07-18 07:30,2.9,2.9,-0.7,77,11.0,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.0,5.5,210,1027.6,1028.5
2021-07-18 07:35,2.9,2.9,-0.7,77,10.9,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.2,5.5,236,1027.6,1028.5
2021-07-18 07:40,2.9,2.1,-0.7,77,10.9,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.7,9.3,231,1027.8,1028.6
2021-07-18 07:45,2.9,2.5,-0.7,77,10.8,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.9,11.1,254,1027.9,1028.8
2021-07-18 07:50,2.9,2.9,-0.6,78,10.8,82,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.6,3.5,238,1027.9,1028.8
2021-07-18 07:55,2.9,2.9,-0.6,78,10.8,82,0.4,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.2,5.5,241,1027.9,1028.8
2021-07-18 08:00,2.8,2.4,-0.6,78,10.7,82,2.9,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.7,9.3,237,1027.9,1028.8
2021-07-18 08:05,2.8,2.8,-0.5,79,10.7,82,5.1,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.6,7.2,248,1027.9,1028.7
2021-07-18 08:10,2.9,2.9,-0.4,79,10.6,82,7.3,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.3,7.2,244,1028.0,1028.9
2021-07-18 08:15,2.8,2.3,-0.4,79,10.6,82,10.4,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.4,13.0,234,1027.9,1028.8
2021-07-18 08:20,2.9,2.6,-0.4,79,10.5,82,13.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.8,11.1,247,1028.0,1028.9
2021-07-18 08:25,2.9,2.6,-0.4,79,10.5,82,15.5,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.9,7.2,233,1028.3,1029.2
2021-07-18 08:30,3.0,2.1,-0.3,79,10.4,81,18.6,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.0,13.0,249,1028.3,1029.2
2021-07-18 08:35,3.1,3.1,-0.2,79,10.4,81,20.3,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.3,9.3,226,1028.4,1029.3
2021-07-18 08:40,3.2,3.2,-0.1,79,10.3,81,22.9,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.3,5.5,247,1028.6,1029.5
2021-07-18 08:45,3.3,3.3,-0.1,79,10.3,82,25.1,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.9,5.5,253,1028.5,1029.4
2021-07-18 08:50,3.4,2.7,-0.1,78,10.3,82,27.6,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.7,9.3,243,1028.6,1029.5
2021-07-18 08:55,3.5,3.2,0.0,78,10.2,82,46.4,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.3,7.2,229,1028.6,1029.6
2021-07-18 09:00,3.8,2.7,0.0,77,10.2,82,67.2,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.6,11.1,225,1028.8,1029.7
2021-07-18 09:05,4.1,3.2,0.2,76,10.1,81,75.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.9,13.0,238,1028.7,1029.6
2021-07-18 09:10,4.2,3.8,0.3,76,10.1,81,79.3,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.6,7.2,255,1028.7,1029.6
2021-07-18 09:15,4.4,4.4,0.4,75,10.1,81,79.8,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.5,5.5,221,1028.8,1029.8
2021-07-18 09:20,4.6,4.3,0.6,75,10.0,82,95.4,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.8,7.2,222,1028.9,1029.8
2021-07-18 09:25,4.8,4.8,0.6,75,10.0,82,114.9,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.7,7.2,250,1028.9,1029.8
2021-07-18 09:30,4.9,3.9,0.7,74,10.0,82,121.4,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.8,13.0,193,1029.0,1029.9
2021-07-18 09:35,5.1,4.6,0.9,74,9.9,82,133.6,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.8,9.3,239,1029.0,1029.9
2021-07-18 09:40,5.3,4.9,1.0,74,9.9,81,154.8,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.2,11.1,217,1028.9,1029.9
2021-07-18 09:45,5.6,4.8,1.2,73,9.8,81,173.8,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.1,14.8,235,1029.0,1030.0
2021-07-18 09:50,5.7,4.6,1.4,73,9.8,80,184.7,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.5,18.3,250,1029.0,1029.9
2021-07-18 09:55,5.8,4.8,1.3,73,9.8,80,186.4,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.0,11.1,248,1029.1,1030.0
2021-07-18 10:00,6.1,5.8,1.6,73,9.7,79,222.5,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.9,9.3,262,1029.2,1030.1
2021-07-18 10:05,6.5,5.4,1.8,72,9.7,79,246.4,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.3,13.0,239,1029.2,1030.1
2021-07-18 10:10,6.5,6.1,1.9,72,9.7,79,261.9,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.2,9.3,213,1029.2,1030.1
2021-07-18 10:15,6.7,5.9,2.0,72,9.6,79,266.3,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.5,11.1,213,1029.3,1030.2
2021-07-18 10:20,6.8,6.6,2.2,72,9.6,79,261.1,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.7,7.2,207,1029.4,1030.3
2021-07-18 10:25,7.2,6.1,2.3,71,9.6,79,274.5,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.4,11.1,260,1029.4,1030.3
2021-07-18 10:30,7.3,6.5,2.4,71,9.6,80,287.1,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.0,14.8,240,1029.3,1030.2
2021-07-18 10:35,7.7,6.9,2.6,70,9.6,80,315.4,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.3,13.0,241,1029.3,1030.2
2021-07-18 10:40,7.7,6.6,2.6,70,9.7,81,312.3,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,7.6,14.8,273,1029.3,1030.2
2021-07-18 10:45,7.9,7.2,2.8,70,9.7,81,324.4,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.6,9.3,238,1029.4,1030.3
2021-07-18 10:50,8.1,6.8,2.7,69,9.7,82,331.8,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,7.8,18.3,258,1029.4,1030.3
2021-07-18 10:55,8.3,8.0,2.9,69,9.6,82,367.4,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.9,9.3,246,1029.5,1030.4
2021-07-18 11:00,8.4,7.5,2.9,69,9.7,81,375.6,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.5,13.0,223,1029.4,1030.3
2021-07-18 11:05,8.8,8.3,3.1,68,9.8,81,390.9,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.5,11.1,237,1029.5,1030.4
2021-07-18 11:10,9.2,8.9,3.3,67,9.9,80,383.4,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.3,11.1,225,1029.4,1030.3
2021-07-18 11:15,9.3,9.0,3.3,66,10.0,80,390.4,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.3,9.3,216,1029.4,1030.3
2021-07-18 11:20,9.3,8.5,3.4,66,10.0,80,424.3,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.6,13.0,227,1029.5,1030.4
2021-07-18 11:25,9.4,9.0,3.3,66,10.1,79,429.4,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.4,14.8,217,1029.4,1030.3
2021-07-18 11:30,9.6,9.5,3.4,66,10.2,79,436.7,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.1,9.3,264,1029.4,1030.3
2021-07-18 11:35,9.6,8.9,3.3,65,10.2,79,451.1,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.6,9.3,312,1029.4,1030.3
2021-07-18 11:40,9.8,9.1,3.5,65,10.2,79,467.2,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.1,13.0,240,1029.2,1030.1
2021-07-18 11:45,9.8,9.0,3.5,65,10.4,79,460.2,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.8,18.3,220,1029.1,1030.0
2021-07-18 11:50,9.9,9.5,3.4,64,10.6,79,371.8,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.6,13.0,234,1029.0,1029.9
2021-07-18 11:55,10.2,10.2,3.6,63,10.7,77,365.2,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,8.9,23.8,240,1028.9,1029.8
2021-07-18 12:00,10.2,10.2,3.5,63,10.7,76,465.4,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,7.7,27.7,239,1029.0,1029.9
2021-07-18 12:05,10.3,10.3,3.5,63,10.8,76,477.1,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.9,16.6,268,1029.0,1029.9
2021-07-18 12:10,10.6,10.6,3.5,62,10.9,77,481.5,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.4,14.8,216,1029.0,1029.9
2021-07-18 12:15,10.6,10.6,3.4,61,11.0,78,434.2,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.1,13.0,238,1028.9,1029.8
2021-07-18 12:20,10.9,10.9,3.7,61,11.1,79,414.7,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,7.2,20.1,236,1029.0,1029.9
2021-07-18 12:25,11.1,11.1,3.6,60,11.3,81,481.0,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.1,13.0,271,1028.8,1029.7
2021-07-18 12:30,11.1,11.1,3.4,59,11.4,83,496.7,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,7.3,16.6,257,1028.6,1029.5
2021-07-18 12:35,11.2,11.2,3.5,59,11.5,84,494.5,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.4,11.1,236,1028.4,1029.4
2021-07-18 12:40,11.4,11.4,3.7,59,11.7,85,507.9,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.2,14.8,206,1028.5,1029.5
2021-07-18 12:45,11.3,11.3,3.6,59,11.9,86,500.1,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,7.5,14.8,212,1028.5,1029.4
2021-07-18 12:50,11.6,11.6,3.6,58,12.0,86,504.5,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.1,11.1,220,1028.4,1029.3
2021-07-18 12:55,11.7,11.7,3.6,57,12.1,86,503.2,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.1,11.1,298,1028.3,1029.3
