latitude,longitude,confidence
-33.17673,-60.12424,n
-33.1775,-60.14614,n
-33.17934,-60.13972,n
-33.18119,-60.1333,n
-33.1801,-60.16167,n
-33.18195,-60.15522,n
-33.1838,-60.14879,n
-33.18748,-60.13597,n
-33.18456,-60.17079,n
-33.18641,-60.16434,n
-33.18826,-60.15789,n
-33.1901,-60.15147,n
-33.19086,-60.17347,n
-33.19271,-60.16702,n
-33.19456,-60.16056,n
-33.19639,-60.15415,n
-33.19901,-60.1697,n
-33.19717,-60.17614,n
-33.20085,-60.16327,n
-33.20531,-60.17238,n
-33.17344,-60.12973,n
-33.17155,-60.13613,n
-33.17532,-60.12335,n
-33.17786,-60.13876,n
-33.17974,-60.13237,n
-33.17598,-60.14516,n
-33.18161,-60.12598,n
-33.18229,-60.1478,n
-33.17852,-60.16063,n
-33.1804,-60.15419,n
-33.18604,-60.135,n
-33.18483,-60.16325,n
-33.18295,-60.16967,n
-33.18672,-60.15681,n
-33.20375,-60.17119,n
-33.19933,-60.16213,n
-33.19557,-60.17497,n
-33.19745,-60.16854,n
-33.22282,-60.05757,n
-33.1949,-60.15308,n
-33.19302,-60.15946,n
-33.19115,-60.16588,n
-33.18926,-60.17232,n
-33.19234,-60.13764,n
-33.18859,-60.15042,n
-33.16859,-60.12798,n
-33.17304,-60.13705,n
-33.17489,-60.13064,n
-33.18693,-60.16897,n
-33.20246,-60.17064,n
-33.20272,-60.167,n
-33.20326,-60.15971,n
-33.20352,-60.15606,n
-33.20763,-60.1712,n
-33.2079,-60.16755,n
-33.2209,-60.06171,n
-33.22117,-60.05801,n
-33.22144,-60.05431,n
-33.22638,-60.05856,n
-33.22665,-60.05486,n
-33.18464,-60.12827,n
-33.18516,-60.12095,n
-33.19861,-60.15187,n
-33.18719,-60.16534,n
-33.18745,-60.16171,n
-33.18771,-60.15807,n
-33.18798,-60.15442,n
-33.18824,-60.15076,n
-33.18877,-60.14346,n
-33.1893,-60.13615,n
-33.18956,-60.13249,n
-33.18983,-60.12883,n
-33.19184,-60.17318,n
-33.1921,-60.16953,n
-33.19263,-60.16227,n
-33.19237,-60.16591,n
-33.19289,-60.15863,n
-33.19342,-60.15131,n
-33.19449,-60.1367,n
-33.19475,-60.13305,n
-33.19728,-60.17009,n
-33.19755,-60.16645,n
-33.19781,-60.16282,n
-33.19808,-60.15916,n
-33.19834,-60.15551,n
-33.17257,-60.13418,n
-33.17285,-60.13054,n
-33.17314,-60.12688,n
-33.17342,-60.12323,n
-33.17776,-60.13473,n
-33.17804,-60.13108,n
-33.17832,-60.12743,n
-33.17861,-60.12377,n
-33.17747,-60.13837,n
-33.17889,-60.12012,n
-33.18208,-60.14621,n
-33.18237,-60.14257,n
-33.18266,-60.13892,n
-33.18323,-60.13163,n
-33.18094,-60.16077,n
-33.18123,-60.15714,n
-33.1818,-60.14987,n
-33.18294,-60.13527,n
-33.18351,-60.12797,n
-33.1838,-60.12432,n
-33.18409,-60.12066,n
-33.17374,-60.13448,n
-33.174,-60.13082,n
-33.17426,-60.12716,n
-33.17452,-60.1235,n
-33.17321,-60.14178,n
-33.17866,-60.13869,n
-33.17892,-60.13503,n
-33.17918,-60.13138,n
-33.17945,-60.12772,n
-33.1784,-60.14234,n
-33.17971,-60.12406,n
-33.17997,-60.12039,n
-33.18332,-60.14655,n
-33.18359,-60.1429,n
-33.18227,-60.16113,n
-33.18253,-60.15751,n
-33.1828,-60.15387,n
-33.18306,-60.15022,n
-33.18385,-60.13925,n
-33.18411,-60.13559,n
-33.18438,-60.13194,n
