latitude,longitude,confidence
-32.99527,-60.25681,n
-33.1972,-60.26171,n
-33.19835,-60.25729,n
-32.77504,-60.70245,n
-32.77628,-60.6977,n
-32.77325,-60.70233,n
-32.77453,-60.6976,n
-32.7789,-60.70448,n
-32.78018,-60.69973,n
-32.98312,-60.2571,n
-33.25949,-60.28745,n
-33.25397,-60.28552,n
-32.98977,-60.25473,n
-32.97761,-60.25502,n
-32.9911,-60.25783,n
-33.10527,-60.21347,n
-32.99228,-60.2534,n
-33.09979,-60.2114,n
-32.99778,-60.25546,n
-32.97414,-60.26836,n
-32.98631,-60.26807,n
-32.9808,-60.26599,n
-32.97965,-60.27044,n
-32.9753,-60.26391,n
-32.98993,-60.26227,n
-33.01904,-60.18814,n
-33.00168,-60.16232,n
-33.01243,-60.19048,n
-33.00282,-60.15793,n
-33.00829,-60.15998,n
-33.01648,-60.18496,n
-33.00867,-60.1917,n
-33.00716,-60.16438,n
-33.01532,-60.18935,n
-33.01357,-60.18607,n
-33.37059,-60.14905,n
-33.36946,-60.15336,n
-33.36785,-60.14671,n
-33.37328,-60.14874,n
-33.37716,-60.14677,n
-33.36674,-60.15103,n
-33.37218,-60.15304,n
-33.37971,-60.14684,n
-32.77679,-60.70427,n
-32.77708,-60.69908,n
-33.10202,-60.21377,n
-32.9905,-60.25583,n
-33.10231,-60.20816,n
-32.98431,-60.25536,n
-32.97756,-60.26597,n
-32.98375,-60.26645,n
-33.37347,-60.14636,n
-33.00776,-60.16182,n
-33.00155,-60.16134,n
-33.108,-60.20679,n
-33.22624,-60.18299,n
-33.19712,-60.23851,n
-33.10695,-60.20189,n
-33.2014,-60.23721,n
-33.20029,-60.25305,n
-32.84969,-60.30375,n
-32.85031,-60.30658,n
-32.85073,-60.30864,n
-33.05396,-60.00091,n
-33.03905,-60.1203,n
-33.0507,-60.00725,n
-33.00763,-60.14564,n
-33.03578,-60.12658,n
-33.04011,-60.12527,n
-33.11555,-60.1993,n
-33.00549,-60.13573,n
-33.00981,-60.13441,n
-32.99984,-60.23719,n
-33.06942,-60.5184,n
-33.00874,-60.12946,n
-33.2078,-60.24564,n
-33.00767,-60.12449,n
-33.03464,-60.14277,n
-33.03358,-60.13781,n
-33.00227,-60.12082,n
-32.76577,-60.31838,n
-32.78672,-60.69221,n
-32.7877,-60.69688,n
-32.78348,-60.69812,n
-32.77405,-60.69594,n
-32.77604,-60.70527,n
-32.76983,-60.69717,n
-32.77082,-60.70184,n
-32.7318,-60.30624,n
-32.73075,-60.30133,n
-33.03908,-60.16467,n
-33.03887,-60.16256,n
-33.02592,-60.16647,n
-33.0291,-60.18128,n
-33.0216,-60.16777,n
-33.02266,-60.17271,n
-33.02478,-60.18258,n
-33.02584,-60.18751,n
-33.02047,-60.18388,n
-33.01721,-60.19011,n
-33.01183,-60.18648,n
-33.0129,-60.1914,n
-33.00858,-60.1927,n
-33.0032,-60.18908,n
-32.99995,-60.1953,n
-33.24343,-60.17778,n
-33.04982,-60.10873,n
-33.05091,-60.11369,n
-33.04225,-60.1163,n
-33.04125,-60.10905,n
-33.04116,-60.11133,n
-33.04231,-60.11403,n
-33.24636,-60.23402,n
-33.2474,-60.23888,n
-33.22519,-60.17809,n
-33.24563,-60.1667,n
-32.97837,-60.20177,n
-33.24677,-60.15067,n
-33.24668,-60.1716,n
-33.24783,-60.15558,n
-33.24887,-60.16048,n
-33.24458,-60.1618,n
-33.24133,-60.168,n
-33.24238,-60.1729,n
-33.22413,-60.17319,n
-33.23808,-60.17419,n
-33.23597,-60.1644,n
-33.00976,-60.15554,n
-33.0033,-60.14695,n
-32.99794,-60.12214,n
-32.99468,-60.12841,n
-32.99575,-60.13337,n
-33.25493,-60.14609,n
-33.24897,-60.13954,n
-32.73203,-60.26426,n
-32.745,-60.26038,n
-32.74425,-60.26207,n
-32.91071,-60.24685,n
-32.99878,-60.23228,n
-32.99559,-60.21756,n
-33.22194,-60.18429,n
-33.04767,-60.11995,n
-33.04443,-60.1262,n
-33.03792,-60.1176,n
-33.03902,-60.12255,n
-33.0401,-60.12751,n
-33.03468,-60.12385,n
-33.1037,-60.20808,n
-33.11435,-60.23612,n
-33.11329,-60.23124,n
-33.10264,-60.20319,n
-33.11287,-60.33467,n
-32.99128,-60.21885,n
-32.75397,-60.26441,n
-32.99229,-60.24467,n
-32.99123,-60.23976,n
-32.9966,-60.24337,n
-32.99234,-60.22377,n
-32.99442,-60.25444,n
-32.99766,-60.24826,n
-32.99872,-60.25315,n
-33.04443,-60.12396,n
-32.98369,-60.24724,n
-32.99012,-60.25573,n
-32.9773,-60.19685,n
-33.07043,-60.52312,n
-33.07143,-60.52785,n
-33.06518,-60.51965,n
-33.0672,-60.52911,n
-33.04337,-60.11899,n
-32.98794,-60.26678,n
-32.97074,-60.27193,n
-32.98364,-60.26807,n
-32.96646,-60.27185,n
-32.96107,-60.26961,n
-32.96112,-60.26824,n
-33.09834,-60.20448,n
-33.09404,-60.20578,n
-33.03905,-60.14364,n
-33.03578,-60.12881,n
-33.03364,-60.13999,n
-33.20998,-60.23463,n
-33.02268,-60.98112,n
-33.01554,-60.56844,n
-32.61442,-60.63129,n
-33.33992,-60.11515,n
-33.34203,-60.12498,n
-33.33561,-60.11645,n
