latitude,longitude,confidence
-33.259190000000004,-60.28471999999999,n
-33.255520000000004,-60.283730000000006,n
-32.76769,-60.360240000000005,n
-32.94594,-60.346790000000006,n
-33.16466,-60.047990000000006,n
-32.76129,-60.352959999999996,n
-33.36691,-60.16346,n
-33.36787,-60.15837,n
-33.3625,-60.14624,n
-33.361540000000005,-60.1513,n
-33.36577,-60.1388,n
-33.36914,-60.161,n
-33.37572,-60.14677,n
-32.9451,-60.05664,n
-33.255559999999996,-60.28565,n
-33.17335,-60.305969999999995,n
-33.3676,-60.16021,n
-33.16959,-60.041380000000004,n
-32.78344,-60.362840000000006,n
-33.12522,-60.07088,n
-32.98178,-60.34223000000001,n
-33.15473,-60.05003000000001,n
-32.80559,-60.30939,n
-32.76155,-60.35031,n
-33.241209999999995,-60.30551,n
-33.12806,-60.03847,n
-32.80068,-60.31353000000001,n
-32.80592,-60.30851,n
-32.950790000000005,-60.348980000000005,n
-32.960679999999996,-60.340619999999994,n
-33.15447,-60.04648,n
-33.10911,-60.089119999999994,n
-32.95599,-60.348459999999996,n
-33.210409999999996,-60.01466,n
-32.7725,-60.35658000000001,n
-32.98672,-60.33805,n
-32.9711,-60.33959,n
-32.79084,-60.321780000000004,n
-32.795759999999994,-60.31765,n
-32.75168,-60.358630000000005,n
-33.15996,-60.1212,n
-32.7903,-60.31454,n
-32.78674,-60.336830000000006,n
-32.80041,-60.30989,n
-32.82462,-60.277469999999994,n
-33.1278,-60.03494,n
-33.12243,-60.127269999999996,n
-32.82671,-60.23372,n
-32.9612,-60.34795,n
-32.980979999999995,-60.33125,n
-32.97057,-60.332280000000004,n
-32.79522,-60.3104,n
-32.791109999999996,-60.325430000000004,n
-33.18039,-60.047430000000006,n
-33.12729,-60.02788,n
-33.10073,-60.11506,n
-32.93327,-60.54119,n
-32.98618,-60.33073,n
-32.97657,-60.34274,n
-32.830059999999996,-60.280559999999994,n
-33.241620000000005,-60.30651999999999,n
-32.767559999999996,-60.36074,n
-33.16525,-60.05251,n
-33.116279999999996,-60.01835,n
-33.115140000000004,-60.0025,n
-32.975770000000004,-60.331759999999996,n
-33.12754,-60.03141,n
-33.20899,-60.01602,n
-32.821529999999996,-60.23424,n
-33.122170000000004,-60.02841,n
-33.12166,-60.021359999999994,n
-33.16473,-60.04544,n
-33.11775,-60.001090000000005,n
-33.12415,-60.128409999999995,n
-33.11654,-60.02188,n
-33.119,-60.12894,n
-32.77276,-60.36022,n
-33.170390000000005,-60.05199,n
-32.85307,-60.67969,n
-32.98896,-60.322869999999995,n
-32.94791,-60.52476,n
-32.75822,-60.354380000000006,n
-33.12543,-60.07291,n
-32.769079999999995,-60.3546,n
-32.7891,-60.324780000000004,n
-33.21392,-60.009009999999996,n
-32.79292,-60.326269999999994,n
-33.21588,-60.01566,n
-33.163740000000004,-60.04617,n
-32.787240000000004,-60.31823000000001,n
-32.76464,-60.35188,n
-33.22871,-60.072030000000005,n
-32.79552,-60.32224,n
-32.76079,-60.350590000000004,n
-32.96528,-60.3395,n
-33.17856,-60.04767,n
-32.93523,-60.529709999999994,n
-33.12901,-60.074830000000006,n
-32.97619,-60.32795,n
-32.984429999999996,-60.3319,n
-32.77486,-60.362390000000005,n
-32.952420000000004,-60.53595,n
-32.92262,-60.01671999999999,n
-33.12368,-60.0324,n
-33.12172,-60.02573,n
-32.79102,-60.31974,n
-33.11974,-60.019040000000004,n
-32.926109999999994,-60.019619999999996,n
-32.93343,-60.54345,n
-32.7891,-60.313190000000006,n
-32.79177,-60.3091,n
-32.93796,-60.5346,n
-33.21782,-60.00965,n
-33.16211,-60.05072,n
-33.18694,-60.051759999999994,n
-33.21138,-60.01225,n
-32.958890000000004,-60.34202,n
-32.99143,-60.57795,n
