latitude,longitude,confidence
-33.16968,-60.29602,n
-33.17078,-60.29174,n
-33.15682,-60.25371,n
-33.1588,-60.31543,n
-33.15573,-60.25798,n
-33.1516,-60.31279,n
-33.15702,-60.31481,n
-33.15339,-60.3134,n
-33.15143,-60.25167,n
-33.16078,-60.25529,n
-33.15967,-60.25953,n
-33.1565,-60.24902,n
-33.16189,-60.25104,n
-33.15538,-60.25328,n
-33.15426,-60.25753,n
-33.16113,-60.25999,n
-33.16331,-60.25146,n
-33.16222,-60.25574,n
-33.15792,-60.24944,n
-33.17456,-60.29318,n
-33.17344,-60.29745,n
-33.16804,-60.29544,n
-33.16916,-60.29116,n
-33.15273,-60.30851,n
-33.15635,-60.25012,n
-33.16261,-60.25055,n
-33.16233,-60.25628,n
-33.16693,-60.29111,n
-33.1729,-60.29724,n
-33.17914,-60.29768,n
-33.17942,-60.29197,n
-33.16721,-60.28539,n
-33.17345,-60.28583,n
-33.16042,-60.23536,n
-33.17441,-60.27621,n
-33.16698,-60.24405,n
-33.16365,-60.24754,n
-33.15497,-60.27148,n
-33.17579,-60.28389,n
-33.16587,-60.23904,n
-33.18121,-60.28754,n
-33.17689,-60.28885,n
-33.17257,-60.29015,n
-33.17366,-60.29511,n
-33.16706,-60.26529,n
-33.18193,-60.28983,n
-33.17655,-60.28617,n
-33.16906,-60.25124,n
-33.16691,-60.24123,n
-33.17223,-60.28748,n
-33.17329,-60.29246,n
-33.16786,-60.31,n
-33.15716,-60.23885,n
-33.14845,-60.30531,n
-33.17037,-60.28022,n
-33.14952,-60.31027,n
-33.17029,-60.25901,n
-33.16808,-60.24902,n
-33.16795,-60.26755,n
-33.1452,-60.31158,n
-33.16375,-60.25034,n
-33.15059,-60.31524,n
-33.16485,-60.25532,n
-33.15491,-60.31392,n
-33.15931,-60.24886,n
-33.16688,-60.26255,n
-33.18011,-60.28258,n
-33.17147,-60.28518,n
-33.18087,-60.28485,n
-33.17548,-60.28119,n
-33.17116,-60.28251,n
-33.15279,-60.28277,n
-33.16153,-60.24036,n
-33.17469,-60.27892,n
-33.16257,-60.24253,n
-33.1615,-60.23753,n
-33.17139,-60.26399,n
-33.15609,-60.23384,n
-33.16798,-60.24623,n
-33.17009,-60.27753,n
-33.16902,-60.27254,n
