latitude,longitude,confidence
-33.45152,-60.011,n
-33.45217,-60.00585,n
-33.37794,-60.14941,n
-33.36937,-60.15821,n
-33.37303,-60.15888,n
-33.36658,-60.16187,n
-33.35385,-60.05558,n
-33.44848,-60.0052,n
-33.32648,-60.00362,n
-33.3532,-60.06068,n
-33.36874,-60.16327,n
-33.45281,-60.0007,n
-33.37428,-60.14874,n
-32.57753,-60.7904,n
-33.1437,-60.05066,n
-32.90825,-60.38346,n
-32.9908,-60.54267,n
-32.93636,-60.42352,n
-32.92506,-60.39651,n
-33.1504,-60.05703,n
-32.61163,-60.64265,n
-32.61538,-60.61424,n
-32.93472,-60.23225,n
-32.61306,-60.6041,n
-32.61475,-60.61898,n
-33.13894,-60.02902,n
-33.13654,-60.01821,n
-32.61244,-60.60884,n
-33.051,-60.1629,n
-33.04736,-60.16224,n
-32.95047,-60.37113,n
-33.00974,-60.54776,n
-32.9838,-60.34206,n
-32.94497,-60.38515,n
-32.92978,-60.41733,n
-32.93401,-60.41312,n
-32.9456,-60.38026,n
-32.94858,-60.3858,n
-32.90887,-60.37857,n
-32.94921,-60.38091,n
-32.96302,-60.38844,n
-32.9304,-60.41246,n
-32.9341,-60.2372,n
-32.95564,-60.41706,n
-32.94011,-60.39426,n
-32.93699,-60.41864,n
-32.61582,-60.63858,n
-32.7811,-60.39178,n
-32.93949,-60.39914,n
-32.84611,-60.20457,n
-32.94976,-60.26027,n
-32.94012,-60.24842,n
-32.9395,-60.25336,n
-32.7775,-60.39112,n
-32.77813,-60.38627,n
-32.6095,-60.60344,n
-32.94675,-60.25467,n
-32.61938,-60.63923,n
-33.15342,-60.06275,n
-32.78173,-60.38692,n
-32.94613,-60.25962,n
-32.94801,-60.24478,n
-32.61226,-60.63791,n
-32.95924,-60.41772,n
-33.09143,-60.10851,n
-33.0908,-60.11355,n
-33.15561,-60.05968,n
-32.90852,-60.38182,n
-32.98443,-60.33715,n
-32.99439,-60.54332,n
-32.61519,-60.6433,n
-33.14086,-60.01377,n
-32.91423,-60.39454,n
-32.93338,-60.41799,n
-33.14975,-60.0621,n
-32.9882,-60.54379,n
-32.90788,-60.3867,n
