latitude,longitude,confidence
-33.15329,-60.25833,n
-33.2346,-60.0271,n
-33.23246,-60.02686,n
-33.22581,-60.02827,n
-33.22643,-60.03241,n
-33.22704,-60.03655,n
-33.22766,-60.04069,n
-33.2231,-60.03311,n
-33.22718,-60.0835,n
-33.21522,-60.02624,n
-33.18703,-60.11329,n
-33.17163,-60.12507,n
-33.17137,-60.14647,n
-33.14713,-60.00648,n
-33.17906,-60.22179,n
-33.1438,-60.00718,n
-33.14442,-60.01131,n
-33.14109,-60.01202,n
-33.16812,-60.19415,n
-33.13777,-60.01272,n
-33.16479,-60.19485,n
-33.13506,-60.01756,n
-33.17551,-60.29098,n
-33.15875,-60.20038,n
-33.17217,-60.29168,n
-33.12903,-60.02309,n
-33.12571,-60.02379,n
-33.15149,-60.19763,n
-33.1521,-60.20177,n
-33.14981,-60.20117,n
-33.11705,-60.16531,n
-33.08566,-60.06954,n
-33.08172,-60.06611,n
-33.08234,-60.07024,n
-33.07778,-60.06268,n
-33.07446,-60.06338,n
-33.07175,-60.06821,n
-33.07298,-60.07647,n
-33.06572,-60.07374,n
-33.05697,-60.0841,n
-33.05079,-60.31082,n
-33.06911,-60.62409,n
-32.94802,-60.19574,n
-32.94408,-60.1923,n
-32.9453,-60.20056,n
-32.94197,-60.20126,n
-32.93493,-60.21517,n
-32.93222,-60.21999,n
-32.94264,-60.29026,n
-32.94447,-60.30267,n
-32.94509,-60.3068,n
-32.93992,-60.29509,n
-32.94053,-60.29922,n
-32.94093,-60.37167,n
-32.9245,-60.30681,n
-32.92056,-60.30336,n
-32.98247,-60.72729,n
-32.98307,-60.73148,n
-32.91784,-60.30819,n
-32.91513,-60.31301,n
-32.90915,-60.41237,n
-32.90582,-60.41306,n
-32.89189,-60.41167,n
-32.89249,-60.41581,n
-32.88855,-60.41235,n
-32.88916,-60.4165,n
-32.83815,-60.45618,n
-32.83238,-60.4403,n
-32.82965,-60.44513,n
-32.82754,-60.45409,n
-32.55856,-60.65118,n
