latitude,longitude,confidence
25.06774,-99.97591,n
25.06849,-99.97975,n
25.07257,-100.02173,n
25.06421,-99.97904,n
25.0716,-100.01676,n
25.06495,-99.98283,n
25.06078,-99.9827,n
25.05973,-99.9985,n
25.05896,-99.99455,n
25.05822,-99.99079,n
25.3751,-100.38869,n
25.3739,-100.38243,n
25.3755,-100.41169,n
25.37011,-100.38365,n
25.37627,-100.39481,n
25.37449,-100.4064,n
25.37043,-100.4062,n
25.36901,-100.37794,n
25.36941,-100.40089,n
25.36836,-100.39545,n
25.3662,-100.38419,n
25.34525,-100.37983,n
25.34431,-100.37499,n
25.3434,-100.37025,n
25.34252,-100.3657,n
25.34164,-100.38193,n
25.33984,-100.37267,n
25.33897,-100.36815,n
25.33715,-100.37947,n
25.33626,-100.37487,n
25.33533,-100.3701,n
25.33089,-100.38859,n
25.33,-100.38401,n
25.33026,-100.39037,n
25.32939,-100.3858,n
25.0763,-100.0197,n
25.07716,-100.02407,n
25.08002,-100.01759,n
25.07916,-100.01317,n
25.0885,-99.99743,n
25.08392,-99.97391,n
25.08005,-99.97529,n
25.07604,-99.97599,n
25.38488,-100.3978,n
25.39761,-100.48534,n
25.38126,-100.39986,n
25.39878,-100.49144,n
25.39648,-100.47941,n
25.3801,-100.39379,n
25.3952,-100.4936,n
25.39401,-100.48736,n
25.39284,-100.48124,n
25.39168,-100.47521,n
25.39056,-100.46935,n
25.38805,-100.47708,n
25.38687,-100.47095,n
