latitude,longitude,confidence
-33.25735,-60.28835,n
-32.73597,-60.304230000000004,n
-33.04854,-60.765280000000004,n
-32.70434,-60.56145,n
-33.12443,-60.159240000000004,n
-33.12317,-60.15798,n
-33.375659999999996,-60.146409999999996,n
-33.37053,-60.151219999999995,n
-33.36806,-60.163180000000004,n
-32.705220000000004,-60.5572,n
-32.796890000000005,-60.67385,n
-32.70327,-60.55784,n
-32.73373,-60.48669,n
-32.73312,-60.48134,n
-33.054159999999996,-60.402969999999996,n
-32.83641,-60.35155,n
-32.548840000000006,-60.601259999999996,n
-32.832570000000004,-60.38384,n
-33.048429999999996,-60.40343000000001,n
-33.070190000000004,-60.1922,n
-32.83283,-60.38839,n
-33.04323,-60.413109999999996,n
-32.81292,-60.37014,n
-32.73442,-60.30392,n
-32.7955,-60.67215,n
-32.73149,-60.627280000000006,n
-32.731609999999996,-60.63061,n
-32.70544,-60.556290000000004,n
-32.70459,-60.55416999999999,n
-32.85358,-60.45588000000001,n
-33.12384,-60.1566,n
-33.0531,-60.399269999999994,n
-33.068870000000004,-60.19285,n
-33.04719,-60.40148000000001,n
