latitude,longitude,confidence
-33.27256,-60.03852,n
-33.25506,-60.03156,n
-33.27114,-60.0437,n
-33.2653,-60.04139,n
-33.28564,-60.03798,n
-33.29147,-60.0403,n
-33.28422,-60.04316,n
-33.28263,-60.02531,n
-33.27839,-60.04084,n
-33.27697,-60.04602,n
-33.28612,-60.15364,n
-33.2562,-60.289,n
-33.25765,-60.28366,n
-33.25664,-60.28276,n
-33.28319,-60.16416,n
-33.28466,-60.15889,n
-33.25516,-60.28806,n
-33.25864,-60.16054,n
-33.2572,-60.16579,n
-33.25134,-60.16345,n
-33.25278,-60.15819,n
-33.28212,-60.16992,n
-33.26451,-60.16287,n
-33.26163,-60.17342,n
-33.28173,-60.16939,n
-33.26118,-60.17292,n
-33.28798,-60.17228,n
-33.29228,-60.15647,n
-33.28642,-60.1541,n
-33.28354,-60.16467,n
-32.88557,-60.18966,n
-32.8915,-60.19201,n
-32.89299,-60.18661,n
-33.28941,-60.16701,n
-33.2876,-60.17173,n
-33.29198,-60.15597,n
-33.19259,-60.32934,n
-33.1911,-60.33472,n
-33.28907,-60.16647,n
-33.25287,-60.18164,n
-33.27556,-60.0512,n
-33.25142,-60.18692,n
-33.27492,-60.19633,n
-33.25431,-60.17637,n
-33.2676,-60.19929,n
-33.26462,-60.18634,n
-33.25729,-60.18928,n
-33.26019,-60.1787,n
-33.25874,-60.18399,n
-33.28068,-60.1752,n
-33.26411,-60.18578,n
-33.25676,-60.18872,n
-33.2597,-60.17818,n
-33.26704,-60.19866,n
-33.28027,-60.17465,n
-33.27439,-60.19571,n
-32.50048,-60.7273,n
-32.50213,-60.72147,n
-32.50378,-60.71562,n
-32.50826,-60.72392,n
-32.50991,-60.71808,n
-32.5132,-60.70639,n
-32.51604,-60.72053,n
-32.51768,-60.71468,n
-32.87965,-60.18729,n
-32.88113,-60.18191,n
-33.30594,-60.03458,n
-33.30453,-60.03977,n
-33.30012,-60.03226,n
-33.29871,-60.03744,n
-33.29288,-60.03511,n
-33.30628,-60.03453,n
-33.37247,-60.14695,n
-33.30045,-60.03223,n
-33.37105,-60.15217,n
-33.2967,-60.16411,n
-33.29813,-60.15882,n
-33.29902,-60.0374,n
-33.29639,-60.16356,n
-33.29784,-60.15831,n
-33.37833,-60.14928,n
-33.36816,-60.16273,n
-33.26918,-60.04479,n
-33.26947,-60.04013,n
-33.25855,-60.0298,n
-33.2528,-60.02928,n
-33.24705,-60.02874,n
-33.2869,-60.03782,n
-33.28062,-60.04659,n
-33.28663,-60.04247,n
-33.27513,-60.0414,n
-33.27486,-60.04607,n
-33.29278,-60.03753,n
-33.28703,-60.03702,n
-33.27523,-60.04065,n
-33.28673,-60.04167,n
-33.28098,-60.04117,n
-33.28088,-60.04194,n
-33.29266,-60.03834,n
-33.25939,-60.28777,n
-32.88934,-60.18783,n
-32.88963,-60.18335,n
-32.89503,-60.18839,n
-33.18323,-60.32094,n
-33.28591,-60.15391,n
-33.26102,-60.17374,n
-33.25647,-60.15495,n
-33.25618,-60.1595,n
-33.28538,-60.16307,n
-33.28444,-60.16667,n
-33.28503,-60.15753,n
-33.28415,-60.17124,n
-33.26189,-60.16003,n
-33.28564,-60.15848,n
-33.2851,-60.16765,n
-33.29105,-60.15348,n
-33.29045,-60.16261,n
-33.28533,-60.15296,n
-33.28474,-60.1621,n
-33.28483,-60.17223,n
-33.29109,-60.1636,n
-33.29163,-60.15444,n
-33.25373,-60.28711,n
-33.28039,-60.05046,n
-33.28614,-60.05097,n
-33.26044,-60.18286,n
-33.25473,-60.18233,n
-33.27695,-60.19353,n
-33.26015,-60.18742,n
-33.26073,-60.1783,n
-33.27725,-60.18896,n
-33.26556,-60.19249,n
-33.27096,-60.19756,n
-33.27155,-60.18845,n
-33.26638,-60.19347,n
-33.27805,-60.18998,n
-33.27235,-60.18944,n
-33.24129,-60.02823,n
-32.5031,-60.70986,n
-32.5034,-60.70572,n
-32.50191,-60.72639,n
-32.5025,-60.71814,n
-32.5077,-60.72281,n
-32.50859,-60.7104,n
-32.50889,-60.70626,n
-32.508,-60.71867,n
-32.51349,-60.71922,n
-32.51379,-60.71508,n
-32.51409,-60.71095,n
-32.51439,-60.70681,n
-32.51928,-60.71562,n
-32.50272,-60.71987,n
-32.50299,-60.71573,n
-32.50381,-60.70331,n
-32.50822,-60.72043,n
-32.50795,-60.72456,n
-32.50849,-60.71629,n
-32.50931,-60.70387,n
-32.51398,-60.71685,n
-32.51426,-60.71271,n
-32.51453,-60.70856,n
-32.51371,-60.72099,n
-32.51948,-60.7174,n
-32.87735,-60.18106,n
-32.87825,-60.18228,n
-32.87704,-60.18556,n
-32.88366,-60.18732,n
-32.87798,-60.18679,n
-33.37824,-60.14883,n
