latitude,longitude,confidence
25.07328,-99.96721,n
25.07277,-99.96205,n
25.07383,-99.9728,n
25.0731,-100.0165,n
25.06908,-99.97546,n
25.06814,-100.01707,n
25.06381,-99.9728,n
25.37947,-100.30846,n
25.3798,-100.31198,n
25.37456,-100.31085,n
25.33488,-100.31141,n
25.37918,-100.30527,n
25.37837,-100.29654,n
25.36717,-100.28605,n
25.36686,-100.28269,n
25.36495,-100.26195,n
25.3647,-100.25928,n
25.36445,-100.2566,n
25.3642,-100.25387,n
25.36395,-100.25113,n
25.36369,-100.24837,n
25.36344,-100.24564,n
25.36167,-100.28182,n
25.3602,-100.26572,n
25.35825,-100.24469,n
25.36204,-100.28593,n
25.35994,-100.26293,n
25.35968,-100.26017,n
25.35849,-100.24728,n
25.35801,-100.24205,n
25.3542,-100.25596,n
25.35466,-100.26095,n
25.35397,-100.25348,n
25.35374,-100.25099,n
25.35352,-100.2487,n
25.3533,-100.24632,n
25.34946,-100.26003,n
25.34919,-100.25707,n
25.34865,-100.25123,n
25.3504,-100.26043,n
25.35012,-100.2576,n
25.34957,-100.25198,n
25.32168,-100.28058,n
25.32078,-100.27123,n
25.32058,-100.26916,n
25.31563,-100.27084,n
25.31666,-100.28162,n
25.31541,-100.26862,n
25.36654,-100.39211,n
25.36241,-100.40359,n
25.36064,-100.38383,n
25.33621,-100.37881,n
25.33138,-100.38203,n
25.331,-100.37799,n
25.33011,-100.36874,n
25.32981,-100.36554,n
25.32537,-100.37297,n
25.32562,-100.3756,n
25.32512,-100.37029,n
24.73023,-99.78102,n
24.72454,-99.77336,n
24.7253,-99.78093,n
24.72195,-99.79671,n
24.71939,-99.771,n
24.72154,-99.79259,n
24.72108,-99.78806,n
24.71833,-99.76046,n
24.71735,-99.79993,n
24.7139,-99.76534,n
24.71778,-99.80414,n
24.71695,-99.79595,n
24.71452,-99.77157,n
24.71343,-99.76062,n
24.71065,-99.78223,n
24.70983,-99.7739,n
24.71275,-99.80316,n
24.71235,-99.79924,n
24.71119,-99.78764,n
24.70748,-99.7998,n
24.7079,-99.80392,n
24.7071,-99.79596,n
24.70672,-99.79224,n
24.70633,-99.78838,n
25.08939,-100.02888,n
25.08991,-100.03411,n
25.08526,-100.03797,n
25.08474,-100.03267,n
25.08425,-100.02769,n
25.08378,-100.02301,n
25.0801,-100.03654,n
25.07962,-100.03168,n
25.07914,-100.02678,n
25.07509,-100.03677,n
25.08801,-100.01499,n
25.09521,-99.97246,n
25.09009,-99.97121,n
25.08962,-99.96616,n
25.08922,-99.96191,n
25.09395,-99.97373,n
25.08781,-99.96242,n
25.08879,-99.97221,n
25.08823,-99.96661,n
25.08318,-99.96612,n
25.07774,-99.96177,n
