latitude,longitude,confidence
25.07427,-99.94893,n
25.0708,-99.94926,n
25.06735,-99.94978,n
25.06111,-99.9554,n
25.05933,-100.04279,n
25.04849,-100.01582,n
25.3964,-100.33549,n
25.38148,-100.25264,n
25.37856,-100.25731,n
25.37563,-100.26189,n
25.37505,-100.25771,n
25.37268,-100.26636,n
25.37211,-100.26222,n
25.36971,-100.27065,n
24.72736,-99.74852,n
24.7279,-99.75227,n
24.72392,-99.74887,n
24.71654,-99.74601,n
24.71311,-99.74647,n
24.70967,-99.74679,n
24.70914,-99.74307,n
24.70623,-99.74712,n
24.7028,-99.74745,n
24.69937,-99.74783,n
24.69818,-99.76387,n
25.10238,-100.04787,n
25.10291,-100.05168,n
25.09999,-100.05603,n
25.09841,-100.04473,n
25.09598,-100.05257,n
25.10365,-99.96242,n
25.40052,-100.41851,n
25.04781,-100.01438,n
25.05385,-100.02661,n
25.05796,-100.02705,n
25.07132,-100.04498,n
25.07024,-100.05064,n
25.33336,-100.32314,n
25.33768,-100.32278,n
25.38009,-100.32336,n
25.36938,-100.22459,n
25.37084,-100.261,n
25.37017,-100.26448,n
25.36952,-100.26788,n
25.3748,-100.26247,n
25.37411,-100.26606,n
25.38021,-100.25638,n
25.3223,-100.35815,n
25.32665,-100.35767,n
25.32512,-100.36552,n
25.32438,-100.36939,n
25.3309,-100.35773,n
25.32865,-100.3693,n
25.3279,-100.37315,n
25.32717,-100.37694,n
25.33417,-100.3628,n
25.33336,-100.36701,n
24.69395,-99.74973,n
24.6934,-99.75263,n
24.69899,-99.74512,n
24.69793,-99.7507,n
24.70295,-99.74619,n
25.08612,-100.05544,n
25.09093,-100.05222,n
25.09023,-100.05592,n
25.09729,-100.04101,n
25.0967,-100.04407,n
25.09499,-100.05296,n
25.09429,-100.05667,n
25.10081,-100.04452,n
25.09904,-100.05379,n
25.09834,-100.05748,n
25.10364,-100.05168,n
25.10302,-100.05493,n
25.10041,-100.04748,n
25.09851,-100.0572,n
25.10383,-100.05148,n
25.39951,-100.41518,n
25.39886,-100.41844,n
25.40348,-100.41671,n
25.31735,-99.94679,n
25.32134,-99.94772,n
