latitude,longitude,confidence
-32.76702,-60.27528,n
-32.7642,-60.276819999999994,n
-33.25589,-60.28825,n
-33.25651,-60.283840000000005,n
-33.37025,-60.16301,n
-33.36681,-60.162319999999994,n
-33.362390000000005,-60.143130000000006,n
-33.36116,-60.15204,n
-33.370870000000004,-60.15857,n
-33.36054,-60.156490000000005,n
-33.36743,-60.157880000000006,n
-33.36522,-60.14828000000001,n
-33.37617,-60.14589,n
-33.25687,-60.2867,n
-32.76947,-60.28038000000001,n
-32.75854,-60.28225,n
-32.76886,-60.27541,n
-32.76218,-60.28163000000001,n
-32.76157,-60.27666,n
-32.77312,-60.279759999999996,n
-32.76522,-60.27604,n
-33.00363,-60.38375,n
-32.91705,-60.33915,n
-32.91644,-60.33413,n
-32.91277,-60.33475,n
