latitude,longitude,confidence
-33.25786,-60.28535,n
-33.25443,-60.28466,n
-32.80318,-60.59961,n
-32.80658,-60.6003,n
-33.00631,-60.39189,n
-33.01717,-60.38959,n
-33.00972,-60.39258,n
-33.01034,-60.38822,n
-33.11553,-60.2538,n
-33.01376,-60.3889,n
-33.01314,-60.39326,n
-33.3602,-60.14372,n
-33.35897,-60.15266,n
-32.99806,-60.40784,n
-33.01245,-60.38714,n
-32.99592,-60.40543,n
-33.01612,-60.38652,n
-33.0204,-60.39095,n
-33.01979,-60.38589,n
-32.99959,-60.40481,n
-33.00879,-60.38776,n
-32.99439,-60.40847,n
-32.98643,-60.40466,n
-32.9901,-60.40403,n
-33.02652,-60.37958,n
-33.01185,-60.38209,n
-32.84066,-60.36533,n
-32.8437,-60.35969,n
-32.80775,-60.37093,n
-33.36192,-60.15582,n
-32.80407,-60.6016,n
-32.80776,-60.60098,n
-32.80344,-60.59649,n
-32.79605,-60.59772,n
-32.79668,-60.60283,n
-32.79236,-60.59834,n
-32.79298,-60.60345,n
