latitude,longitude,confidence
-33.04035,-60.41788,n
-33.04187,-60.41241,n
-33.04338,-60.40696,n
-33.04641,-60.39601,n
-33.04327,-60.43118,n
-33.04479,-60.42571,n
-33.04631,-60.42023,n
-33.04782,-60.41476,n
-33.16164,-60.00036,n
-33.04489,-60.40148,n
-33.05979,-60.39533,n
-33.06129,-60.38988,n
-33.03732,-60.4288,n
-33.04046,-60.39365,n
-33.04198,-60.38818,n
-33.03162,-60.37798,n
-33.0301,-60.38346,n
-33.02567,-60.37564,n
-33.02125,-60.36784,n
-33.01885,-60.36653,n
-33.04358,-60.38415,n
-33.04303,-60.39294,n
-33.04276,-60.39731,n
-33.04249,-60.40171,n
-33.04221,-60.40608,n
-33.04194,-60.41047,n
-33.04167,-60.41483,n
-33.04058,-60.43236,n
-33.04331,-60.38854,n
-33.0414,-60.41922,n
-33.04112,-60.42362,n
-33.04085,-60.42799,n
-33.03797,-60.38363,n
-33.03579,-60.41869,n
-33.0329,-60.37431,n
-33.03263,-60.37872,n
-33.03236,-60.3831,n
-33.02728,-60.37379,n
-33.02702,-60.3782,n
-33.02221,-60.36445,n
-33.02194,-60.36885,n
-33.0351,-60.37684,n
-33.0348,-60.38123,n
-33.02979,-60.37195,n
-33.02949,-60.37634,n
-33.02919,-60.38073,n
-33.02447,-60.36704,n
-33.0481,-60.40223,n
-33.04782,-60.40662,n
-33.04755,-60.411,n
-33.04727,-60.41538,n
-33.047,-60.41976,n
-33.04672,-60.42413,n
-33.04644,-60.42853,n
-33.04837,-60.39785,n
-33.20047,-60.09752,n
-33.20061,-60.11919,n
-33.17069,-60.158,n
-33.07897,-60.3918,n
-33.07626,-60.39887,n
-33.07233,-60.39996,n
-33.06356,-60.37713,n
-33.06477,-60.38312,n
-33.06599,-60.3891,n
-33.06841,-60.40107,n
-33.06207,-60.39021,n
-33.06327,-60.39618,n
-33.05935,-60.39728,n
-33.04785,-60.38153,n
-33.04907,-60.38752,n
-33.05029,-60.3935,n
-33.05272,-60.40546,n
-33.04392,-60.38263,n
-33.05244,-60.42444,n
-33.02993,-60.35482,n
-33.03116,-60.36083,n
-33.02723,-60.36193,n
-33.02846,-60.36794,n
-33.02969,-60.37394,n
-33.0513,-60.38832,n
-33.05603,-60.41229,n
-33.045,-60.37742,n
-33.04737,-60.38942,n
-33.04856,-60.39543,n
-33.04974,-60.40142,n
-33.05092,-60.40741,n
-33.0521,-60.41339,n
-33.03238,-60.35557,n
-33.02964,-60.3627,n
-33.03083,-60.36871,n
-33.0257,-60.3638,n
-33.0269,-60.36982,n
-33.0281,-60.37583,n
-33.03879,-60.42974,n
-33.02057,-60.35888,n
-33.02177,-60.3649,n
-33.02297,-60.37091,n
-33.02536,-60.38293,n
-33.02023,-60.37803,n
-33.02143,-60.38404,n
-33.02584,-60.42706,n
-33.02073,-60.42218,n
-33.0243,-60.44011,n
-33.01442,-60.41132,n
-33.01561,-60.4173,n
-33.01681,-60.42328,n
-33.01169,-60.4184,n
-33.00777,-60.41951,n
-32.79853,-60.59525,n
