latitude,longitude,confidence
25.05824,-99.95185,n
25.04685,-100.01375,n
25.33648,-100.33257,n
25.33602,-100.32803,n
25.33606,-100.32928,n
25.37981,-100.25888,n
25.38032,-100.26378,n
25.37617,-100.26835,n
25.37567,-100.26357,n
25.37209,-100.22908,n
25.36723,-100.27116,n
24.73305,-99.7568,n
24.73214,-99.74878,n
24.73309,-99.79676,n
24.73436,-99.80807,n
24.73392,-99.80409,n
24.7285,-99.75591,n
24.72807,-99.75214,n
24.72765,-99.74842,n
24.72723,-99.74464,n
24.72278,-99.74464,n
24.71834,-99.74464,n
24.71391,-99.7448,n
24.70945,-99.74464,n
24.70905,-99.74099,n
24.70985,-99.74819,n
24.70537,-99.74783,n
24.70499,-99.74443,n
24.7046,-99.74094,n
24.70574,-99.75111,n
24.70091,-99.74764,n
24.70016,-99.74091,n
24.69682,-99.7508,n
24.69646,-99.74757,n
24.69831,-99.76421,n
24.69718,-99.75403,n
24.69414,-99.76677,n
24.68998,-99.76948,n
24.73487,-99.81262,n
24.72227,-99.81957,n
24.72171,-99.81451,n
25.10756,-100.04947,n
25.10798,-100.05343,n
25.10715,-100.04549,n
25.1026,-100.04546,n
25.10427,-100.06134,n
25.10383,-100.05714,n
25.09985,-100.06261,n
25.09775,-100.04266,n
25.09488,-100.05854,n
25.11,-100.05103,n
25.10956,-100.04711,n
25.1054,-100.0506,n
25.10495,-100.04657,n
25.10627,-100.05844,n
25.10583,-100.05455,n
25.10175,-100.05875,n
25.10005,-100.0434,n
25.09729,-100.0596,n
25.09229,-100.0555,n
25.10769,-99.9645,n
25.10271,-99.96021,n
25.07562,-99.94553,n
25.07605,-99.94938,n
25.07107,-99.94523,n
25.07149,-99.94899,n
25.10723,-99.96012,n
25.40656,-100.42676,n
25.4074,-100.43481,n
25.40611,-100.42248,n
25.33138,-100.34149,n
24.68828,-99.74717,n
24.68773,-99.74955,n
24.69454,-99.74434,n
