latitude,longitude,confidence
24.6885,-99.76988,n
24.73642,-99.82334,n
24.73574,-99.81832,n
24.73268,-99.82316,n
24.73199,-99.81807,n
24.7333,-99.82787,n
24.72957,-99.82777,n
24.72894,-99.82301,n
24.7245,-99.81754,n
25.12023,-100.05762,n
25.11593,-100.05342,n
25.11709,-100.06254,n
25.1165,-100.05788,n
25.11222,-100.05394,n
25.1139,-100.06707,n
25.11019,-100.06754,n
25.11386,-100.05471,n
25.11501,-100.06345,n
25.11331,-100.05054,n
25.11189,-100.06841,n
25.4169,-99.81564,n
25.41629,-99.81087,n
25.41323,-99.81622,n
25.41262,-99.81144,n
25.40956,-99.8168,n
25.40895,-99.81203,n
25.40589,-99.81737,n
25.40528,-99.81261,n
25.40222,-99.81795,n
25.40615,-99.81497,n
25.40552,-99.8102,n
25.40248,-99.81554,n
24.72217,-99.81937,n
24.72114,-99.82458,n
24.7271,-99.81774,n
24.72612,-99.82269,n
24.72083,-99.82188,n
24.71957,-99.82795,n
24.72682,-99.8151,n
24.72579,-99.82008,n
24.72478,-99.82498,n
24.73579,-99.81615,n
24.73467,-99.82159,n
24.7338,-99.82581,n
25.4122,-99.81505,n
25.41126,-99.81966,n
25.41746,-99.8115,n
25.41652,-99.8161,n
25.42178,-99.81255,n
25.42517,-99.81822,n
