latitude,longitude,confidence
24.73008,-99.84007,n
24.72935,-99.83638,n
24.72627,-99.84218,n
24.72241,-99.84406,n
24.7217,-99.84044,n
24.71705,-99.83833,n
24.70707,-99.83079,n
24.70303,-99.83179,n
24.70205,-99.82693,n
25.09797,-100.07964,n
25.10696,-100.1042,n
25.10151,-100.09754,n
25.47606,-99.73868,n
25.03655,-99.80178,n
25.0353,-99.8009,n
24.70116,-99.8259,n
24.70055,-99.83025,n
24.73055,-99.83775,n
24.72998,-99.84199,n
25.13151,-100.04844,n
25.10059,-100.09564,n
25.10005,-100.09959,n
25.11905,-100.08878,n
25.12186,-100.09392,n
25.12123,-100.09859,n
