latitude,longitude,confidence
25.07344,-99.9924,n
25.06644,-99.99734,n
25.07108,-99.99464,n
25.06406,-99.99861,n
25.08018,-100.02649,n
25.07986,-100.02116,n
25.08019,-99.98276,n
25.07768,-99.9835,n
25.06866,-99.97907,n
25.06185,-99.99787,n
25.06101,-99.99427,n
25.06272,-100.00159,n
25.06019,-99.99075,n
25.06356,-99.9982,n
25.06437,-100.0018,n
25.06277,-99.99469,n
25.062,-99.9913,n
25.37645,-100.38408,n
25.37762,-100.3892,n
25.37347,-100.39467,n
25.37169,-100.38692,n
25.37181,-100.39556,n
25.37099,-100.39186,n
25.07635,-100.0122,n
25.089,-99.9946,n
25.07923,-99.97646,n
25.39456,-100.48663,n
25.37909,-100.40622,n
24.99738,-99.71613,n
24.99687,-99.72106,n
25.39276,-100.48036,n
25.39206,-100.48666,n
