latitude,longitude,confidence
-33.02069,-60.34913,n
-33.02402,-60.34985,n
-33.02465,-60.34573,n
-33.06987,-60.36404,n
-33.07319,-60.36476,n
-33.07383,-60.36063,n
-33.07714,-60.36135,n
-33.24105,-60.00173,n
-33.23522,-60.02007,n
-33.23071,-60.01497,n
-33.22684,-60.01559,n
-33.21712,-60.03456,n
-33.17865,-60.15342,n
-33.15143,-60.0874,n
-33.10448,-60.34913,n
-33.10055,-60.34975,n
-33.10146,-60.35067,n
-33.09489,-60.32774,n
-33.08703,-60.32895,n
-33.08637,-60.35899,n
-33.08703,-60.36489,n
-33.08113,-60.34781,n
-33.08244,-60.3596,n
-33.08309,-60.3655,n
-33.07327,-60.34902,n
-33.07064,-60.36142,n
-33.06406,-60.37444,n
-33.05753,-60.35145,n
-33.06012,-60.37505,n
-33.0536,-60.35205,n
-33.04116,-60.34798,n
-33.03723,-60.3486,n
-33.02873,-60.34394,n
-33.02937,-60.34981,n
-33.03,-60.3557,n
-33.02544,-60.35043,n
-33.02087,-60.34515,n
-32.94924,-60.33989,n
-32.682,-60.57764,n
-32.6787,-60.58421,n
-32.67473,-60.58481,n
-32.67077,-60.58541,n
-32.6654,-60.64705,n
