latitude,longitude,confidence
25.11179,-100.03986,n
25.11842,-100.04046,n
25.11816,-100.03591,n
25.12297,-100.0485,n
25.11872,-100.07812,n
25.11932,-100.08071,n
25.11816,-100.07573,n
25.11416,-100.08248,n
25.10822,-100.08086,n
25.12072,-100.07805,n
25.12016,-100.0756,n
25.11544,-100.07929,n
25.11613,-100.08234,n
25.11492,-100.07699,n
25.11024,-100.08088,n
24.71906,-99.82217,n
24.71831,-99.81897,n
24.71735,-99.82128,n
24.71629,-99.82033,n
24.72075,-99.82088,n
25.0945,-100.0705,n
25.09366,-100.06942,n
25.11995,-100.07425,n
