latitude,longitude,confidence
25.31307,-100.21814,n
25.31281,-100.21489,n
25.31146,-100.19808,n
25.31111,-100.19367,n
25.31474,-100.21611,n
25.30752,-100.19791,n
25.30788,-100.20197,n
25.30717,-100.19389,n
25.30239,-100.20361,n
25.30209,-100.2002,n
25.30179,-100.1967,n
25.30117,-100.18955,n
25.29826,-100.15602,n
25.29574,-100.19182,n
25.29336,-100.22937,n
25.29291,-100.22422,n
25.2927,-100.22179,n
25.28777,-100.22994,n
25.28743,-100.22603,n
25.28712,-100.22235,n
25.28119,-100.21898,n
25.24655,-100.2085,n
25.31209,-100.19807,n
25.31017,-100.19088,n
25.24268,-100.21081,n
25.44595,-99.72482,n
25.44459,-99.73034,n
25.35371,-99.93482,n
25.44077,-99.72645,n
25.31273,-100.19714,n
25.31244,-100.20086,n
25.31853,-100.19944,n
