latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.793633,-60.244312,295.44,0.57,0.52,424,N,VIIRS,n,1,272.66,1.63,N,0.0
-32.872784,-60.097183,297.66,0.55,0.51,424,N,VIIRS,n,1,270.29,1.81,N,0.0
-32.874126000000004,-60.09128199999999,317.54,0.55,0.51,424,N,VIIRS,n,1,271.51,1.99,N,0.0
-32.873745,-60.091309,318.78,0.55,0.51,424,N,VIIRS,n,1,272.24,3.21,N,0.0
-32.877018,-60.098724,299.91,0.55,0.51,424,N,VIIRS,n,1,270.49,1.99,N,0.0
-32.881671999999995,-60.100262,299.34,0.55,0.51,424,N,VIIRS,n,1,268.53,1.99,N,0.0
-32.89867,-60.048962,302.98,0.55,0.51,424,N,VIIRS,n,1,271.91,1.09,N,0.0
-33.226028,-60.256638,321.7,0.55,0.51,424,N,VIIRS,n,1,276.1,2.02,N,3.0
-33.227406,-60.25071,295.08,0.55,0.51,424,N,VIIRS,n,1,275.88,1.63,N,3.0
-33.227932,-60.270088,321.18,0.55,0.51,424,N,VIIRS,n,1,276.97,3.62,N,0.0
-33.232056,-60.252274,347.07,0.55,0.51,424,N,VIIRS,n,1,278.64,5.52,N,0.0
-33.230686,-60.258202,297.97,0.55,0.51,424,N,VIIRS,n,1,275.28,1.83,N,0.0
-33.236709999999995,-60.253834,300.12,0.55,0.51,424,N,VIIRS,n,1,275.36,5.52,N,0.0
-32.873077,-60.100117,298.33,0.76,0.77,606,N,VIIRS,n,1,272.16,1.45,N,0.0
-32.880394,-60.10044499999999,298.52,0.76,0.77,606,N,VIIRS,n,1,271.68,1.67,N,0.0
-33.235237,-60.254768000000006,321.33,0.75,0.77,606,N,VIIRS,n,1,271.99,4.3,N,3.0
-32.898308,-60.093349,328.61,0.35,0.56,1830,N,VIIRS,n,1,276.34,3.27,D,0.0
-32.89135,-60.087673,341.99,0.35,0.56,1830,N,VIIRS,n,1,274.73,7.73,D,0.0
-32.892258,-60.091389,338.97,0.35,0.56,1830,N,VIIRS,n,1,276.83,7.73,D,0.0
-32.894073,-60.098808,352.52,0.35,0.56,1830,N,VIIRS,n,1,286.99,11.98,D,0.0
-32.887119,-60.093124,347.7,0.35,0.56,1830,N,VIIRS,n,1,276.25,7.73,D,0.0
-32.888939,-60.10054,353.98,0.35,0.56,1830,N,VIIRS,n,1,286.76,11.98,D,0.0
-32.889847,-60.104252,351.1,0.35,0.56,1830,N,VIIRS,n,1,287.06,8.25,D,0.0
-32.890759,-60.107967,339.06,0.35,0.56,1830,N,VIIRS,n,1,285.73,8.25,D,0.0
-32.89257,-60.115372,346.21,0.35,0.56,1830,N,VIIRS,n,1,289.06,16.63,D,0.0
-32.882889,-60.098576,349.99,0.35,0.56,1830,N,VIIRS,n,1,276.71,6.83,D,0.0
-32.884712,-60.105988,339.55,0.35,0.56,1830,N,VIIRS,n,1,286.76,6.66,D,0.0
-32.885624,-60.10970699999999,355.44,0.35,0.56,1830,N,VIIRS,n,1,286.55,6.66,D,0.0
-32.886532,-60.113411,356.69,0.35,0.56,1830,N,VIIRS,n,1,284.82,6.02,D,0.0
-32.887440000000005,-60.117104000000005,331.83,0.35,0.56,1830,N,VIIRS,n,1,280.25,6.02,D,0.0
-32.876839000000004,-60.09660699999999,336.97,0.35,0.56,1830,N,VIIRS,n,1,274.08,8.62,D,0.0
-32.877754,-60.100315,349.53,0.35,0.56,1830,N,VIIRS,n,1,276.46,6.83,D,0.0
-32.878662,-60.104027,350.61,0.35,0.56,1830,N,VIIRS,n,1,279.63,6.83,D,0.0
-32.880482,-60.111431,352.26,0.35,0.56,1830,N,VIIRS,n,1,281.14,6.66,D,0.0
-32.872616,-60.10205799999999,332.38,0.35,0.56,1830,N,VIIRS,n,1,273.38,2.14,D,0.0
-32.873528,-60.105759,327.25,0.35,0.56,1830,N,VIIRS,n,1,274.88,2.14,D,0.0
-32.860477,-60.457066000000005,340.82,0.33,0.55,1830,N,VIIRS,n,1,270.32,6.02,D,0.0
-32.791706,-60.242596,329.54,0.34,0.56,1830,N,VIIRS,n,1,276.52,4.36,D,0.0
