latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.07437,-60.4541,348.9,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,295.04,37.96,D
-33.07511,-60.47113,350.85,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,288.52,40.03,D
-33.07536,-60.47682,327.37,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,283.74,10.22,D
-33.06717,-60.4319,331.8,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,275.49,35.92,D
-33.06741,-60.43754,339.7,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,282.48,35.92,D
-33.06815,-60.45452,355.74,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,296.31,31.35,D
-33.06839,-60.46019,355.52,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,289.62,31.35,D
-33.06863,-60.46586,344.8,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,289.24,21.0,D
-33.06912,-60.47723,355.61,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,292.48,11.99,D
-33.06937,-60.48292,326.15,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,285.57,11.99,D
-33.0607,-60.42664,325.07,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,278.81,7.48,D
-33.06095,-60.43229,332.29,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,285.84,35.92,D
-33.06192,-60.45493,350.1,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,297.29,31.35,D
-33.06216,-60.4606,337.55,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,292.22,31.35,D
-33.0624,-60.46629,342.29,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,291.49,21.0,D
-33.06289,-60.47765,352.43,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,289.97,11.99,D
-33.06313,-60.48334,334.52,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,285.96,11.99,D
-33.06337,-60.48904,326.31,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,285.0,8.94,D
-33.08232,-60.45368,354.1,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,282.83,10.98,D
-33.08261,-60.45935,349.76,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,285.62,7.35,D
-33.08289,-60.46502,333.12,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,280.19,7.35,D
-33.0761,-60.45407,351.59,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,299.25,73.45,D
-33.07694,-60.47108,354.68,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,287.47,19.01,D
-33.06904,-60.43752,333.4,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,282.37,32.84,D
-33.06987,-60.45446,347.23,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,294.49,73.45,D
-33.07071,-60.47147,352.82,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,291.69,19.01,D
-33.07099,-60.47715,346.75,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,290.32,19.01,D
-33.06254,-60.43225,329.84,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,285.54,10.66,D
-33.06392,-60.46052,339.93,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,293.56,16.44,D
-33.0642,-60.46619,342.01,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,291.64,16.44,D
-33.06475,-60.47754,353.75,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,293.04,29.52,D
-33.06503,-60.48322,335.22,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,285.8,15.69,D
-33.05632,-60.43265,328.19,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,289.68,10.66,D
-33.05715,-60.44961,346.83,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,295.0,75.53,D
-33.05852,-60.47793,346.68,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,290.75,29.52,D
-33.04984,-60.4274,336.57,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,291.58,19.34,D
-33.05066,-60.44434,342.35,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,299.45,11.94,D
-33.05174,-60.467,339.66,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,291.02,9.28,D
-33.05202,-60.47266,343.7,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,292.24,5.9,D
-33.04389,-60.43344,356.02,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,308.92,19.34,D
-33.04416,-60.43909,352.73,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,304.97,11.94,D
-33.04443,-60.44474,339.21,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,298.68,11.94,D
-33.03767,-60.43385,351.44,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,296.36,7.7,D
-33.03226,-60.45117,328.75,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,291.15,5.91,D
-33.02192,-60.49736,352.71,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,292.95,180.73,D
-33.02244,-60.50875,350.38,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,296.97,71.82,D
-33.01541,-60.4921,330.3,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,295.68,5.32,D
-33.01593,-60.50348,347.42,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,302.97,22.33,D
-32.98373,-60.48276,333.04,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,302.23,3.77,D
-32.97078,-60.47227,331.67,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,297.52,4.28,D
-32.95783,-60.46179,336.42,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,294.88,5.03,D
-32.95807,-60.46744,328.62,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,294.32,4.44,D
-32.98594,-60.48409,337.5,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,303.95,4.97,D
-32.9599,-60.46305,344.05,0.52,0.67,1656.0,1.0,VIIRS,n,2.0NRT,296.82,5.8,D
-33.24108,-60.25515,351.75,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,301.18,15.84,D
-33.24332,-60.25267,334.02,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,299.68,8.77,D
-33.23783,-60.25465,354.0,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,303.35,8.77,D
-33.23896,-60.25905,327.24,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,292.58,8.77,D
-33.23008,-60.24781,341.84,0.42,0.61,1836.0,1.0,VIIRS,n,2.0NRT,296.1,36.29,D
-33.23348,-60.26102,347.96,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,295.88,41.73,D
-33.22686,-60.2586,355.15,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,303.25,41.73,D
-33.22799,-60.263,331.01,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,294.38,41.73,D
-33.22136,-60.26055,326.42,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,294.08,6.42,D
-33.08704,-60.37778,341.59,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,272.26,4.65,D
-33.07875,-60.43758,335.26,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,269.39,9.83,D
-33.07988,-60.44191,356.0,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,265.47,9.83,D
-33.08326,-60.45485,331.96,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,266.51,5.67,D
-33.07215,-60.43518,328.93,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,272.13,6.79,D
-33.07555,-60.44815,349.79,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,270.41,11.6,D
-33.06556,-60.43278,337.33,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,272.63,6.79,D
-33.06783,-60.44144,348.35,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,278.13,9.59,D
-33.06896,-60.44576,326.18,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,271.55,9.59,D
-33.07122,-60.45439,326.18,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,266.74,11.6,D
-33.08372,-60.4485,355.33,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,265.13,16.27,D
-33.07496,-60.43746,340.27,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,272.95,14.24,D
-33.06839,-60.43506,335.1,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,270.15,10.15,D
-33.0695,-60.4394,354.39,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,275.51,7.73,D
-33.07061,-60.44373,344.07,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,273.78,7.73,D
-33.05961,-60.42401,335.13,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,274.21,5.17,D
-33.06072,-60.42835,331.01,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,273.73,5.17,D
-33.06404,-60.44134,338.4,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,272.18,7.73,D
-33.06847,-60.45866,339.71,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,266.4,11.47,D
-33.05304,-60.42162,338.85,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,274.86,7.22,D
-33.05414,-60.42596,351.13,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,276.63,8.83,D
-33.05748,-60.43897,340.79,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,271.89,8.77,D
-33.05859,-60.4433,350.22,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,272.75,6.01,D
-33.05969,-60.44763,333.92,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,271.95,6.01,D
-33.06632,-60.47354,341.21,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,270.87,9.65,D
-33.06742,-60.47785,337.55,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,268.28,8.5,D
-33.04869,-60.42793,341.74,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,277.72,8.83,D
-33.04979,-60.43224,348.77,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,283.93,8.83,D
-33.05091,-60.43658,329.41,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,274.38,8.77,D
-33.05866,-60.46686,352.22,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,275.36,13.3,D
-33.05977,-60.47117,352.36,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,276.48,9.65,D
-33.06197,-60.47979,346.48,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,276.64,8.5,D
-33.04322,-60.42986,350.54,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,281.72,8.41,D
-33.05431,-60.47309,332.09,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,273.57,3.41,D
-33.05542,-60.47742,331.18,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,274.28,3.41,D
-33.04221,-60.44913,328.73,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,275.75,4.44,D
-33.03675,-60.45109,348.12,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,273.49,10.85,D
-33.03787,-60.45541,354.39,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,281.24,10.85,D
-33.03897,-60.45971,327.27,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,274.44,13.95,D
-33.03241,-60.45734,340.45,0.41,0.61,1836.0,1.0,VIIRS,n,2.0NRT,276.55,10.85,D
-33.02604,-60.50191,333.57,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,271.41,5.49,D
-33.01949,-60.49955,332.02,0.41,0.6,1836.0,1.0,VIIRS,n,2.0NRT,271.59,6.32,D
