latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.836983000000004,-60.254025,315.51,0.46,0.47,430,N,VIIRS,n,1,277.12,1.97,N,0.0
-32.838062,-60.2491,314.7,0.46,0.47,430,N,VIIRS,n,1,276.73,1.97,N,0.0
-32.870171,-60.144112,318.6,0.46,0.47,430,N,VIIRS,n,1,279.34,1.91,N,0.0
-32.871227000000005,-60.139248,301.96,0.45,0.47,430,N,VIIRS,n,1,278.18,1.1,N,0.0
-32.874451,-60.14544300000001,295.13,0.46,0.47,430,N,VIIRS,n,1,279.75,0.78,N,0.0
-32.878738,-60.146782,308.58,0.46,0.47,430,N,VIIRS,n,1,279.06,0.78,N,0.0
-32.883018,-60.148113,296.1,0.46,0.47,430,N,VIIRS,n,1,278.81,0.8,N,0.0
-32.884075,-60.14325,315.85,0.45,0.47,430,N,VIIRS,n,1,279.03,1.04,N,0.0
-32.888359,-60.144585,295.75,0.45,0.47,430,N,VIIRS,n,1,278.6,1.04,N,0.0
-32.806152000000004,-60.649887,316.23,0.49,0.48,430,N,VIIRS,n,1,276.58,2.75,N,3.0
-32.807293,-60.644684,306.2,0.49,0.48,430,N,VIIRS,n,1,274.58,0.54,N,0.0
-32.807392,-60.651794,315.0,0.49,0.48,430,N,VIIRS,n,1,275.37,1.34,N,0.0
-32.808563,-60.64661,303.02,0.49,0.48,430,N,VIIRS,n,1,274.95,1.34,N,0.0
-32.821106,-60.611893,296.3,0.48,0.48,430,N,VIIRS,n,1,274.26,0.37,N,0.0
-32.824348,-60.61841999999999,303.26,0.48,0.48,430,N,VIIRS,n,1,274.39,0.99,N,0.0
-32.851997,-60.727013,316.33,0.49,0.49,430,N,VIIRS,n,1,280.45,1.85,N,0.0
-32.939564000000004,-60.372746,302.92,0.47,0.47,430,N,VIIRS,n,1,274.8,0.81,N,0.0
-32.943893,-60.374111,296.48,0.47,0.47,430,N,VIIRS,n,1,275.33,1.03,N,0.0
-33.202156,-60.237793,295.75,0.45,0.47,430,N,VIIRS,n,1,272.44,0.63,N,0.0
-33.206432,-60.23914,296.83,0.45,0.47,430,N,VIIRS,n,1,273.04,0.63,N,0.0
-33.207436,-60.240116,332.02,0.5,0.66,1654,N,VIIRS,n,1,297.13,6.76,D,3.0
-33.207714,-60.245697,353.8,0.5,0.66,1654,N,VIIRS,n,1,293.85,6.76,D,3.0
-33.129397999999995,-60.166794,330.32,0.49,0.65,1654,N,VIIRS,n,1,294.86,3.73,D,0.0
-32.990543,-60.57283,330.45,0.52,0.67,1654,N,VIIRS,n,1,294.11,15.07,D,0.0
-32.974823,-60.372158,337.0,0.51,0.66,1654,N,VIIRS,n,1,297.47,3.44,D,0.0
-32.983971000000004,-60.567387,343.49,0.52,0.67,1654,N,VIIRS,n,1,298.39,6.52,D,0.0
-32.977661,-60.567741000000005,351.71,0.52,0.67,1654,N,VIIRS,n,1,295.22,6.52,D,0.0
-32.944084000000004,-60.523281,330.03,0.52,0.67,1654,N,VIIRS,n,1,296.42,3.8,D,0.0
-32.944344,-60.52906,330.97,0.52,0.67,1654,N,VIIRS,n,1,296.68,3.8,D,0.0
-32.947979,-60.525742,342.25,0.52,0.67,1654,N,VIIRS,n,1,297.24,5.35,D,0.0
-32.884686,-60.14048,334.92,0.49,0.65,1654,N,VIIRS,n,1,297.83,4.53,D,0.0
-32.878811,-60.146351,330.1,0.49,0.65,1654,N,VIIRS,n,1,297.47,4.53,D,0.0
-32.872097,-60.13580699999999,344.36,0.49,0.65,1654,N,VIIRS,n,1,297.17,5.12,D,0.0
-32.841003,-60.259537,330.44,0.5,0.66,1654,N,VIIRS,n,1,294.4,7.4,D,0.0
-32.804913,-60.151291,338.01,0.49,0.65,1654,N,VIIRS,n,1,297.94,3.46,D,3.0
