latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.04712,-60.44513,351.99,0.55,0.51,1715.0,1.0,VIIRS,n,2.0NRT,306.71,28.72,D
-33.03518,-60.35729,342.69,0.54,0.51,1715.0,1.0,VIIRS,n,2.0NRT,310.77,7.57,D
-33.0419,-60.43977,338.14,0.55,0.51,1715.0,1.0,VIIRS,n,2.0NRT,310.69,14.86,D
-33.04238,-60.44569,350.5,0.55,0.51,1715.0,1.0,VIIRS,n,2.0NRT,310.88,44.67,D
-33.03094,-60.36371,343.27,0.54,0.51,1715.0,1.0,VIIRS,n,2.0NRT,313.71,6.86,D
-33.0299,-60.36529,343.59,0.54,0.51,1715.0,1.0,VIIRS,n,2.0NRT,314.54,5.16,D
-33.0178,-60.39042,346.27,0.54,0.51,1715.0,1.0,VIIRS,n,2.0NRT,310.57,4.97,D
-32.98949,-60.50728,346.18,0.55,0.51,1715.0,1.0,VIIRS,n,2.0NRT,315.27,46.56,D
-32.98473,-60.50783,354.98,0.55,0.51,1715.0,1.0,VIIRS,n,2.0NRT,314.49,46.56,D
-32.96113,-60.39712,342.59,0.54,0.51,1715.0,1.0,VIIRS,n,2.0NRT,311.91,5.12,D
-32.96162,-60.40299,340.78,0.54,0.51,1715.0,1.0,VIIRS,n,2.0NRT,309.88,4.95,D
-32.96277,-60.47441,346.48,0.55,0.51,1715.0,1.0,VIIRS,n,2.0NRT,311.64,9.53,D
-32.95706,-60.46312,349.82,0.55,0.51,1715.0,1.0,VIIRS,n,2.0NRT,311.0,6.16,D
-32.95754,-60.46904,342.89,0.55,0.51,1715.0,1.0,VIIRS,n,2.0NRT,311.69,6.16,D
-33.23667,-60.25266,349.43,0.74,0.76,1856.0,1.0,VIIRS,n,2.0NRT,299.31,22.95,D
-33.23908,-60.26051,337.49,0.74,0.76,1856.0,1.0,VIIRS,n,2.0NRT,304.27,12.22,D
-33.23227,-60.26335,338.21,0.74,0.76,1856.0,1.0,VIIRS,n,2.0NRT,304.62,12.22,D
-33.22303,-60.25831,347.03,0.74,0.76,1856.0,1.0,VIIRS,n,2.0NRT,307.81,15.3,D
-33.22786,-60.27403,352.37,0.74,0.76,1856.0,1.0,VIIRS,n,2.0NRT,307.11,27.33,D
-33.23499,-60.26105,352.47,0.74,0.76,1856.0,1.0,VIIRS,n,2.0NRT,307.23,17.46,D
-33.22581,-60.25605,337.27,0.74,0.76,1856.0,1.0,VIIRS,n,2.0NRT,302.86,17.46,D
-33.22819,-60.26393,348.27,0.74,0.76,1856.0,1.0,VIIRS,n,2.0NRT,304.5,17.46,D
-33.23056,-60.2718,352.35,0.74,0.76,1856.0,1.0,VIIRS,n,2.0NRT,307.61,42.44,D
-33.0458,-60.43407,345.65,0.73,0.76,1856.0,1.0,VIIRS,n,2.0NRT,300.81,31.9,D
-33.04818,-60.44183,356.03,0.73,0.76,1856.0,1.0,VIIRS,n,2.0NRT,317.54,31.9,D
-33.05055,-60.44955,354.69,0.73,0.76,1856.0,1.0,VIIRS,n,2.0NRT,305.04,27.46,D
-33.04139,-60.44462,354.57,0.73,0.76,1856.0,1.0,VIIRS,n,2.0NRT,302.16,14.18,D
-33.01544,-60.38512,330.55,0.74,0.76,1856.0,1.0,VIIRS,n,2.0NRT,303.89,2.75,D
-33.04145,-60.435,336.24,0.73,0.76,1856.0,1.0,VIIRS,n,2.0NRT,303.65,28.35,D
-32.98531,-60.50196,343.99,0.73,0.76,1856.0,1.0,VIIRS,n,2.0NRT,303.81,15.99,D
