latitude,longitude,confidence
24.94927,-100.32669,n
24.94824,-100.32137,n
24.94711,-100.31551,n
24.94105,-100.30533,n
24.94536,-100.32758,n
24.94216,-100.31104,n
24.93829,-100.31218,n
24.93221,-100.30195,n
24.93111,-100.29631,n
24.92882,-100.28448,n
24.92489,-100.28536,n
24.9303,-100.33421,n
24.9153,-100.29925,n
24.91418,-100.29351,n
24.92206,-100.35493,n
24.92109,-100.34993,n
24.91811,-100.35564,n
24.90433,-100.30602,n
24.90328,-100.30066,n
24.90123,-100.31113,n
24.90028,-100.30627,n
24.86579,-100.13119,n
24.86501,-100.12725,n
24.89627,-100.34852,n
24.89521,-100.34313,n
24.89417,-100.33784,n
24.89314,-100.33259,n
24.8902,-100.33849,n
24.88916,-100.33317,n
24.90158,-100.30729,n
24.90059,-100.30209,n
24.90252,-100.3122,n
24.89738,-100.34962,n
24.89635,-100.34422,n
24.89343,-100.35032,n
24.8924,-100.34489,n
24.89138,-100.33955,n
24.89037,-100.33424,n
24.88639,-100.33485,n
24.8322,-100.11643,n
24.8513,-100.13017,n
24.90381,-100.30554,n
24.93425,-100.28641,n
24.93766,-100.28689,n
24.9422,-100.32903,n
24.94559,-100.32965,n
24.95009,-100.32226,n
