latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.140438,-60.035278000000005,343.06,0.47,0.47,1818,N,VIIRS,n,1,308.11,121.44,D,3.0
-33.111252,-60.154911,352.11,0.46,0.47,1818,N,VIIRS,n,1,301.27,24.51,D,3.0
-33.117714,-60.18435699999999,343.33,0.46,0.47,1818,N,VIIRS,n,1,301.8,10.82,D,3.0
-33.103699,-60.141457,336.91,0.46,0.47,1818,N,VIIRS,n,1,299.2,2.94,D,3.0
-33.095036,-60.12302,344.9,0.46,0.47,1818,N,VIIRS,n,1,300.76,19.0,D,3.0
-33.108028000000004,-60.182041000000005,334.91,0.46,0.47,1818,N,VIIRS,n,1,300.93,5.45,D,0.0
-33.098316,-60.158791,341.6,0.46,0.47,1818,N,VIIRS,n,1,301.04,9.3,D,0.0
-33.100475,-60.168613,354.51,0.46,0.47,1818,N,VIIRS,n,1,306.08,26.42,D,3.0
-33.103722,-60.183331,344.96,0.46,0.47,1818,N,VIIRS,n,1,301.76,5.45,D,0.0
-33.095459000000005,-60.121307,340.03,0.46,0.47,1818,N,VIIRS,n,1,297.1,17.79,D,3.0
-33.096519,-60.126251,356.38,0.46,0.47,1818,N,VIIRS,n,1,308.42,17.79,D,3.0
-33.108096999999994,-60.180504000000006,335.42,0.46,0.47,1818,N,VIIRS,n,1,300.68,5.93,D,0.0
-33.101688,-60.171967,341.05,0.46,0.47,1818,N,VIIRS,n,1,301.17,9.46,D,3.0
-33.103790000000004,-60.181801,342.81,0.46,0.47,1818,N,VIIRS,n,1,301.26,5.93,D,0.0
-33.091053,-60.143696,331.81,0.46,0.47,1818,N,VIIRS,n,1,299.18,17.8,D,0.0
-33.095276,-60.163422,340.93,0.46,0.47,1818,N,VIIRS,n,1,296.67,5.17,D,3.0
-33.097378000000006,-60.173264,332.74,0.46,0.47,1818,N,VIIRS,n,1,301.01,6.3,D,3.0
-33.098427,-60.178181,348.31,0.46,0.47,1818,N,VIIRS,n,1,300.86,6.3,D,3.0
-33.086742,-60.145,331.1,0.46,0.47,1818,N,VIIRS,n,1,296.67,17.8,D,0.0
-33.088856,-60.154869,351.19,0.46,0.47,1818,N,VIIRS,n,1,303.32,17.59,D,0.0
-33.093067,-60.17456800000001,333.38,0.46,0.47,1818,N,VIIRS,n,1,298.27,6.3,D,3.0
-33.094120000000004,-60.179478,340.79,0.46,0.47,1818,N,VIIRS,n,1,299.94,6.3,D,3.0
-33.08876,-60.175865,340.5,0.46,0.47,1818,N,VIIRS,n,1,299.1,14.77,D,3.0
-33.089813,-60.180775,337.0,0.46,0.47,1818,N,VIIRS,n,1,300.27,14.77,D,3.0
-33.097164,-60.215099,331.8,0.46,0.47,1818,N,VIIRS,n,1,300.08,6.62,D,0.0
-33.075985,-60.137741000000005,332.5,0.46,0.47,1818,N,VIIRS,n,1,298.83,4.61,D,0.0
-33.07917,-60.152542,355.44,0.46,0.47,1818,N,VIIRS,n,1,305.49,23.83,D,0.0
-33.081284000000004,-60.162388,340.91,0.46,0.47,1818,N,VIIRS,n,1,301.05,10.01,D,0.0
-33.091815999999994,-60.211498,330.04,0.46,0.47,1818,N,VIIRS,n,1,299.57,2.55,D,0.0
-33.070602,-60.13409,342.56,0.46,0.47,1818,N,VIIRS,n,1,304.93,58.48,D,0.0
-33.072727,-60.143974,350.84,0.46,0.47,1818,N,VIIRS,n,1,308.47,42.66,D,0.0
-33.073792,-60.148907,352.27,0.46,0.47,1818,N,VIIRS,n,1,306.09,19.29,D,0.0
-33.074852,-60.153847,347.04,0.46,0.47,1818,N,VIIRS,n,1,305.02,19.29,D,0.0
-33.068413,-60.145271,344.88,0.46,0.47,1818,N,VIIRS,n,1,300.75,42.66,D,0.0
-33.069472999999995,-60.150211,356.05,0.46,0.47,1818,N,VIIRS,n,1,311.03,19.29,D,0.0
-33.070538,-60.15514399999999,342.79,0.46,0.47,1818,N,VIIRS,n,1,308.04,19.29,D,0.0
-33.064091,-60.146576,335.73,0.46,0.47,1818,N,VIIRS,n,1,296.35,6.95,D,3.0
-33.066223,-60.156448,354.98,0.46,0.47,1818,N,VIIRS,n,1,320.67,49.75,D,0.0
-33.067284,-60.161373,351.77,0.46,0.47,1818,N,VIIRS,n,1,304.06,11.68,D,3.0
-33.060841,-60.152813,344.66,0.46,0.47,1818,N,VIIRS,n,1,303.97,49.75,D,0.0
-33.061905,-60.157745,335.64,0.46,0.47,1818,N,VIIRS,n,1,306.5,49.75,D,0.0
-33.062969,-60.16267,350.52,0.46,0.47,1818,N,VIIRS,n,1,304.23,11.68,D,3.0
