latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.951370000000004,-60.373775,309.56,0.49,0.4,442,N,VIIRS,n,1,275.02,0.87,N,0.0
-32.951122,-60.374966,313.85,0.49,0.4,442,N,VIIRS,n,1,275.91,1.67,N,0.0
-33.011703000000004,-60.58665500000001,330.25,0.5,0.41,442,N,VIIRS,n,1,278.04,4.0,N,3.0
-33.010853000000004,-60.587917,327.78,0.5,0.41,442,N,VIIRS,n,1,280.02,3.24,N,3.0
-33.01458,-60.588955000000006,301.66,0.5,0.41,442,N,VIIRS,n,1,283.99,3.24,N,3.0
-33.199963000000004,-60.25474499999999,333.11,0.33,0.55,1706,N,VIIRS,n,1,290.32,2.62,D,3.0
-33.148716,-60.271523,356.62,0.33,0.55,1706,N,VIIRS,n,1,292.01,4.12,D,0.0
-33.148987,-60.275185,343.01,0.33,0.55,1706,N,VIIRS,n,1,290.5,4.12,D,0.0
-33.07806,-60.23455799999999,335.69,0.33,0.55,1706,N,VIIRS,n,1,288.95,3.19,D,0.0
-33.051136,-60.222672,338.25,0.33,0.55,1706,N,VIIRS,n,1,289.54,2.8,D,0.0
-33.055195,-60.22279,332.89,0.33,0.55,1706,N,VIIRS,n,1,289.71,2.83,D,0.0
-33.013123,-60.584927,342.87,0.34,0.56,1706,N,VIIRS,n,1,292.08,3.0,D,3.0
-33.013386,-60.588745,339.45,0.34,0.56,1706,N,VIIRS,n,1,290.6,3.0,D,3.0
-32.951595000000005,-60.377064,332.59,0.33,0.56,1706,N,VIIRS,n,1,291.53,3.84,D,0.0
-32.95187,-60.380737,328.45,0.33,0.56,1706,N,VIIRS,n,1,291.26,4.09,D,0.0
-32.900997,-60.404266,344.92,0.33,0.56,1706,N,VIIRS,n,1,292.08,8.12,D,0.0
-32.901791,-60.41534,339.7,0.33,0.56,1706,N,VIIRS,n,1,290.47,7.11,D,0.0
-32.895771,-60.404778,352.76,0.33,0.56,1706,N,VIIRS,n,1,293.2,8.12,D,0.0
-32.896034,-60.408466,336.57,0.33,0.56,1706,N,VIIRS,n,1,290.8,8.8,D,0.0
-32.896297,-60.412144,333.21,0.33,0.56,1706,N,VIIRS,n,1,292.61,8.8,D,0.0
-32.886108,-60.416882,325.47,0.33,0.56,1706,N,VIIRS,n,1,290.02,4.49,D,0.0
-32.880096,-60.40633,340.62,0.33,0.56,1706,N,VIIRS,n,1,291.06,3.78,D,0.0
-32.880619,-60.41370799999999,331.66,0.33,0.56,1706,N,VIIRS,n,1,290.67,6.26,D,0.0
-32.880878,-60.4174,353.53,0.33,0.56,1706,N,VIIRS,n,1,291.58,7.43,D,0.0
-32.837399,-60.401485,337.58,0.33,0.56,1706,N,VIIRS,n,1,288.09,4.09,D,0.0
-32.837669,-60.405167000000006,335.83,0.33,0.56,1706,N,VIIRS,n,1,289.28,3.49,D,0.0
-32.837948,-60.408852,341.26,0.33,0.56,1706,N,VIIRS,n,1,290.33,3.49,D,0.0
-32.761669,-60.600128000000005,343.8,0.34,0.56,1706,N,VIIRS,n,1,292.67,5.01,D,0.0
-32.763187,-60.600281,345.17,0.34,0.56,1706,N,VIIRS,n,1,293.37,4.92,D,0.0
-32.717182,-60.336697,335.17,0.33,0.55,1706,N,VIIRS,n,1,290.11,1.72,D,0.0
-32.712029,-60.62798299999999,334.28,0.34,0.56,1706,N,VIIRS,n,1,290.97,3.51,D,0.0
-32.712296,-60.63176,339.86,0.34,0.56,1706,N,VIIRS,n,1,292.2,3.51,D,0.0
-32.712563,-60.635536,351.22,0.34,0.56,1706,N,VIIRS,n,1,291.4,4.32,D,0.0
-32.712833,-60.63932,336.69,0.34,0.56,1706,N,VIIRS,n,1,290.77,4.32,D,0.0
-32.7131,-60.643097,345.81,0.34,0.56,1706,N,VIIRS,n,1,291.64,5.78,D,0.0
-32.706745,-60.628475,343.23,0.34,0.56,1706,N,VIIRS,n,1,292.31,3.96,D,0.0
-33.190708,-60.251675,343.8,0.6,0.71,1848,N,VIIRS,n,1,288.36,4.86,D,3.0
-33.146103000000004,-60.269405000000006,332.27,0.6,0.71,1848,N,VIIRS,n,1,287.91,6.25,D,0.0
-33.172295,-60.35934399999999,336.5,0.59,0.7,1848,N,VIIRS,n,1,287.96,8.91,D,3.0
-33.14888,-60.2687,343.34,0.6,0.71,1848,N,VIIRS,n,1,289.53,6.74,D,0.0
-33.17458,-60.358936,327.54,0.59,0.7,1848,N,VIIRS,n,1,288.1,8.41,D,3.0
-33.176399,-60.365341,351.52,0.59,0.7,1848,N,VIIRS,n,1,288.45,7.32,D,3.0
-33.049736,-60.22106899999999,328.39,0.61,0.71,1848,N,VIIRS,n,1,288.03,4.63,D,3.0
-33.014061,-60.57991,336.08,0.58,0.7,1848,N,VIIRS,n,1,290.2,6.81,D,3.0
-32.948742,-60.379009,330.35,0.6,0.71,1848,N,VIIRS,n,1,289.56,3.29,D,0.0
-32.935253,-60.405811,335.76,0.6,0.7,1848,N,VIIRS,n,1,288.46,4.12,D,0.0
-33.016663,-60.58323299999999,342.95,0.58,0.7,1848,N,VIIRS,n,1,289.45,5.15,D,3.0
-32.950695,-60.37540799999999,326.62,0.6,0.71,1848,N,VIIRS,n,1,289.31,5.52,D,0.0
-33.010372,-60.58576600000001,325.83,0.58,0.7,1848,N,VIIRS,n,1,287.54,1.8,D,0.0
-32.932594,-60.411308,326.1,0.6,0.7,1848,N,VIIRS,n,1,287.57,3.04,D,0.0
-32.839569,-60.39986,335.57,0.6,0.71,1848,N,VIIRS,n,1,287.79,3.95,D,0.0
-32.712288,-60.31578100000001,334.02,0.61,0.71,1848,N,VIIRS,n,1,289.37,5.53,D,0.0
-32.715286,-60.623707,336.54,0.59,0.7,1848,N,VIIRS,n,1,288.3,8.05,D,0.0
