latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.00684,-60.5034,304.48,0.42,0.45,529.0,1.0,VIIRS,n,2.0NRT,280.86,1.75,N
-33.01193,-60.45288,341.53,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,310.61,4.22,N
-33.01147,-60.45749,321.5,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,299.27,4.25,N
-33.011,-60.46209,337.05,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,307.57,4.25,N
-33.01008,-60.47128,335.67,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,303.69,3.31,N
-33.00961,-60.47588,324.17,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,300.66,3.7,N
-33.00632,-60.46607,310.48,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,294.59,3.31,N
-33.05944,-60.40821,306.02,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,283.99,2.28,N
-33.05896,-60.41285,296.72,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,281.39,2.28,N
-33.05472,-60.41223,319.62,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,296.64,2.28,N
-33.05424,-60.41686,305.75,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,290.49,1.55,N
-33.05377,-60.42149,295.59,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,282.92,1.55,N
-33.05519,-60.4076,322.41,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,298.7,2.28,N
-33.05143,-60.40235,300.74,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,280.49,1.49,N
-33.05095,-60.40699,306.74,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,287.57,1.6,N
-33.05048,-60.41162,302.87,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,285.71,1.6,N
-33.04907,-60.38316,299.96,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,277.33,1.28,N
-33.0486,-60.38781,304.3,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,276.33,0.96,N
-33.04813,-60.39245,295.04,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,280.44,0.96,N
-33.04483,-60.38254,313.16,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,284.9,1.86,N
-33.03635,-60.42366,301.1,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,285.22,2.11,N
-33.03588,-60.42828,303.89,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,283.37,2.11,N
-33.03495,-60.43752,308.23,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,280.42,3.33,N
-33.03542,-60.4329,332.87,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,290.86,3.33,N
-33.03212,-60.42304,296.24,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,281.12,1.12,N
-33.03165,-60.42767,296.44,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,283.56,1.12,N
-33.02931,-60.45074,302.9,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,281.16,5.19,N
-33.03024,-60.44152,337.87,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,297.45,6.57,N
-33.02978,-60.44613,351.45,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,304.91,6.57,N
-33.02884,-60.45534,325.58,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,280.63,5.19,N
-33.02837,-60.45995,339.03,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,286.19,6.18,N
-33.0279,-60.46454,339.2,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,287.89,6.18,N
-33.02744,-60.46914,337.19,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,286.46,4.92,N
-33.02601,-60.4409,307.5,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,289.37,6.57,N
-33.02275,-60.47312,309.03,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,288.87,4.92,N
-33.02229,-60.47771,300.74,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,283.47,1.6,N
-33.02089,-60.49149,309.72,0.42,0.46,529.0,1.0,VIIRS,n,2.0NRT,282.21,1.41,N
-33.02555,-60.44551,322.79,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,289.57,6.57,N
-33.02508,-60.45013,323.98,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,287.97,5.19,N
-33.02461,-60.45473,355.27,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,301.63,5.19,N
-33.02415,-60.45933,335.8,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,304.83,6.18,N
-33.02368,-60.46394,339.35,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,304.83,6.18,N
-33.02322,-60.46852,336.98,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,297.57,4.92,N
-33.02131,-60.4449,301.46,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,287.46,3.61,N
-33.02038,-60.45411,314.28,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,292.04,3.62,N
-33.01992,-60.45872,305.98,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,290.32,3.16,N
-33.0162,-60.49546,298.03,0.42,0.46,529.0,1.0,VIIRS,n,2.0NRT,280.57,2.16,N
-33.02085,-60.44951,336.76,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,303.38,3.62,N
-33.01945,-60.46332,326.91,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,299.8,3.16,N
-33.01852,-60.47251,350.93,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,310.52,14.42,N
-33.01806,-60.4771,323.13,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,291.01,3.7,N
-33.01616,-60.4535,318.27,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,295.77,3.62,N
-33.01569,-60.4581,309.47,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,293.08,3.16,N
-33.01522,-60.46271,319.97,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,295.07,3.16,N
-33.01384,-60.47649,316.29,0.43,0.46,529.0,1.0,VIIRS,n,2.0NRT,295.26,3.7,N
-33.23206,-60.02256,346.1,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,311.36,8.52,D
-33.24591,-60.25908,344.8,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,310.63,4.53,D
-33.24258,-60.25983,346.78,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,317.68,15.77,D
-33.24325,-60.26402,343.74,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,309.18,52.82,D
-33.23924,-60.26059,334.92,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,306.09,15.77,D
-33.14793,-60.19773,346.19,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,312.85,6.13,D
-33.08134,-60.38622,344.33,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,312.03,2.5,D
-33.06246,-60.40777,348.14,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,316.15,20.45,D
-33.05379,-60.39677,346.12,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,311.6,14.88,D
-33.04245,-60.34747,342.85,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,314.19,6.44,D
-33.04979,-60.39336,356.06,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,322.66,14.88,D
-33.05046,-60.39753,353.25,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,321.56,14.88,D
-33.03044,-60.4452,350.3,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,318.82,24.76,D
-33.01844,-60.3918,354.32,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,321.46,11.88,D
-33.0271,-60.44595,355.94,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,315.8,16.35,D
-33.0291,-60.45845,355.24,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,321.53,18.59,D
-33.02976,-60.46262,355.58,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,320.5,18.59,D
-33.01577,-60.39671,355.92,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,330.48,11.88,D
-33.02377,-60.4467,353.5,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,320.88,16.35,D
-33.00242,-60.39972,348.6,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,315.23,34.57,D
-33.00108,-60.49921,356.39,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,330.01,25.71,D
-32.98241,-60.40423,355.81,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,317.3,13.23,D
-32.99442,-60.50071,355.73,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,325.12,16.9,D
-32.97506,-60.40157,352.98,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,322.57,45.97,D
-32.99109,-60.50145,354.96,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,322.95,16.9,D
-32.97173,-60.40232,353.39,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,324.33,15.58,D
-32.98708,-60.49805,356.64,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,326.58,22.44,D
-32.98775,-60.5022,356.56,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,330.43,24.42,D
-32.98375,-60.49879,356.73,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,321.35,22.44,D
-32.96387,-60.40729,351.17,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,321.13,14.98,D
-32.94651,-60.42846,354.92,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,316.07,18.99,D
-32.94252,-60.42505,354.15,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,310.22,25.65,D
-32.94051,-60.43412,351.83,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,324.57,41.81,D
-32.93584,-60.42655,349.87,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,308.45,25.84,D
-32.93717,-60.43487,352.21,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,316.79,23.4,D
-32.93917,-60.44736,348.36,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,306.35,30.37,D
-32.93317,-60.43146,345.47,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,305.65,25.84,D
-32.9345,-60.43979,355.17,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,314.89,23.4,D
-32.79933,-60.59843,334.41,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,306.66,2.98,D
-32.56973,-60.64318,346.46,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,308.14,11.78,D
-32.5664,-60.64392,344.88,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,309.0,11.78,D
