latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.795063,-60.597172,296.39,0.41,0.45,524,N,VIIRS,n,1,279.17,1.67,N,0.0
-32.79554,-60.592705,307.28,0.41,0.45,524,N,VIIRS,n,1,281.97,1.67,N,0.0
-32.799248,-60.59779399999999,315.55,0.41,0.45,524,N,VIIRS,n,1,281.46,1.67,N,0.0
-32.799725,-60.593311,315.74,0.41,0.45,524,N,VIIRS,n,1,283.92,1.67,N,0.0
-32.804386,-60.589474,296.45,0.41,0.45,524,N,VIIRS,n,1,281.52,1.0,N,0.0
-33.008324,-60.392159,313.3,0.42,0.45,530,N,VIIRS,n,1,282.88,1.91,N,0.0
-33.012569,-60.39278,299.64,0.42,0.45,530,N,VIIRS,n,1,279.06,0.8,N,0.0
-33.114284999999995,-60.230137,322.76,0.43,0.46,530,N,VIIRS,n,1,278.01,2.67,N,3.0
-33.125717,-60.246208,308.01,0.43,0.46,530,N,VIIRS,n,1,278.09,1.14,N,0.0
-33.028622,-60.372963,335.24,0.39,0.36,1748,N,VIIRS,n,1,273.73,8.08,D,0.0
-33.029289,-60.377136,331.0,0.39,0.36,1748,N,VIIRS,n,1,273.29,3.06,D,3.0
-33.021259,-60.391926,339.34,0.39,0.36,1748,N,VIIRS,n,1,273.1,4.34,D,3.0
-33.01725,-60.388496,335.21,0.39,0.36,1748,N,VIIRS,n,1,275.68,4.34,D,3.0
-33.017918,-60.39267,351.75,0.39,0.36,1748,N,VIIRS,n,1,286.01,4.34,D,3.0
-33.018581,-60.396851,337.75,0.39,0.36,1748,N,VIIRS,n,1,281.8,3.33,D,3.0
-33.013908,-60.389248,352.34,0.39,0.36,1748,N,VIIRS,n,1,285.38,6.95,D,0.0
-33.014571999999994,-60.393421,349.18,0.39,0.36,1748,N,VIIRS,n,1,287.12,6.95,D,0.0
-33.015240000000006,-60.397602,344.16,0.39,0.36,1748,N,VIIRS,n,1,283.48,5.69,D,0.0
-33.010563,-60.389999,348.38,0.39,0.36,1748,N,VIIRS,n,1,286.21,6.95,D,0.0
-33.013893,-60.410873,329.21,0.39,0.36,1748,N,VIIRS,n,1,278.75,2.92,D,0.0
-33.009888000000004,-60.407452,326.68,0.39,0.36,1748,N,VIIRS,n,1,277.43,4.51,D,0.0
-33.010555,-60.411625,335.49,0.39,0.36,1748,N,VIIRS,n,1,276.93,4.51,D,0.0
-33.007877,-60.41654200000001,346.4,0.39,0.36,1748,N,VIIRS,n,1,287.81,8.74,D,0.0
-32.999191,-60.405525,335.15,0.39,0.36,1748,N,VIIRS,n,1,279.4,4.91,D,0.0
-32.99585,-60.406269,335.91,0.39,0.36,1748,N,VIIRS,n,1,280.53,4.49,D,0.0
-32.992508,-60.40702099999999,341.23,0.39,0.36,1748,N,VIIRS,n,1,277.7,4.49,D,0.0
-32.842079,-60.362297,337.35,0.39,0.36,1748,N,VIIRS,n,1,281.04,4.67,D,3.0
-32.838737,-60.363041,333.08,0.39,0.36,1748,N,VIIRS,n,1,281.82,4.5,D,3.0
-32.828613,-60.390831000000006,331.64,0.39,0.36,1748,N,VIIRS,n,1,283.49,3.18,D,0.0
-32.8246,-60.387402,327.3,0.39,0.36,1748,N,VIIRS,n,1,283.59,4.78,D,0.0
-32.825268,-60.391575,349.95,0.39,0.36,1748,N,VIIRS,n,1,285.06,4.78,D,0.0
-32.810993,-60.584461,332.99,0.39,0.36,1748,N,VIIRS,n,1,271.02,3.0,D,3.0
-32.804314,-60.585941000000005,328.42,0.39,0.36,1748,N,VIIRS,n,1,272.09,3.14,D,0.0
-32.803612,-60.603291000000006,355.19,0.39,0.36,1748,N,VIIRS,n,1,276.65,12.1,D,0.0
-32.799614,-60.599884,349.98,0.39,0.36,1748,N,VIIRS,n,1,269.3,12.1,D,0.0
-32.600792,-60.560413,341.67,0.39,0.36,1748,N,VIIRS,n,1,285.63,5.6,D,0.0
-32.600098,-60.577755,329.38,0.39,0.36,1748,N,VIIRS,n,1,284.0,2.18,D,0.0
