latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.802574,-60.480576,299.11,0.38,0.36,506,N,VIIRS,n,1,270.51,0.86,N,3.0
-32.809238,-60.482021,337.24,0.38,0.36,506,N,VIIRS,n,1,274.22,3.28,N,3.0
-32.812569,-60.482746,315.96,0.38,0.36,506,N,VIIRS,n,1,273.35,1.44,N,3.0
-32.812065000000004,-60.508244,326.41,0.38,0.36,506,N,VIIRS,n,1,272.63,2.91,N,0.0
-32.828078999999995,-60.515995,323.96,0.38,0.36,506,N,VIIRS,n,1,272.32,0.9,N,0.0
-32.828720000000004,-60.511871,305.06,0.38,0.36,506,N,VIIRS,n,1,271.41,0.9,N,0.0
-32.831409,-60.516727,304.9,0.38,0.36,506,N,VIIRS,n,1,273.12,0.9,N,0.0
-32.836525,-60.483688,305.55,0.38,0.36,506,N,VIIRS,n,1,270.53,0.54,N,0.0
-32.850753999999995,-60.525208,322.79,0.38,0.36,506,N,VIIRS,n,1,269.87,2.12,N,0.0
-32.856514000000004,-60.488041,338.01,0.38,0.36,506,N,VIIRS,n,1,274.12,3.54,N,0.0
-32.855869,-60.492172,295.95,0.38,0.36,506,N,VIIRS,n,1,273.18,0.72,N,0.0
-32.852139,-60.524403,341.32,0.38,0.36,506,N,VIIRS,n,1,274.42,10.15,N,0.0
-32.85788,-60.487225,330.25,0.38,0.36,506,N,VIIRS,n,1,274.04,8.92,N,0.0
-32.857239,-60.49136,301.39,0.38,0.36,506,N,VIIRS,n,1,273.14,1.51,N,0.0
-32.855469,-60.525127000000005,340.14,0.38,0.36,506,N,VIIRS,n,1,279.78,10.15,N,0.0
-32.861847,-60.48381800000001,340.7,0.38,0.36,506,N,VIIRS,n,1,276.91,8.92,N,0.0
-32.865177,-60.484543,351.07,0.38,0.36,506,N,VIIRS,n,1,278.34,9.4,N,0.0
-32.863903,-60.492805,302.13,0.38,0.36,506,N,VIIRS,n,1,272.27,0.97,N,0.0
-32.868511,-60.485268000000005,325.17,0.38,0.36,506,N,VIIRS,n,1,271.38,9.4,N,0.0
-32.870567,-60.494255,305.5,0.38,0.36,506,N,VIIRS,n,1,270.8,1.06,N,0.0
-32.873259999999995,-60.49911899999999,301.23,0.38,0.36,506,N,VIIRS,n,1,271.56,1.06,N,0.0
-32.873894,-60.494984,312.98,0.38,0.36,506,N,VIIRS,n,1,271.98,1.06,N,0.0
-32.882755,-60.52680600000001,323.2,0.38,0.36,506,N,VIIRS,n,1,271.28,2.2,N,0.0
-32.886723,-60.52340699999999,305.57,0.38,0.36,506,N,VIIRS,n,1,270.64,1.18,N,0.0
-32.889278000000004,-60.506878,301.94,0.38,0.36,506,N,VIIRS,n,1,269.51,1.09,N,3.0
-32.889915,-60.502743,303.38,0.38,0.36,506,N,VIIRS,n,1,269.35,0.82,N,3.0
-32.892605,-60.507603,309.16,0.38,0.36,506,N,VIIRS,n,1,268.86,1.09,N,3.0
-32.893246000000005,-60.503468000000005,298.61,0.38,0.36,506,N,VIIRS,n,1,269.89,0.82,N,3.0
-33.006634000000005,-60.168148,302.71,0.39,0.36,506,N,VIIRS,n,1,275.48,1.28,N,0.0
-33.007263,-60.163986,315.37,0.39,0.36,506,N,VIIRS,n,1,273.78,1.28,N,0.0
-33.009975,-60.168865,331.12,0.39,0.36,506,N,VIIRS,n,1,284.62,5.77,N,0.0
-33.010609,-60.164703,335.44,0.39,0.36,506,N,VIIRS,n,1,286.62,5.77,N,0.0
-33.013317,-60.169582,327.91,0.39,0.36,506,N,VIIRS,n,1,283.72,5.77,N,0.0
-33.014313,-60.172436,305.18,0.39,0.36,506,N,VIIRS,n,1,281.28,1.66,N,0.0
-33.003796,-60.264656,326.3,0.39,0.36,506,N,VIIRS,n,1,282.4,6.54,N,0.0
-33.007133,-60.265373,326.14,0.39,0.36,506,N,VIIRS,n,1,283.14,6.23,N,3.0
-33.007767,-60.261223,330.2,0.39,0.36,506,N,VIIRS,n,1,291.35,3.02,N,3.0
-33.010471,-60.266090000000005,344.95,0.39,0.36,506,N,VIIRS,n,1,289.02,6.23,N,3.0
-33.011105,-60.26194,305.33,0.39,0.36,506,N,VIIRS,n,1,286.61,3.02,N,3.0
-33.013813,-60.266815,311.1,0.39,0.36,506,N,VIIRS,n,1,277.4,1.76,N,3.0
-33.02409,-60.221798,310.73,0.39,0.36,506,N,VIIRS,n,1,272.55,0.88,N,0.0
-33.034359,-60.176731,299.93,0.39,0.36,506,N,VIIRS,n,1,273.57,1.3,N,3.0
-33.029869,-60.274563,322.11,0.39,0.36,506,N,VIIRS,n,1,270.86,2.02,N,0.0
-33.031765,-60.262096,319.53,0.39,0.36,506,N,VIIRS,n,1,276.1,2.05,N,3.0
-33.035103,-60.262814,307.71,0.39,0.36,506,N,VIIRS,n,1,271.96,0.95,N,0.0
-33.05378,-60.185196,325.96,0.39,0.36,506,N,VIIRS,n,1,287.47,18.54,N,3.0
-33.053146000000005,-60.189362,309.48,0.39,0.36,506,N,VIIRS,n,1,274.11,9.03,N,3.0
-33.057121,-60.185913,339.17,0.39,0.36,506,N,VIIRS,n,1,273.16,18.54,N,3.0
-33.073639,-60.167942,300.61,0.39,0.36,506,N,VIIRS,n,1,275.86,1.34,N,3.0
-33.074009000000004,-60.21103299999999,299.85,0.39,0.36,506,N,VIIRS,n,1,277.28,0.92,N,3.0
-33.077351,-60.21175,345.17,0.39,0.36,506,N,VIIRS,n,1,290.28,16.4,N,0.0
-33.080059000000006,-60.216637,332.92,0.39,0.36,506,N,VIIRS,n,1,288.74,16.4,N,0.0
-33.080688,-60.212475,345.84,0.39,0.36,506,N,VIIRS,n,1,313.02,16.4,N,0.0
-33.08403,-60.21319200000001,329.38,0.39,0.36,506,N,VIIRS,n,1,292.05,24.28,N,0.0
-33.083397,-60.217354,305.33,0.39,0.36,506,N,VIIRS,n,1,273.35,24.28,N,0.0
-33.090354999999995,-60.171528,297.96,0.39,0.36,506,N,VIIRS,n,1,282.9,1.77,N,3.0
-33.090984000000006,-60.16735500000001,307.84,0.39,0.36,506,N,VIIRS,n,1,276.49,0.76,N,3.0
-33.073433,-60.30542,303.74,0.39,0.36,506,N,VIIRS,n,1,271.91,0.99,N,0.0
-33.093693,-60.172245,297.66,0.39,0.36,506,N,VIIRS,n,1,280.66,1.77,N,3.0
-33.094326,-60.168072,307.2,0.39,0.36,506,N,VIIRS,n,1,274.57,0.76,N,3.0
-33.1035,-60.318645,303.23,0.39,0.36,506,N,VIIRS,n,1,274.66,1.0,N,3.0
-33.104134,-60.314484,298.39,0.39,0.36,506,N,VIIRS,n,1,277.95,1.38,N,3.0
-33.108101,-60.311047,295.08,0.39,0.36,506,N,VIIRS,n,1,276.53,1.05,N,3.0
-33.115681,-60.261112,295.3,0.39,0.36,506,N,VIIRS,n,1,280.67,1.26,N,0.0
-33.11713,-60.274323,303.15,0.39,0.36,506,N,VIIRS,n,1,281.88,1.12,N,0.0
-33.118389,-60.265995,316.31,0.39,0.36,506,N,VIIRS,n,1,287.45,1.26,N,0.0
-33.119019,-60.261829000000006,303.86,0.39,0.36,506,N,VIIRS,n,1,281.59,1.26,N,0.0
-33.122807,-60.236839,299.23,0.39,0.36,506,N,VIIRS,n,1,283.83,0.99,N,0.0
-33.123436,-60.232674,300.74,0.39,0.36,506,N,VIIRS,n,1,286.61,0.67,N,0.0
-33.124069,-60.228504,295.4,0.39,0.36,506,N,VIIRS,n,1,283.99,0.67,N,0.0
-33.127407,-60.229229,322.41,0.39,0.36,506,N,VIIRS,n,1,293.52,1.86,N,0.0
-33.12236,-60.262554,313.82,0.39,0.36,506,N,VIIRS,n,1,288.69,2.87,N,0.0
-33.126778,-60.233395,309.72,0.39,0.36,506,N,VIIRS,n,1,285.37,1.86,N,0.0
-33.130119,-60.234112,317.09,0.39,0.36,506,N,VIIRS,n,1,289.1,1.86,N,0.0
-33.130749,-60.229946,306.79,0.39,0.36,506,N,VIIRS,n,1,283.0,1.86,N,0.0
-33.131378000000005,-60.22578000000001,309.47,0.39,0.36,506,N,VIIRS,n,1,284.99,2.02,N,0.0
-33.132828,-60.238998,301.77,0.39,0.36,506,N,VIIRS,n,1,279.72,1.3,N,0.0
-33.134087,-60.230663,302.63,0.39,0.36,506,N,VIIRS,n,1,282.55,1.33,N,0.0
-33.130482,-60.277199,322.9,0.39,0.36,506,N,VIIRS,n,1,288.45,2.27,N,3.0
-33.136799,-60.235546,296.83,0.39,0.36,506,N,VIIRS,n,1,280.69,1.33,N,0.0
-33.13995,-60.21471,308.11,0.39,0.36,506,N,VIIRS,n,1,286.01,1.76,N,0.0
-33.143295,-60.215427000000005,339.98,0.39,0.36,506,N,VIIRS,n,1,286.48,4.41,N,0.0
-33.143925,-60.211258,343.57,0.39,0.36,506,N,VIIRS,n,1,294.23,10.55,N,0.0
-33.142662,-60.219601,300.16,0.39,0.36,506,N,VIIRS,n,1,278.76,4.41,N,0.0
