latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.17805,-60.36024,331.48,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,300.99,3.09,D
-33.17204,-60.36594,331.77,0.39,0.36,1752.0,1.0,VIIRS,n,2.0NRT,297.98,3.24,D
