latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.655853,-60.35421,324.43,0.42,0.45,530,N,VIIRS,n,1,277.65,2.14,N,0.0
-32.659149,-60.36401,307.75,0.42,0.45,530,N,VIIRS,n,1,276.67,1.13,N,0.0
-32.821663,-60.603333,332.62,0.41,0.45,530,N,VIIRS,n,1,279.06,7.91,N,0.0
-32.822124,-60.598846,337.21,0.41,0.45,530,N,VIIRS,n,1,280.59,4.91,N,3.0
-32.826313,-60.599472,339.0,0.41,0.45,530,N,VIIRS,n,1,278.48,4.91,N,3.0
-32.886768,-60.386871,336.72,0.42,0.45,530,N,VIIRS,n,1,280.74,2.98,N,0.0
-32.891006,-60.387493000000006,323.7,0.42,0.45,530,N,VIIRS,n,1,277.9,2.98,N,0.0
-32.899014,-60.39336,316.19,0.42,0.45,530,N,VIIRS,n,1,277.8,2.05,N,0.0
-32.899494,-60.388741,301.54,0.42,0.45,530,N,VIIRS,n,1,277.65,1.01,N,0.0
-32.919253999999995,-60.405666,301.73,0.42,0.45,530,N,VIIRS,n,1,277.73,1.25,N,0.0
-32.944439,-60.401836,344.45,0.42,0.45,530,N,VIIRS,n,1,279.82,4.59,N,3.0
-33.001209,-60.181938,307.27,0.44,0.46,530,N,VIIRS,n,1,277.3,1.13,N,0.0
-33.205074,-60.311935,306.16,0.43,0.46,530,N,VIIRS,n,1,279.35,1.05,N,3.0
-33.230331,-60.277267,305.09,0.43,0.46,530,N,VIIRS,n,1,278.0,0.76,N,0.0
-33.234623,-60.277882,337.34,0.43,0.46,530,N,VIIRS,n,1,280.45,3.61,N,3.0
-33.234134999999995,-60.282616,309.86,0.43,0.46,530,N,VIIRS,n,1,279.4,3.7,N,3.0
-33.238907,-60.278503,334.7,0.43,0.46,530,N,VIIRS,n,1,280.31,3.61,N,3.0
-33.241184000000004,-60.270061,330.38,0.39,0.36,1748,N,VIIRS,n,1,289.79,6.22,D,3.0
-33.241859000000005,-60.274246,340.33,0.39,0.36,1748,N,VIIRS,n,1,296.06,6.22,D,3.0
-33.235172,-60.275764,328.5,0.39,0.36,1748,N,VIIRS,n,1,291.85,6.54,D,3.0
-33.16283,-60.369755000000005,345.01,0.39,0.36,1748,N,VIIRS,n,1,304.99,38.87,D,3.0
-33.115803,-60.185013,347.57,0.39,0.36,1748,N,VIIRS,n,1,291.69,8.97,D,0.0
-33.113132,-60.18996800000001,330.03,0.39,0.36,1748,N,VIIRS,n,1,290.84,8.97,D,0.0
-33.087067,-60.22198100000001,331.0,0.39,0.36,1748,N,VIIRS,n,1,290.29,3.39,D,0.0
-33.088539000000004,-60.295475,339.04,0.39,0.36,1748,N,VIIRS,n,1,294.62,3.72,D,3.0
-33.087284000000004,-60.295086,330.44,0.39,0.36,1748,N,VIIRS,n,1,293.84,4.16,D,3.0
-33.087952,-60.299274,326.9,0.39,0.36,1748,N,VIIRS,n,1,292.91,4.16,D,3.0
-33.084587,-60.408329,335.36,0.39,0.36,1748,N,VIIRS,n,1,289.49,2.77,D,3.0
-33.038971000000004,-60.188686,337.57,0.39,0.36,1748,N,VIIRS,n,1,292.06,2.76,D,3.0
-33.03159,-60.186008,347.34,0.39,0.36,1748,N,VIIRS,n,1,294.95,9.24,D,3.0
-33.027561,-60.182571,344.51,0.39,0.36,1748,N,VIIRS,n,1,291.84,5.53,D,0.0
-33.024212,-60.183331,345.53,0.39,0.36,1748,N,VIIRS,n,1,292.53,5.53,D,0.0
-33.020859,-60.184090000000005,331.41,0.39,0.36,1748,N,VIIRS,n,1,293.83,5.07,D,0.0
-33.01683,-60.180653,326.47,0.39,0.36,1748,N,VIIRS,n,1,289.97,5.07,D,0.0
-33.013481,-60.181412,330.98,0.39,0.36,1748,N,VIIRS,n,1,291.7,50.01,D,0.0
-33.009449,-60.177975,332.84,0.39,0.36,1748,N,VIIRS,n,1,294.66,32.62,D,0.0
-33.006775,-60.182934,328.72,0.39,0.36,1748,N,VIIRS,n,1,289.84,4.21,D,0.0
-32.998718,-60.176056,330.62,0.39,0.36,1748,N,VIIRS,n,1,290.6,3.97,D,0.0
-32.940674,-60.401287,329.84,0.39,0.36,1748,N,VIIRS,n,1,293.62,5.04,D,0.0
-32.937332,-60.402039,331.1,0.39,0.36,1748,N,VIIRS,n,1,292.39,5.04,D,0.0
-32.932644,-60.43766,325.84,0.39,0.36,1748,N,VIIRS,n,1,291.34,1.61,D,0.0
-32.903217,-60.383751,345.69,0.39,0.36,1748,N,VIIRS,n,1,298.81,9.95,D,0.0
-32.903889,-60.38792,329.6,0.39,0.36,1748,N,VIIRS,n,1,291.24,4.53,D,0.0
-32.899876,-60.384499,333.78,0.39,0.36,1748,N,VIIRS,n,1,291.92,9.95,D,0.0
-32.882347,-60.58617,343.37,0.39,0.36,1748,N,VIIRS,n,1,296.14,8.01,D,0.0
-32.828281,-60.593864,332.73,0.39,0.36,1748,N,VIIRS,n,1,292.92,4.73,D,0.0
-32.739025,-60.603912,345.07,0.39,0.36,1748,N,VIIRS,n,1,293.97,4.61,D,3.0
-32.654990999999995,-60.367718,326.42,0.39,0.36,1748,N,VIIRS,n,1,291.01,1.66,D,0.0
-32.579971,-60.35425600000001,326.27,0.39,0.36,1748,N,VIIRS,n,1,291.82,1.25,D,3.0
-32.608677,-60.619232,335.79,0.39,0.36,1748,N,VIIRS,n,1,295.58,4.05,D,0.0
-32.600037,-60.586784,327.53,0.39,0.36,1748,N,VIIRS,n,1,292.75,7.12,D,0.0
-32.605335,-60.619972,339.19,0.39,0.36,1748,N,VIIRS,n,1,296.25,4.05,D,0.0
-32.596695000000004,-60.587528000000006,329.71,0.39,0.36,1748,N,VIIRS,n,1,289.02,5.38,D,3.0
