latitude,longitude,confidence
25.4363,-99.87059,n
25.30662,-100.21964,n
25.30551,-100.21217,n
25.30494,-100.20837,n
25.29803,-100.16238,n
25.29745,-100.15855,n
25.30717,-100.22332,n
25.29862,-100.16631,n
25.30382,-100.22379,n
25.3016,-100.20895,n
25.30327,-100.22012,n
25.30272,-100.21642,n
25.30217,-100.21271,n
25.29409,-100.159,n
25.30045,-100.22417,n
25.29659,-100.19827,n
25.29017,-100.15568,n
25.28961,-100.15192,n
25.28904,-100.14813,n
25.30098,-100.2278,n
25.29991,-100.22055,n
25.29715,-100.20203,n
25.29325,-100.19881,n
25.2857,-100.14868,n
25.28626,-100.1524,n
25.28238,-100.14928,n
25.2932,-100.22147,n
25.29042,-100.22577,n
25.28987,-100.22203,n
25.28931,-100.21834,n
25.28877,-100.2147,n
25.27905,-100.14993,n
25.28654,-100.22266,n
25.28599,-100.21895,n
25.28544,-100.21527,n
25.28489,-100.21158,n
25.28433,-100.20784,n
25.28212,-100.21593,n
25.28156,-100.21218,n
25.28098,-100.20834,n
25.27298,-100.15501,n
25.27937,-100.22036,n
25.2788,-100.21658,n
25.27763,-100.20877,n
25.2766,-100.22472,n
25.27603,-100.22091,n
25.27544,-100.21697,n
25.27484,-100.21298,n
25.27425,-100.20908,n
25.27325,-100.22518,n
25.27268,-100.2214,n
25.27208,-100.21738,n
25.26756,-100.21001,n
25.26478,-100.19145,n
25.26875,-100.21795,n
25.26143,-100.19197,n
25.26199,-100.19566,n
25.25809,-100.19243,n
25.25753,-100.18874,n
25.25257,-100.20119,n
25.25197,-100.19723,n
25.24866,-100.19789,n
24.92729,-99.55438,n
25.24948,-100.19451,n
25.24737,-100.20618,n
25.25117,-100.20652,n
25.256,-100.20119,n
25.255,-100.20672,n
25.26573,-100.19022,n
25.28073,-100.1499,n
25.28526,-100.14616,n
25.28971,-100.14289,n
25.28896,-100.14702,n
25.29258,-100.14841,n
25.28384,-100.21847,n
25.29831,-100.15946,n
25.29588,-100.19463,n
25.29062,-100.22369,n
25.29341,-100.14691,n
25.2844,-100.21667,n
25.28744,-100.22124,n
25.29569,-100.19736,n
25.29119,-100.22193,n
25.29039,-100.22629,n
25.29948,-100.1978,n
25.29863,-100.2024,n
25.30662,-100.22215,n
25.3059,-100.22607,n
25.30521,-100.22986,n
