latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.004318,-60.357048,297.13,0.43,0.38,448,N,VIIRS,n,1,274.0,0.82,N,0.0
-33.098259000000006,-60.218929,301.17,0.42,0.38,448,N,VIIRS,n,1,277.99,0.87,N,0.0
-33.025974,-60.32682,345.78,0.54,0.51,1712,N,VIIRS,n,1,288.74,66.14,D,0.0
-33.02697,-60.338730000000005,337.44,0.54,0.51,1712,N,VIIRS,n,1,284.68,153.01,D,0.0
-33.021217,-60.327374,331.2,0.54,0.51,1712,N,VIIRS,n,1,284.94,66.14,D,0.0
-33.021713,-60.333328,334.05,0.54,0.51,1712,N,VIIRS,n,1,303.26,153.01,D,0.0
-33.022709000000006,-60.345245,327.32,0.54,0.51,1712,N,VIIRS,n,1,282.05,10.64,D,0.0
-33.016956,-60.333881000000005,327.92,0.54,0.51,1712,N,VIIRS,n,1,282.87,39.02,D,0.0
-33.017452,-60.339836,347.52,0.54,0.51,1712,N,VIIRS,n,1,291.3,39.02,D,0.0
-33.017948,-60.345802,330.44,0.54,0.51,1712,N,VIIRS,n,1,283.09,8.24,D,0.0
-33.002682,-60.335548,336.86,0.54,0.51,1712,N,VIIRS,n,1,284.88,12.54,D,0.0
-33.004646,-60.35940600000001,341.11,0.54,0.51,1712,N,VIIRS,n,1,292.77,5.44,D,0.0
-32.998417,-60.34205600000001,328.4,0.54,0.51,1712,N,VIIRS,n,1,284.73,4.31,D,0.0
-32.999882,-60.359959,327.16,0.54,0.51,1712,N,VIIRS,n,1,290.35,5.58,D,0.0
-32.981789,-60.374146,326.19,0.54,0.51,1712,N,VIIRS,n,1,285.81,6.91,D,0.0
-32.976543,-60.368721,326.09,0.54,0.51,1712,N,VIIRS,n,1,291.21,5.27,D,0.0
-32.97702,-60.374706,351.87,0.54,0.51,1712,N,VIIRS,n,1,297.94,6.91,D,0.0
-32.999599,-60.361774,331.0,0.54,0.51,1712,N,VIIRS,n,1,290.99,4.47,D,0.0
-32.976299,-60.370457,338.47,0.54,0.51,1712,N,VIIRS,n,1,294.45,10.9,D,0.0
-32.976818,-60.376427,339.91,0.54,0.51,1712,N,VIIRS,n,1,299.38,10.9,D,0.0
-33.033901,-60.322659,341.56,0.72,0.76,1854,N,VIIRS,n,1,289.94,7.59,D,3.0
-33.029457,-60.333294,343.91,0.72,0.76,1854,N,VIIRS,n,1,296.07,32.12,D,0.0
-33.022648,-60.336121,356.61,0.72,0.76,1854,N,VIIRS,n,1,295.34,32.12,D,0.0
-33.015835,-60.33894300000001,325.39,0.72,0.76,1854,N,VIIRS,n,1,290.83,3.76,D,0.0
-32.97971,-60.371372,330.14,0.72,0.75,1854,N,VIIRS,n,1,292.15,8.2,D,0.0
-32.976048,-60.371727,341.82,0.72,0.76,1854,N,VIIRS,n,1,294.07,11.91,D,0.0
