latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.078509999999994,-60.39134,318.83,0.46,0.39,518,N,VIIRS,n,2.0NRT,284.25,2.46,N,
-33.07914,-60.38635,300.1,0.46,0.39,518,N,VIIRS,n,2.0NRT,279.35,2.3,N,
-33.08038,-60.376380000000005,303.86,0.46,0.39,518,N,VIIRS,n,2.0NRT,280.22,1.66,N,
-33.02962,-60.34454,304.07,0.46,0.39,518,N,VIIRS,n,2.0NRT,282.43,1.9,N,
-33.03025,-60.33956,300.26,0.46,0.39,518,N,VIIRS,n,2.0NRT,279.9,2.1,N,
-33.03327,-60.3452,305.07,0.46,0.39,518,N,VIIRS,n,2.0NRT,283.61,1.9,N,
-33.03391,-60.34021,317.32,0.46,0.39,518,N,VIIRS,n,2.0NRT,289.95,2.1,N,
-33.03454,-60.33521,309.97,0.46,0.39,518,N,VIIRS,n,2.0NRT,282.18,2.1,N,
-33.03756,-60.34086,333.69,0.46,0.39,518,N,VIIRS,n,2.0NRT,297.4,3.73,N,
-33.03819,-60.33586999999999,324.54,0.46,0.39,518,N,VIIRS,n,2.0NRT,283.99,3.73,N,
-33.04184,-60.33651999999999,334.03,0.46,0.39,518,N,VIIRS,n,2.0NRT,280.55,3.73,N,
-33.04057,-60.3465,297.37,0.46,0.39,518,N,VIIRS,n,2.0NRT,281.22,2.63,N,
-33.04121,-60.34151,311.3,0.46,0.39,518,N,VIIRS,n,2.0NRT,283.93,3.73,N,
-33.06655,-60.37664,302.83,0.46,0.39,518,N,VIIRS,n,2.0NRT,281.91,1.49,N,
-33.068259999999995,-60.39222,332.08,0.46,0.39,518,N,VIIRS,n,2.0NRT,280.5,4.66,N,
-33.068909999999995,-60.38725,301.72,0.46,0.39,518,N,VIIRS,n,2.0NRT,281.74,2.67,N,
-33.06955,-60.38228,319.56,0.46,0.39,518,N,VIIRS,n,2.0NRT,291.03,2.67,N,
-33.070190000000004,-60.37729,307.69,0.46,0.39,518,N,VIIRS,n,2.0NRT,282.22,2.12,N,
-33.070840000000004,-60.37231,302.27,0.46,0.39,518,N,VIIRS,n,2.0NRT,279.47,2.12,N,
-33.0732,-60.38293,320.59,0.46,0.39,518,N,VIIRS,n,2.0NRT,287.48,2.67,N,
-33.074490000000004,-60.37296,326.67,0.46,0.39,518,N,VIIRS,n,2.0NRT,292.8,2.12,N,
-33.073840000000004,-60.37795,311.37,0.46,0.39,518,N,VIIRS,n,2.0NRT,284.32,2.12,N,
-33.06518,-60.37875,298.24,0.46,0.39,518,N,VIIRS,n,2.0NRT,278.78,1.68,N,
-33.066959999999995,-60.39434,313.47,0.46,0.39,518,N,VIIRS,n,2.0NRT,271.09,1.98,N,
-33.06758,-60.38936999999999,315.53,0.46,0.39,518,N,VIIRS,n,2.0NRT,283.94,1.98,N,
-33.0682,-60.38438000000001,306.62,0.46,0.39,518,N,VIIRS,n,2.0NRT,283.94,1.68,N,
-33.06882,-60.37941,313.82,0.46,0.39,518,N,VIIRS,n,2.0NRT,289.15,1.68,N,
-33.06944,-60.37441999999999,300.95,0.46,0.39,518,N,VIIRS,n,2.0NRT,279.79,2.13,N,
-33.07185,-60.38504,299.67,0.46,0.39,518,N,VIIRS,n,2.0NRT,280.16,2.06,N,
-33.07247,-60.38006,319.1,0.46,0.39,518,N,VIIRS,n,2.0NRT,287.79,2.06,N,
-33.07309,-60.37508,312.64,0.46,0.39,518,N,VIIRS,n,2.0NRT,287.36,2.51,N,
-33.07371,-60.370090000000005,301.42,0.46,0.39,518,N,VIIRS,n,2.0NRT,280.28,2.51,N,
-33.07674,-60.37573,338.17,0.46,0.39,518,N,VIIRS,n,2.0NRT,297.03,2.51,N,
-33.074870000000004,-60.39068,318.77,0.46,0.39,518,N,VIIRS,n,2.0NRT,287.68,3.89,N,
-33.07549,-60.3857,315.31,0.46,0.39,518,N,VIIRS,n,2.0NRT,285.05,2.06,N,
-33.07611,-60.38072,307.29,0.46,0.39,518,N,VIIRS,n,2.0NRT,282.41,2.06,N,
-33.07735,-60.370740000000005,295.77,0.46,0.39,518,N,VIIRS,n,2.0NRT,275.65,2.51,N,
-33.077890000000004,-60.39631,310.65,0.46,0.39,518,N,VIIRS,n,2.0NRT,277.0,2.46,N,
