latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.933636,-60.39491700000001,344.57,0.42,0.38,1754,N,VIIRS,n,1,295.99,14.22,D,0.0
-32.929405,-60.39127,340.05,0.42,0.38,1754,N,VIIRS,n,1,304.05,40.75,D,0.0
-32.925949,-60.392101,330.73,0.42,0.38,1754,N,VIIRS,n,1,286.93,40.75,D,0.0
-32.926731,-60.396584,326.03,0.42,0.38,1754,N,VIIRS,n,1,296.02,40.75,D,0.0
-32.923279,-60.397423,339.46,0.42,0.38,1754,N,VIIRS,n,1,290.41,18.71,D,0.0
-32.835747,-60.186146,337.44,0.43,0.38,1754,N,VIIRS,n,1,288.05,2.99,D,0.0
-32.83654,-60.190693,327.04,0.43,0.38,1754,N,VIIRS,n,1,287.75,2.99,D,0.0
-32.83733,-60.195248,339.39,0.42,0.38,1754,N,VIIRS,n,1,287.84,4.07,D,0.0
-32.832268,-60.18699300000001,326.17,0.43,0.38,1754,N,VIIRS,n,1,286.88,2.99,D,0.0
-32.833061,-60.191547,331.55,0.43,0.38,1754,N,VIIRS,n,1,287.7,2.99,D,0.0
-32.834644,-60.200645,333.33,0.42,0.38,1754,N,VIIRS,n,1,287.46,4.07,D,0.0
-32.831963,-60.206055000000006,342.37,0.42,0.38,1754,N,VIIRS,n,1,289.44,5.58,D,0.0
-32.829281,-60.211437,336.01,0.42,0.38,1754,N,VIIRS,n,1,288.7,5.58,D,0.0
-32.828178,-60.22591800000001,328.42,0.42,0.38,1754,N,VIIRS,n,1,287.27,2.21,D,0.0
-32.823914,-60.222221,353.07,0.42,0.38,1754,N,VIIRS,n,1,291.09,12.98,D,0.0
-33.184513,-60.106552,329.6,0.42,0.38,1754,N,VIIRS,n,1,288.67,4.03,D,0.0
-33.185318,-60.111115000000005,328.79,0.42,0.38,1754,N,VIIRS,n,1,287.92,4.03,D,0.0
-33.158218,-60.248833,341.66,0.42,0.38,1754,N,VIIRS,n,1,289.81,21.84,D,0.0
-33.154758,-60.249680000000005,351.31,0.42,0.38,1754,N,VIIRS,n,1,287.6,21.84,D,0.0
-33.152866,-60.259556,352.97,0.42,0.38,1754,N,VIIRS,n,1,287.88,31.22,D,0.0
-33.153652,-60.26406899999999,347.19,0.42,0.38,1754,N,VIIRS,n,1,282.27,4.27,D,0.0
-33.150192,-60.26491899999999,340.42,0.42,0.38,1754,N,VIIRS,n,1,284.77,4.27,D,0.0
-33.150974,-60.269424,328.31,0.42,0.38,1754,N,VIIRS,n,1,289.6,4.27,D,0.0
-33.151756,-60.273941,347.63,0.42,0.38,1754,N,VIIRS,n,1,291.25,6.61,D,0.0
-33.149864,-60.28379399999999,332.28,0.42,0.38,1754,N,VIIRS,n,1,285.78,6.38,D,3.0
-33.150646,-60.288303000000006,351.36,0.42,0.38,1754,N,VIIRS,n,1,289.03,6.38,D,3.0
-33.162888,-60.462788,325.06,0.41,0.37,1754,N,VIIRS,n,1,288.26,3.0,D,3.0
-33.08952,-60.289108,328.68,0.42,0.38,1754,N,VIIRS,n,1,287.9,5.63,D,3.0
-33.089699,-60.292709,330.49,0.42,0.38,1754,N,VIIRS,n,1,290.51,6.99,D,3.0
-32.993301,-60.174664,341.73,0.42,0.38,1754,N,VIIRS,n,1,288.5,5.92,D,0.0
-32.97084,-60.381229000000005,332.55,0.42,0.38,1754,N,VIIRS,n,1,290.84,3.03,D,0.0
-32.96661,-60.377583,342.5,0.42,0.38,1754,N,VIIRS,n,1,290.11,6.17,D,0.0
-32.967388,-60.382069,326.18,0.42,0.38,1754,N,VIIRS,n,1,289.14,3.03,D,0.0
-32.968159,-60.386555,326.45,0.42,0.38,1754,N,VIIRS,n,1,291.06,3.03,D,0.0
-32.93631,-60.38959499999999,337.89,0.42,0.38,1754,N,VIIRS,n,1,296.27,14.22,D,0.0
-32.937088,-60.394077,325.9,0.42,0.38,1754,N,VIIRS,n,1,290.01,14.22,D,0.0
-32.932858,-60.39043,335.31,0.42,0.38,1754,N,VIIRS,n,1,292.39,14.22,D,0.0
