latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.16918,-60.24413,303.44,0.46,0.39,518,1,VIIRS,n,2.0NRT,277.51,1.06,N
-33.1698,-60.23919,308.14,0.46,0.39,518,1,VIIRS,n,2.0NRT,278.97,1.06,N
-33.17042,-60.23424,304.49,0.46,0.39,518,1,VIIRS,n,2.0NRT,279.69,1.89,N
-33.17651,-60.21507,297.74,0.46,0.39,518,1,VIIRS,n,2.0NRT,277.76,1.65,N
-33.09217,-60.11639,296.68,0.46,0.39,518,1,VIIRS,n,2.0NRT,277.09,1.3,N
-33.09279,-60.1114,311.23,0.46,0.39,518,1,VIIRS,n,2.0NRT,282.28,7.69,N
-33.09643,-60.11205,335.7,0.46,0.39,518,1,VIIRS,n,2.0NRT,288.51,2.48,N
-33.09269,-60.14194,296.65,0.46,0.39,518,1,VIIRS,n,2.0NRT,275.24,0.8,N
-33.09705,-60.10706,297.61,0.46,0.39,518,1,VIIRS,n,2.0NRT,276.64,2.48,N
-33.10007,-60.1127,307.08,0.46,0.39,518,1,VIIRS,n,2.0NRT,277.76,2.48,N
-33.10672,-60.11898,310.01,0.46,0.39,518,1,VIIRS,n,2.0NRT,281.29,1.94,N
-33.10734,-60.11399,304.53,0.46,0.39,518,1,VIIRS,n,2.0NRT,280.87,1.52,N
-33.10797,-60.109,305.1,0.46,0.39,518,1,VIIRS,n,2.0NRT,275.68,1.52,N
-33.11035,-60.11963,343.19,0.46,0.39,518,1,VIIRS,n,2.0NRT,297.19,14.01,N
-33.11097,-60.11463,354.45,0.46,0.39,518,1,VIIRS,n,2.0NRT,296.32,8.65,N
-33.1116,-60.10965,296.93,0.46,0.39,518,1,VIIRS,n,2.0NRT,275.77,8.65,N
-33.11399,-60.12027,344.8,0.46,0.39,518,1,VIIRS,n,2.0NRT,286.36,14.01,N
-33.15342,-60.21872,301.18,0.46,0.39,518,1,VIIRS,n,2.0NRT,277.77,1.19,N
-33.07887,-60.10383,299.67,0.46,0.39,518,1,VIIRS,n,2.0NRT,279.22,1.59,N
-33.0825,-60.10447,307.38,0.46,0.39,518,1,VIIRS,n,2.0NRT,281.45,3.89,N
-33.08676,-60.10012,335.41,0.46,0.39,518,1,VIIRS,n,2.0NRT,278.18,3.83,N
-33.08978,-60.10577,342.77,0.46,0.39,518,1,VIIRS,n,2.0NRT,295.7,7.69,N
-33.0904,-60.10077,328.83,0.46,0.39,518,1,VIIRS,n,2.0NRT,285.81,6.21,N
-33.08968,-60.13632,341.02,0.46,0.39,518,1,VIIRS,n,2.0NRT,286.07,7.19,N
-33.09341,-60.10641,345.68,0.46,0.39,518,1,VIIRS,n,2.0NRT,287.14,7.69,N
-33.09031,-60.13134,317.26,0.46,0.39,518,1,VIIRS,n,2.0NRT,275.63,3.12,N
-33.23216,-60.08961,326.57,0.41,0.37,1741,1,VIIRS,n,2.0NRT,296.97,1.67,D
-33.22697,-60.07711,333.06,0.41,0.37,1741,1,VIIRS,n,2.0NRT,301.07,3.8,D
-33.22626,-60.17645,328.11,0.41,0.37,1741,1,VIIRS,n,2.0NRT,297.8,2.76,D
-33.21138,-60.17026,333.33,0.41,0.37,1741,1,VIIRS,n,2.0NRT,296.52,2.09,D
-33.21197,-60.17466,333.26,0.41,0.37,1741,1,VIIRS,n,2.0NRT,298.65,2.09,D
-33.20979,-60.15123,338.42,0.41,0.37,1741,1,VIIRS,n,2.0NRT,302.62,3.48,D
-33.20877,-60.16948,338.58,0.41,0.37,1741,1,VIIRS,n,2.0NRT,304.01,25.56,D
-33.20834,-60.19215,345.69,0.41,0.37,1741,1,VIIRS,n,2.0NRT,307.35,15.56,D
-33.1949,-60.14506,335.83,0.41,0.37,1741,1,VIIRS,n,2.0NRT,299.01,7.54,D
-33.20148,-60.19346,348.16,0.41,0.37,1741,1,VIIRS,n,2.0NRT,309.18,8.18,D
-33.20268,-60.20226,330.68,0.41,0.37,1741,1,VIIRS,n,2.0NRT,297.25,5.53,D
-33.18386,-60.11565,332.18,0.41,0.37,1741,1,VIIRS,n,2.0NRT,301.74,10.43,D
-33.19583,-60.20358,335.14,0.41,0.37,1741,1,VIIRS,n,2.0NRT,302.98,5.61,D
-33.1918,-60.19983,337.53,0.41,0.37,1741,1,VIIRS,n,2.0NRT,301.11,5.61,D
-33.1812,-60.14768,335.58,0.41,0.37,1741,1,VIIRS,n,2.0NRT,302.07,28.91,D
-33.17778,-60.14834,332.46,0.41,0.37,1741,1,VIIRS,n,2.0NRT,297.36,28.91,D
-33.1839,-60.21943,337.69,0.41,0.37,1741,1,VIIRS,n,2.0NRT,301.29,8.34,D
-33.17987,-60.21567,342.82,0.41,0.37,1741,1,VIIRS,n,2.0NRT,303.43,5.95,D
-33.18226,-60.23332,334.61,0.41,0.37,1741,1,VIIRS,n,2.0NRT,300.28,10.22,D
-33.17525,-60.2075,332.19,0.41,0.37,1741,1,VIIRS,n,2.0NRT,294.65,2.45,D
-33.17645,-60.21633,340.56,0.41,0.37,1741,1,VIIRS,n,2.0NRT,303.69,21.62,D
-33.17704,-60.22073,355.22,0.41,0.37,1741,1,VIIRS,n,2.0NRT,324.1,17.31,D
-33.17883,-60.23398,341.22,0.41,0.37,1741,1,VIIRS,n,2.0NRT,301.98,10.22,D
-33.17942,-60.23838,341.35,0.41,0.37,1741,1,VIIRS,n,2.0NRT,307.8,20.49,D
-33.17301,-60.21698,337.23,0.41,0.37,1741,1,VIIRS,n,2.0NRT,311.4,21.62,D
-33.17361,-60.22139,336.63,0.41,0.37,1741,1,VIIRS,n,2.0NRT,301.15,17.31,D
-33.17196,-60.23528,348.95,0.41,0.37,1741,1,VIIRS,n,2.0NRT,303.74,7.52,D
-33.16853,-60.23593,343.44,0.41,0.37,1741,1,VIIRS,n,2.0NRT,307.16,7.52,D
-33.16913,-60.24034,345.12,0.41,0.37,1741,1,VIIRS,n,2.0NRT,305.88,19.64,D
-33.16972,-60.24476,338.98,0.41,0.37,1741,1,VIIRS,n,2.0NRT,302.74,19.64,D
-33.1651,-60.23659,340.63,0.41,0.37,1741,1,VIIRS,n,2.0NRT,300.82,4.47,D
-33.1657,-60.241,335.34,0.41,0.37,1741,1,VIIRS,n,2.0NRT,302.54,3.35,D
-33.16688,-60.24984,341.58,0.41,0.37,1741,1,VIIRS,n,2.0NRT,300.32,8.94,D
-33.15277,-60.17116,331.71,0.41,0.37,1741,1,VIIRS,n,2.0NRT,300.12,3.52,D
-33.15811,-60.21077,344.08,0.41,0.37,1741,1,VIIRS,n,2.0NRT,300.6,12.25,D
-33.16167,-60.23724,343.8,0.41,0.37,1741,1,VIIRS,n,2.0NRT,303.06,4.47,D
-33.14935,-60.17181,337.72,0.41,0.37,1741,1,VIIRS,n,2.0NRT,299.98,3.52,D
-33.15468,-60.21143,328.24,0.41,0.37,1741,1,VIIRS,n,2.0NRT,296.51,2.9,D
-33.15705,-60.22906,338.15,0.41,0.37,1741,1,VIIRS,n,2.0NRT,302.04,4.62,D
-33.13657,-60.12922,334.15,0.41,0.37,1741,1,VIIRS,n,2.0NRT,292.43,42.55,D
-33.13776,-60.138,338.82,0.41,0.37,1741,1,VIIRS,n,2.0NRT,308.22,8.39,D
-33.13894,-60.14677,348.72,0.41,0.37,1741,1,VIIRS,n,2.0NRT,298.79,10.73,D
-33.14249,-60.17312,332.96,0.41,0.37,1741,1,VIIRS,n,2.0NRT,298.71,3.16,D
-33.13493,-60.14304,344.09,0.41,0.37,1741,1,VIIRS,n,2.0NRT,299.05,8.39,D
-33.13552,-60.14743,345.61,0.41,0.37,1741,1,VIIRS,n,2.0NRT,310.54,10.73,D
-33.13907,-60.17377,330.37,0.41,0.37,1741,1,VIIRS,n,2.0NRT,299.4,3.16,D
-33.12973,-60.13054,347.82,0.41,0.37,1741,1,VIIRS,n,2.0NRT,304.78,8.59,D
-33.13269,-60.15247,337.63,0.41,0.37,1741,1,VIIRS,n,2.0NRT,298.27,3.22,D
-33.13222,-60.17509,343.33,0.41,0.37,1741,1,VIIRS,n,2.0NRT,299.13,8.71,D
-33.11711,-60.11498,348.49,0.41,0.37,1741,1,VIIRS,n,2.0NRT,302.92,55.25,D
-33.11888,-60.12812,338.82,0.41,0.37,1741,1,VIIRS,n,2.0NRT,308.17,66.47,D
-33.12419,-60.16761,332.46,0.41,0.37,1741,1,VIIRS,n,2.0NRT,296.37,1.94,D
-33.11251,-60.10687,355.01,0.41,0.37,1741,1,VIIRS,n,2.0NRT,309.33,38.54,D
-33.11428,-60.12001,353.5,0.41,0.37,1741,1,VIIRS,n,2.0NRT,307.37,98.43,D
-33.11487,-60.12439,338.52,0.41,0.37,1741,1,VIIRS,n,2.0NRT,299.15,11.13,D
-33.12018,-60.16387,329.06,0.41,0.37,1741,1,VIIRS,n,2.0NRT,295.6,1.49,D
-33.10851,-60.10316,355.3,0.41,0.37,1741,1,VIIRS,n,2.0NRT,311.01,25.66,D
-33.1091,-60.10753,349.56,0.41,0.37,1741,1,VIIRS,n,2.0NRT,307.24,38.54,D
-33.1045,-60.09944,354.6,0.41,0.37,1741,1,VIIRS,n,2.0NRT,322.58,16.6,D
-33.11392,-60.16957,330.87,0.41,0.37,1741,1,VIIRS,n,2.0NRT,301.65,8.63,D
-33.10049,-60.09573,345.06,0.41,0.37,1741,1,VIIRS,n,2.0NRT,297.76,11.04,D
-33.10108,-60.1001,342.52,0.41,0.37,1741,1,VIIRS,n,2.0NRT,306.27,16.6,D
-33.10001,-60.11826,344.58,0.41,0.37,1741,1,VIIRS,n,2.0NRT,303.12,12.34,D
-33.10237,-60.13578,354.6,0.41,0.37,1741,1,VIIRS,n,2.0NRT,307.64,49.92,D
-33.0966,-60.11892,354.56,0.41,0.37,1741,1,VIIRS,n,2.0NRT,314.64,12.34,D
-33.09836,-60.13206,349.82,0.41,0.37,1741,1,VIIRS,n,2.0NRT,312.66,36.45,D
-33.10012,-60.14521,346.49,0.41,0.37,1741,1,VIIRS,n,2.0NRT,314.13,9.68,D
-33.10423,-60.17593,332.25,0.41,0.37,1741,1,VIIRS,n,2.0NRT,295.59,2.72,D
-33.09693,-60.11721,349.67,0.41,0.37,1741,1,VIIRS,n,2.0NRT,311.26,48.43,D
-33.10053,-60.14347,348.57,0.41,0.37,1741,1,VIIRS,n,2.0NRT,313.36,15.02,D
-33.10473,-60.17416,332.63,0.41,0.37,1741,1,VIIRS,n,2.0NRT,294.99,2.32,D
-33.0965,-60.13976,349.63,0.41,0.37,1741,1,VIIRS,n,2.0NRT,302.05,49.11,D
-33.09009,-60.11853,343.45,0.41,0.37,1741,1,VIIRS,n,2.0NRT,302.55,21.58,D
-33.09189,-60.13165,346.91,0.41,0.37,1741,1,VIIRS,n,2.0NRT,316.25,44.96,D
-33.09488,-60.15355,329.98,0.41,0.37,1741,1,VIIRS,n,2.0NRT,296.84,3.49,D
-33.08608,-60.1148,351.08,0.41,0.37,1741,1,VIIRS,n,2.0NRT,311.47,14.61,D
-33.08667,-60.11918,341.83,0.41,0.37,1741,1,VIIRS,n,2.0NRT,309.49,21.58,D
-33.08727,-60.12355,343.17,0.41,0.37,1741,1,VIIRS,n,2.0NRT,302.24,21.58,D
-33.08847,-60.13229,341.15,0.41,0.37,1741,1,VIIRS,n,2.0NRT,300.97,44.96,D
-33.08206,-60.11109,351.34,0.41,0.37,1741,1,VIIRS,n,2.0NRT,287.99,28.54,D
-33.08266,-60.11546,354.46,0.41,0.37,1741,1,VIIRS,n,2.0NRT,287.47,28.54,D
-33.08326,-60.11983,349.23,0.41,0.37,1741,1,VIIRS,n,2.0NRT,305.08,93.86,D
-33.08445,-60.12858,344.22,0.41,0.37,1741,1,VIIRS,n,2.0NRT,304.29,14.45,D
-33.07864,-60.11174,348.52,0.41,0.37,1741,1,VIIRS,n,2.0NRT,293.07,28.54,D
-33.08043,-60.12486,347.75,0.41,0.37,1741,1,VIIRS,n,2.0NRT,303.68,93.86,D
-33.07523,-60.1124,345.57,0.41,0.37,1741,1,VIIRS,n,2.0NRT,310.47,159.96,D
-33.07181,-60.11306,353.01,0.41,0.37,1741,1,VIIRS,n,2.0NRT,298.83,159.96,D
-33.073,-60.1218,338.2,0.41,0.37,1741,1,VIIRS,n,2.0NRT,295.81,116.88,D
-33.07718,-60.15243,344.27,0.41,0.37,1741,1,VIIRS,n,2.0NRT,298.26,9.86,D
-33.06779,-60.10934,343.45,0.41,0.37,1741,1,VIIRS,n,2.0NRT,292.35,17.15,D
-33.06839,-60.11371,350.4,0.41,0.37,1741,1,VIIRS,n,2.0NRT,297.76,37.9,D
-33.06497,-60.11436,343.68,0.41,0.37,1741,1,VIIRS,n,2.0NRT,314.22,37.9,D
-33.06557,-60.11874,348.93,0.41,0.37,1741,1,VIIRS,n,2.0NRT,302.79,37.9,D
-33.05294,-60.10322,349.43,0.41,0.37,1741,1,VIIRS,n,2.0NRT,294.06,56.17,D
-33.05413,-60.11195,342.87,0.41,0.37,1741,1,VIIRS,n,2.0NRT,298.45,59.11,D
-33.04893,-60.09956,349.88,0.41,0.37,1741,1,VIIRS,n,2.0NRT,292.53,56.17,D
-33.05012,-60.10825,347.74,0.41,0.37,1741,1,VIIRS,n,2.0NRT,304.05,59.11,D
-33.0427,-60.10524,333.27,0.41,0.37,1741,1,VIIRS,n,2.0NRT,292.63,140.22,D
-33.01324,-60.1467,331.26,0.41,0.37,1741,1,VIIRS,n,2.0NRT,296.23,2.4,D
-33.01384,-60.15108,348.01,0.41,0.37,1741,1,VIIRS,n,2.0NRT,300.78,15.18,D
-33.01442,-60.15545,342.45,0.41,0.37,1741,1,VIIRS,n,2.0NRT,298.79,15.18,D
