latitude,longitude,confidence
25.38786,-100.50542,n
25.38866,-100.50938,n
25.38422,-100.50921,n
25.38337,-100.50504,n
25.37893,-100.5049,n
25.31023,-99.6842,n
25.39828,-100.5133,n
25.3965,-100.50449,n
25.39549,-100.49947,n
25.37598,-100.40289,n
25.39401,-100.51399,n
25.38846,-100.48651,n
25.38733,-100.48093,n
25.09218,-99.99184,n
25.0913,-99.98753,n
25.08702,-99.98907,n
25.08105,-99.98237,n
25.08024,-99.97845,n
25.08691,-100.0109,n
25.08348,-99.99421,n
25.08189,-99.9865,n
25.08294,-100.01399,n
25.07746,-99.98726,n
25.07581,-99.97924,n
25.08185,-100.00863,n
25.07278,-99.98685,n
25.0778,-100.01128,n
25.07546,-99.99986,n
25.07203,-99.98319,n
25.07,-99.99567,n
25.06907,-99.99115,n
25.07367,-100.01354,n
25.07095,-100.00024,n
25.06819,-99.98686,n
24.9937,-99.72202,n
25.06699,-99.98985,n
25.07168,-99.98243,n
25.07119,-99.98632,n
25.07005,-99.99517,n
25.06947,-99.99973,n
25.07584,-99.97915,n
25.07532,-99.98332,n
25.07311,-100.00053,n
25.07247,-100.00549,n
25.07951,-99.9798,n
25.07611,-100.00633,n
25.08268,-99.98441,n
25.07804,-99.97818,n
25.07478,-100.00429,n
25.08119,-99.98293,n
25.09178,-99.98828,n
25.09121,-99.99284,n
25.0955,-99.98853,n
25.09491,-99.99323,n
25.37678,-100.40413,n
25.38527,-100.48158,n
25.38893,-100.48169,n
25.39357,-100.50259,n
25.39242,-100.51144,n
25.39655,-100.5079,n
25.39959,-100.51278,n
