latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.792583,-60.535419,302.64,0.44,0.39,512,N,VIIRS,n,1,275.61,0.75,N,0.0
-32.849354,-60.437359,297.92,0.45,0.39,512,N,VIIRS,n,1,276.45,1.54,N,0.0
-32.852955,-60.438023,322.02,0.45,0.39,512,N,VIIRS,n,1,274.17,1.54,N,0.0
-33.248591999999995,-60.296604,299.76,0.46,0.39,518,N,VIIRS,n,1,275.51,1.64,N,3.0
-32.942898,-60.525532,331.06,0.42,0.37,1736,N,VIIRS,n,1,291.41,4.07,D,0.0
-32.920544,-60.500004,330.74,0.41,0.37,1736,N,VIIRS,n,1,288.61,5.11,D,0.0
-32.921146,-60.504478000000006,326.89,0.41,0.37,1736,N,VIIRS,n,1,284.06,2.6,D,0.0
-32.862549,-60.125938,330.09,0.4,0.37,1736,N,VIIRS,n,1,290.92,1.72,D,0.0
-32.855625,-60.439026,340.93,0.41,0.37,1736,N,VIIRS,n,1,291.88,6.46,D,0.0
-32.847034,-60.454311,327.6,0.41,0.37,1736,N,VIIRS,n,1,286.96,3.1,D,0.0
-32.844173,-60.459408,337.28,0.41,0.37,1736,N,VIIRS,n,1,286.15,4.52,D,0.0
-32.840717,-60.460064,334.83,0.41,0.37,1736,N,VIIRS,n,1,286.96,4.52,D,0.0
-32.841312,-60.464508,334.48,0.41,0.37,1736,N,VIIRS,n,1,284.55,3.45,D,0.0
-32.837852000000005,-60.465157,353.8,0.41,0.37,1736,N,VIIRS,n,1,293.25,25.46,D,0.0
-32.82621,-60.43087,341.42,0.41,0.37,1736,N,VIIRS,n,1,288.89,4.03,D,0.0
-32.826801,-60.435318,344.15,0.41,0.37,1736,N,VIIRS,n,1,289.48,4.03,D,0.0
-32.822166,-60.427078,347.11,0.41,0.37,1736,N,VIIRS,n,1,289.75,6.58,D,0.0
-32.822758,-60.431519,330.41,0.41,0.37,1736,N,VIIRS,n,1,284.58,4.03,D,0.0
-32.819176,-60.65099300000001,344.72,0.42,0.37,1736,N,VIIRS,n,1,295.29,4.9,D,3.0
-32.819775,-60.655502,331.56,0.42,0.37,1736,N,VIIRS,n,1,294.04,4.9,D,3.0
-32.816303000000005,-60.65614300000001,332.57,0.42,0.37,1736,N,VIIRS,n,1,294.5,4.9,D,3.0
-32.732265000000005,-60.451927000000005,341.76,0.41,0.37,1736,N,VIIRS,n,1,296.58,4.38,D,0.0
-32.732948,-60.483662,337.13,0.41,0.37,1736,N,VIIRS,n,1,295.23,4.7,D,0.0
-32.729576,-60.511658,338.3,0.41,0.37,1736,N,VIIRS,n,1,298.48,4.92,D,0.0
-32.73135,-60.525024,341.38,0.41,0.37,1736,N,VIIRS,n,1,292.64,3.27,D,0.0
-32.726116,-60.512299,330.87,0.41,0.37,1736,N,VIIRS,n,1,293.78,4.92,D,0.0
-32.727299,-60.52120600000001,329.95,0.41,0.37,1736,N,VIIRS,n,1,293.39,3.27,D,0.0
-32.727886,-60.525673,338.42,0.41,0.37,1736,N,VIIRS,n,1,291.73,3.27,D,0.0
-32.70673,-60.432701,338.97,0.41,0.37,1736,N,VIIRS,n,1,293.09,3.49,D,0.0
-32.679996,-60.288673,326.14,0.41,0.37,1736,N,VIIRS,n,1,293.03,2.21,D,0.0
-32.676559000000005,-60.289322,333.11,0.41,0.37,1736,N,VIIRS,n,1,293.18,7.09,D,3.0
-32.718628,-60.599228,329.8,0.42,0.37,1736,N,VIIRS,n,1,294.27,5.15,D,3.0
-32.651875,-60.39316899999999,339.54,0.41,0.37,1736,N,VIIRS,n,1,294.39,3.63,D,0.0
-32.65247,-60.397572,337.22,0.41,0.37,1736,N,VIIRS,n,1,294.32,4.78,D,0.0
-32.677608,-60.61142,336.23,0.42,0.37,1736,N,VIIRS,n,1,294.65,4.27,D,0.0
-32.679394,-60.62484,339.99,0.42,0.37,1736,N,VIIRS,n,1,296.3,5.56,D,0.0
-32.679993,-60.629322,331.57,0.42,0.37,1736,N,VIIRS,n,1,293.8,3.37,D,0.0
-32.622662,-60.281536,330.7,0.41,0.37,1736,N,VIIRS,n,1,294.37,4.01,D,3.0
-32.669579,-60.631248,346.2,0.42,0.37,1736,N,VIIRS,n,1,295.5,5.05,D,0.0
-32.666111,-60.631897,345.95,0.42,0.37,1736,N,VIIRS,n,1,294.32,9.39,D,0.0
-32.631405,-60.638325,332.08,0.42,0.37,1736,N,VIIRS,n,1,290.71,2.62,D,0.0
-32.6306,-60.637333,330.68,0.42,0.37,1736,N,VIIRS,n,1,291.71,3.26,D,0.0
-32.622463,-60.629677,325.91,0.42,0.37,1736,N,VIIRS,n,1,291.02,3.32,D,0.0
-32.623062,-60.63414399999999,340.13,0.42,0.37,1736,N,VIIRS,n,1,292.67,3.32,D,0.0
-32.611453999999995,-60.627129,344.26,0.42,0.37,1736,N,VIIRS,n,1,294.6,11.51,D,0.0
-33.201145000000004,-60.369514,344.69,0.41,0.37,1736,N,VIIRS,n,1,284.6,11.96,D,0.0
-33.155014,-60.132637,329.62,0.41,0.37,1736,N,VIIRS,n,1,286.78,3.75,D,0.0
-32.946362,-60.524879000000006,332.9,0.42,0.37,1736,N,VIIRS,n,1,291.66,4.07,D,0.0
