latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.564083000000004,-60.60088,297.48,0.37,0.58,418,N,VIIRS,n,1,285.21,8.6,N,0.0
-32.569901,-60.57756800000001,311.58,0.36,0.58,418,N,VIIRS,n,1,286.19,1.37,N,0.0
-32.568348,-60.606625,353.03,0.37,0.58,418,N,VIIRS,n,1,287.71,8.6,N,0.0
-32.570282,-60.598854,348.97,0.36,0.58,418,N,VIIRS,n,1,288.55,4.19,N,0.0
-32.571255,-60.594967,297.4,0.36,0.58,418,N,VIIRS,n,1,286.87,4.19,N,0.0
-32.572224,-60.591080000000005,297.68,0.36,0.58,418,N,VIIRS,n,1,286.31,1.14,N,0.0
-32.573574,-60.608482,326.11,0.37,0.58,418,N,VIIRS,n,1,285.25,5.49,N,3.0
-32.574546999999995,-60.604591000000006,350.61,0.37,0.58,418,N,VIIRS,n,1,285.52,5.49,N,3.0
-32.575516,-60.600704,320.29,0.36,0.58,418,N,VIIRS,n,1,285.25,1.95,N,3.0
-32.576485,-60.596817,298.75,0.36,0.58,418,N,VIIRS,n,1,284.98,1.95,N,3.0
-32.57745,-60.592922,316.32,0.36,0.58,418,N,VIIRS,n,1,285.25,1.73,N,3.0
-32.568123,-60.609638,295.87,0.58,0.7,600,N,VIIRS,n,1,285.05,12.55,N,0.0
-32.568397999999995,-60.603184,317.4,0.58,0.7,600,N,VIIRS,n,1,285.97,6.01,N,0.0
-32.57497,-60.603626,355.67,0.58,0.7,600,N,VIIRS,n,1,289.84,6.01,N,0.0
-32.575249,-60.597164,300.03,0.58,0.7,600,N,VIIRS,n,1,285.85,6.01,N,0.0
-32.575523,-60.590683,301.87,0.58,0.7,600,N,VIIRS,n,1,285.16,2.65,N,0.0
-33.006462,-60.00526,340.41,0.73,0.76,1642,N,VIIRS,n,1,299.95,27.91,D,3.0
-32.573765,-60.595253,335.15,0.78,0.78,1642,N,VIIRS,n,1,302.42,15.6,D,0.0
-32.573925,-60.604099,340.84,0.78,0.78,1642,N,VIIRS,n,1,302.25,14.13,D,0.0
-32.574024,-60.594337,335.78,0.78,0.78,1642,N,VIIRS,n,1,302.4,9.65,D,0.0
-32.574234000000004,-60.603176,339.67,0.78,0.78,1642,N,VIIRS,n,1,302.21,9.65,D,0.0
-33.008461,-60.00552,330.76,0.73,0.76,1642,N,VIIRS,n,1,299.52,35.2,D,3.0
-33.117535,-60.264076,336.71,0.55,0.51,1824,N,VIIRS,n,1,305.77,8.71,D,3.0
-33.010914,-60.000534,353.6,0.57,0.52,1824,N,VIIRS,n,1,316.44,22.22,D,3.0
-33.001423,-60.003586,355.38,0.57,0.52,1824,N,VIIRS,n,1,313.82,31.23,D,3.0
-33.009037,-60.003998,343.15,0.57,0.52,1824,N,VIIRS,n,1,311.73,60.61,D,3.0
-32.582813,-60.589333,341.07,0.54,0.51,1824,N,VIIRS,n,1,306.27,9.58,D,3.0
-32.57951,-60.596577,351.46,0.54,0.51,1824,N,VIIRS,n,1,312.84,16.2,D,3.0
-32.580845000000004,-60.602364,356.54,0.54,0.51,1824,N,VIIRS,n,1,309.92,16.2,D,3.0
-32.574871,-60.598019,345.55,0.54,0.51,1824,N,VIIRS,n,1,312.21,10.69,D,0.0
-32.576206,-60.603806000000006,349.63,0.54,0.51,1824,N,VIIRS,n,1,314.34,10.69,D,0.0
-32.577541,-60.609581000000006,340.6,0.54,0.51,1824,N,VIIRS,n,1,306.48,14.08,D,3.0
-32.582607,-60.591831000000006,340.78,0.54,0.51,1824,N,VIIRS,n,1,306.08,17.18,D,3.0
-32.58057,-60.604904000000005,356.2,0.54,0.51,1824,N,VIIRS,n,1,310.55,24.84,D,3.0
-32.574627,-60.600552,340.07,0.54,0.51,1824,N,VIIRS,n,1,312.95,7.46,D,0.0
-32.575928000000005,-60.60635,350.73,0.54,0.51,1824,N,VIIRS,n,1,312.82,8.94,D,0.0
-32.572590000000005,-60.613586,345.45,0.54,0.51,1824,N,VIIRS,n,1,308.93,8.94,D,0.0
-32.567951,-60.615047,342.69,0.54,0.51,1824,N,VIIRS,n,1,304.13,7.81,D,0.0
