latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.866413,-60.451954,302.39,0.46,0.47,430,N,VIIRS,n,1,285.24,1.28,N,3.0
-32.983051,-60.69662099999999,307.44,0.47,0.48,430,N,VIIRS,n,1,290.07,0.92,N,2.0
-33.154724,-60.198372,298.57,0.44,0.46,430,N,VIIRS,n,1,286.56,2.4,N,0.0
-33.158939000000004,-60.19966899999999,302.7,0.44,0.46,430,N,VIIRS,n,1,287.09,1.74,N,3.0
-33.163155,-60.20095799999999,311.39,0.44,0.46,430,N,VIIRS,n,1,287.32,1.74,N,3.0
-33.164162,-60.196266,310.19,0.44,0.46,430,N,VIIRS,n,1,287.22,1.93,N,3.0
-32.873173,-60.45309399999999,353.97,0.49,0.65,1654,N,VIIRS,n,1,306.26,9.1,D,3.0
-32.873436,-60.458614,355.47,0.49,0.65,1654,N,VIIRS,n,1,306.76,9.1,D,3.0
-32.867004,-60.453499,338.46,0.49,0.65,1654,N,VIIRS,n,1,305.14,9.1,D,3.0
-32.867268,-60.459019,331.93,0.49,0.65,1654,N,VIIRS,n,1,305.26,9.1,D,3.0
-32.867535,-60.464504000000005,349.07,0.49,0.65,1654,N,VIIRS,n,1,303.05,10.33,D,3.0
-32.860836,-60.45389599999999,335.89,0.49,0.65,1654,N,VIIRS,n,1,304.84,10.0,D,0.0
-32.861099,-60.459415,343.71,0.49,0.65,1654,N,VIIRS,n,1,303.17,10.0,D,0.0
-32.861362,-60.464905,356.82,0.49,0.65,1654,N,VIIRS,n,1,306.57,11.32,D,0.0
-32.63512,-60.343082,332.07,0.48,0.65,1654,N,VIIRS,n,1,299.6,2.81,D,3.0
-32.875431,-60.449429,334.41,0.42,0.61,1836,N,VIIRS,n,1,306.65,8.22,D,0.0
-32.868687,-60.446907,335.2,0.42,0.61,1836,N,VIIRS,n,1,307.42,14.52,D,3.0
-32.872234000000006,-60.460361,334.29,0.42,0.61,1836,N,VIIRS,n,1,306.71,5.83,D,3.0
-32.873417,-60.464863,339.66,0.42,0.61,1836,N,VIIRS,n,1,301.94,5.83,D,3.0
-32.863129,-60.448875,332.24,0.42,0.61,1836,N,VIIRS,n,1,306.12,11.03,D,0.0
-32.864311,-60.453369,334.47,0.42,0.61,1836,N,VIIRS,n,1,307.66,5.54,D,0.0
-32.865494,-60.457844,333.08,0.42,0.61,1836,N,VIIRS,n,1,306.12,5.54,D,0.0
-32.858749,-60.455341,342.81,0.42,0.61,1836,N,VIIRS,n,1,305.06,5.54,D,0.0
-32.859936,-60.459824,346.95,0.42,0.61,1836,N,VIIRS,n,1,305.3,5.54,D,0.0
-32.874458000000004,-60.451019,345.38,0.42,0.61,1836,N,VIIRS,n,1,308.45,9.11,D,0.0
-32.877922,-60.464535,340.45,0.42,0.61,1836,N,VIIRS,n,1,303.65,4.12,D,3.0
-32.867740999999995,-60.448498,347.71,0.42,0.61,1836,N,VIIRS,n,1,308.69,9.11,D,0.0
-32.8689,-60.45300699999999,356.1,0.42,0.61,1836,N,VIIRS,n,1,308.44,9.11,D,0.0
-32.870056,-60.457516000000005,347.32,0.42,0.61,1836,N,VIIRS,n,1,307.81,9.73,D,3.0
-32.871212,-60.462002000000005,342.3,0.42,0.61,1836,N,VIIRS,n,1,306.12,9.73,D,3.0
-32.872364000000005,-60.466511,330.36,0.42,0.61,1836,N,VIIRS,n,1,299.32,4.12,D,3.0
-32.862186,-60.450485,332.05,0.42,0.61,1836,N,VIIRS,n,1,306.0,10.58,D,0.0
