latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.162471999999994,-60.24015,297.92,0.47,0.4,442,N,VIIRS,n,1,274.34,2.37,N,0.0
-33.166115000000005,-60.241135,329.36,0.47,0.4,442,N,VIIRS,n,1,277.8,4.62,N,0.0
-33.152611,-60.31245,306.21,0.48,0.4,442,N,VIIRS,n,1,267.16,1.2,N,0.0
-33.164192,-60.251297,306.44,0.47,0.4,442,N,VIIRS,n,1,276.05,3.54,N,3.0
-33.166874,-60.257378,303.49,0.47,0.4,442,N,VIIRS,n,1,271.94,1.68,N,3.0
-33.169559,-60.263451,337.37,0.47,0.4,442,N,VIIRS,n,1,272.24,3.35,N,0.0
-33.173206,-60.264446,297.53,0.47,0.4,442,N,VIIRS,n,1,267.2,3.35,N,0.0
-33.177612,-60.281712,313.39,0.47,0.4,442,N,VIIRS,n,1,271.51,2.78,N,0.0
-33.178574,-60.276619,315.91,0.47,0.4,442,N,VIIRS,n,1,272.86,2.11,N,0.0
-33.170883,-60.265240000000006,326.38,0.47,0.4,442,N,VIIRS,n,1,270.7,4.64,N,0.0
-33.168911,-60.27539399999999,306.85,0.47,0.4,442,N,VIIRS,n,1,269.72,1.63,N,0.0
-33.171867,-60.260159,302.24,0.47,0.4,442,N,VIIRS,n,1,268.72,2.05,N,0.0
-33.176201,-60.277382,314.96,0.47,0.4,442,N,VIIRS,n,1,273.29,3.98,N,0.0
-33.179848,-60.278374,334.94,0.47,0.4,442,N,VIIRS,n,1,274.2,3.98,N,0.0
-33.18251,-60.284458,329.77,0.47,0.4,442,N,VIIRS,n,1,281.55,18.23,N,3.0
-33.183495,-60.279369,319.48,0.47,0.4,442,N,VIIRS,n,1,276.88,18.23,N,3.0
-33.186157,-60.28545,337.48,0.47,0.4,442,N,VIIRS,n,1,283.28,18.23,N,3.0
-33.187138,-60.28036899999999,312.3,0.47,0.4,442,N,VIIRS,n,1,271.67,18.23,N,3.0
-33.185879,-60.242645,353.02,0.32,0.55,1706,N,VIIRS,n,1,305.76,33.49,D,3.0
-33.186378000000005,-60.249783,346.9,0.32,0.55,1706,N,VIIRS,n,1,288.14,13.85,D,0.0
-33.187637,-60.267746,349.36,0.32,0.55,1706,N,VIIRS,n,1,296.76,25.83,D,3.0
-33.189541,-60.236,338.75,0.32,0.55,1706,N,VIIRS,n,1,287.83,12.63,D,3.0
