latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.631046000000005,-60.374844,305.24,0.35,0.57,418,N,VIIRS,n,1,283.58,0.63,N,3.0
-32.631977,-60.371086,298.44,0.35,0.57,418,N,VIIRS,n,1,283.09,0.63,N,3.0
-32.634743,-60.35987900000001,317.86,0.35,0.57,418,N,VIIRS,n,1,283.52,1.34,N,0.0
-32.635273,-60.380402,302.74,0.35,0.57,418,N,VIIRS,n,1,283.55,1.05,N,3.0
-32.641338,-60.37849,323.37,0.35,0.57,418,N,VIIRS,n,1,284.29,1.39,N,0.0
-32.861919,-60.468445,352.9,0.35,0.57,418,N,VIIRS,n,1,284.15,5.05,N,0.0
-32.859699,-60.469872,303.23,0.35,0.57,418,N,VIIRS,n,1,281.13,1.27,N,0.0
-32.860640999999994,-60.466133,314.75,0.35,0.57,418,N,VIIRS,n,1,281.92,1.27,N,0.0
-32.865784000000005,-60.467957,324.06,0.35,0.57,418,N,VIIRS,n,1,281.92,1.27,N,0.0
-32.864845,-60.471680000000006,304.39,0.35,0.57,418,N,VIIRS,n,1,280.84,1.27,N,0.0
-32.941334000000005,-60.433987,327.95,0.35,0.57,418,N,VIIRS,n,1,283.18,1.48,N,0.0
-32.942253,-60.430271,298.4,0.35,0.56,418,N,VIIRS,n,1,282.25,1.48,N,0.0
-32.946461,-60.460922,298.41,0.6,0.7,600,N,VIIRS,n,1,281.63,1.63,N,0.0
-32.631371,-60.364746,338.81,0.76,0.77,1642,N,VIIRS,n,1,291.46,13.3,D,0.0
-33.169940999999994,-60.120384,339.23,0.56,0.52,1824,N,VIIRS,n,1,293.94,5.46,D,0.0
-33.118713,-60.13345,333.42,0.56,0.52,1824,N,VIIRS,n,1,294.65,5.16,D,0.0
-33.11401,-60.13496,327.9,0.56,0.52,1824,N,VIIRS,n,1,293.54,5.16,D,0.0
-32.960712,-60.404388,338.79,0.55,0.51,1824,N,VIIRS,n,1,294.09,6.09,D,3.0
-32.952793,-60.456982,347.24,0.54,0.51,1824,N,VIIRS,n,1,300.73,32.38,D,0.0
-32.948158,-60.45845,354.21,0.54,0.51,1824,N,VIIRS,n,1,295.87,32.38,D,0.0
-32.938179,-60.436623,329.47,0.55,0.51,1824,N,VIIRS,n,1,294.31,5.53,D,0.0
-32.939514,-60.442448,343.49,0.55,0.51,1824,N,VIIRS,n,1,295.81,5.53,D,0.0
-32.846657,-60.301144,327.86,0.56,0.51,1824,N,VIIRS,n,1,291.77,6.26,D,0.0
-32.847572,-60.303112,331.99,0.56,0.51,1824,N,VIIRS,n,1,292.04,6.06,D,0.0
-32.847778000000005,-60.392075,329.39,0.55,0.51,1824,N,VIIRS,n,1,293.31,4.08,D,0.0
-32.843117,-60.393559,337.76,0.55,0.51,1824,N,VIIRS,n,1,292.66,4.08,D,0.0
-32.627975,-60.370155,339.71,0.56,0.51,1824,N,VIIRS,n,1,294.98,10.57,D,3.0
-32.62933,-60.376114,336.69,0.56,0.51,1824,N,VIIRS,n,1,294.14,10.57,D,3.0
-32.567493,-60.717583,341.3,0.54,0.51,1824,N,VIIRS,n,1,293.24,7.47,D,0.0
