latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.162262,-60.227325,297.41,0.54,0.51,424,N,VIIRS,n,1,275.6,1.92,N,0.0
-33.163589,-60.221519,297.72,0.54,0.51,424,N,VIIRS,n,1,275.33,1.27,N,0.0
-33.164921,-60.215714,297.06,0.54,0.51,424,N,VIIRS,n,1,274.61,1.27,N,0.0
-33.165546,-60.23468,297.24,0.54,0.51,424,N,VIIRS,n,1,275.58,1.32,N,0.0
-33.166874,-60.228874,296.46,0.54,0.51,424,N,VIIRS,n,1,275.7,1.32,N,0.0
-33.168205,-60.223061,298.7,0.54,0.51,424,N,VIIRS,n,1,275.13,2.43,N,3.0
-33.169533,-60.217255,311.8,0.54,0.51,424,N,VIIRS,n,1,280.41,2.43,N,3.0
-33.17086,-60.211445,295.76,0.54,0.51,424,N,VIIRS,n,1,275.07,1.86,N,0.0
-33.170162,-60.236229,298.7,0.54,0.51,424,N,VIIRS,n,1,275.96,1.32,N,0.0
-33.171486,-60.230427,299.18,0.54,0.51,424,N,VIIRS,n,1,276.28,1.32,N,0.0
-33.174149,-60.21879200000001,305.83,0.54,0.51,424,N,VIIRS,n,1,278.01,2.43,N,3.0
-33.176796,-60.207188,296.28,0.54,0.51,424,N,VIIRS,n,1,271.11,1.86,N,0.0
-33.186665000000005,-60.229221,299.76,0.54,0.51,424,N,VIIRS,n,1,273.77,2.17,N,0.0
-33.188629,-60.24239,317.58,0.54,0.51,424,N,VIIRS,n,1,272.91,1.97,N,3.0
-33.189957,-60.23658,297.63,0.54,0.51,424,N,VIIRS,n,1,273.24,1.97,N,3.0
-33.166191,-60.235821,300.7,0.54,0.51,424,N,VIIRS,n,1,276.54,2.08,N,0.0
-33.167553000000005,-60.230030000000006,297.73,0.54,0.51,424,N,VIIRS,n,1,276.6,1.42,N,3.0
-33.168919,-60.224236,298.76,0.54,0.51,424,N,VIIRS,n,1,275.69,1.42,N,3.0
-33.170284,-60.218445,309.05,0.54,0.51,424,N,VIIRS,n,1,279.54,2.42,N,3.0
-33.17165,-60.212654,303.47,0.54,0.51,424,N,VIIRS,n,1,277.21,2.42,N,3.0
-33.170803,-60.23735,295.33,0.54,0.51,424,N,VIIRS,n,1,275.23,2.08,N,0.0
-33.172169,-60.231567000000005,298.13,0.54,0.51,424,N,VIIRS,n,1,275.64,1.42,N,3.0
-33.173531,-60.225773,296.2,0.54,0.51,424,N,VIIRS,n,1,275.7,1.42,N,3.0
-33.1749,-60.219967,301.08,0.54,0.51,424,N,VIIRS,n,1,276.97,2.42,N,3.0
-33.177620000000005,-60.208405000000006,299.31,0.54,0.51,424,N,VIIRS,n,1,271.61,1.71,N,0.0
-33.189274,-60.243477,320.21,0.54,0.51,424,N,VIIRS,n,1,272.56,3.58,N,0.0
-33.190636,-60.23767900000001,316.41,0.54,0.51,424,N,VIIRS,n,1,273.96,3.83,N,3.0
-33.190517,-60.220276,340.15,0.6,0.71,1648,N,VIIRS,n,1,288.3,25.32,D,0.0
-33.191525,-60.24741,353.12,0.6,0.71,1648,N,VIIRS,n,1,295.03,11.14,D,0.0
-33.184078,-60.227337,351.6,0.6,0.71,1648,N,VIIRS,n,1,292.92,15.23,D,0.0
-33.185821999999995,-60.275055,326.68,0.6,0.71,1648,N,VIIRS,n,1,293.27,9.75,D,3.0
-33.186069,-60.281872,348.27,0.6,0.71,1648,N,VIIRS,n,1,293.2,6.83,D,3.0
