latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.202579,-60.095325,307.1,0.45,0.47,530,N,VIIRS,n,1,282.95,1.87,N,0.0
-33.203053000000004,-60.090435,295.22,0.45,0.47,530,N,VIIRS,n,1,276.26,1.34,N,0.0
-33.206455,-60.10083,301.19,0.45,0.47,530,N,VIIRS,n,1,281.45,1.87,N,0.0
-33.206928000000005,-60.095943000000005,314.54,0.45,0.47,530,N,VIIRS,n,1,281.29,1.87,N,0.0
-33.207874,-60.086159,297.49,0.45,0.47,530,N,VIIRS,n,1,276.41,1.34,N,0.0
-33.20985,-60.111202,306.72,0.44,0.46,530,N,VIIRS,n,1,280.95,2.22,N,0.0
-33.210322999999995,-60.106327,312.88,0.45,0.47,530,N,VIIRS,n,1,283.46,2.22,N,0.0
-33.210796,-60.101452,299.53,0.45,0.47,530,N,VIIRS,n,1,281.01,1.66,N,3.0
-33.211273,-60.096565000000005,296.96,0.45,0.47,530,N,VIIRS,n,1,277.28,1.66,N,3.0
-33.2127,-60.08188199999999,309.68,0.45,0.47,530,N,VIIRS,n,1,281.29,1.53,N,3.0
-33.214191,-60.111824,313.01,0.44,0.46,530,N,VIIRS,n,1,280.53,2.22,N,0.0
-33.217052,-60.082512,298.96,0.45,0.47,530,N,VIIRS,n,1,276.32,1.53,N,3.0
-33.219967,-60.097809,308.22,0.45,0.47,530,N,VIIRS,n,1,283.97,2.05,N,0.0
-33.220444,-60.092918,296.99,0.45,0.47,530,N,VIIRS,n,1,278.87,1.14,N,3.0
-33.224315999999995,-60.098431000000005,299.08,0.45,0.47,530,N,VIIRS,n,1,278.33,2.05,N,0.0
-33.224792,-60.093548,297.8,0.45,0.47,530,N,VIIRS,n,1,276.26,1.14,N,3.0
-33.225269,-60.088657,301.77,0.45,0.47,530,N,VIIRS,n,1,278.98,1.14,N,3.0
-33.228786,-60.082661,344.66,0.39,0.36,1748,N,VIIRS,n,1,300.34,3.44,D,0.0
-33.229473,-60.086887,336.79,0.39,0.36,1748,N,VIIRS,n,1,305.36,12.04,D,0.0
-33.23016,-60.09111,336.64,0.39,0.36,1748,N,VIIRS,n,1,300.2,12.04,D,0.0
-33.224747,-60.079205,331.8,0.39,0.36,1748,N,VIIRS,n,1,295.97,3.44,D,0.0
