latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.678062,-60.550247,341.78,0.4,0.37,454,N,VIIRS,n,1,306.96,16.52,N,0.0
-32.677345,-60.554478,309.46,0.4,0.37,454,N,VIIRS,n,1,278.41,16.52,N,0.0
-32.67878,-60.546021,312.19,0.4,0.37,454,N,VIIRS,n,1,285.34,1.53,N,0.0
-32.679996,-60.559509,328.19,0.4,0.37,454,N,VIIRS,n,1,280.07,21.77,N,0.0
-32.680714,-60.555283,351.87,0.4,0.37,454,N,VIIRS,n,1,291.22,12.11,N,0.0
-32.681431,-60.551048,343.17,0.4,0.37,454,N,VIIRS,n,1,289.39,12.11,N,0.0
-32.683571,-60.53841,334.11,0.4,0.37,454,N,VIIRS,n,1,284.43,13.9,N,3.0
-32.684288,-60.534184,348.93,0.4,0.37,454,N,VIIRS,n,1,290.61,13.9,N,3.0
-32.682148,-60.546822,306.27,0.4,0.37,454,N,VIIRS,n,1,282.8,2.87,N,3.0
-32.683365,-60.56031,338.25,0.4,0.37,454,N,VIIRS,n,1,301.28,21.77,N,0.0
-32.684082000000004,-60.556087,345.9,0.4,0.37,454,N,VIIRS,n,1,297.32,12.11,N,0.0
-32.686939,-60.539211,348.44,0.4,0.37,454,N,VIIRS,n,1,301.51,13.9,N,3.0
-32.686221999999994,-60.543438,314.14,0.4,0.37,454,N,VIIRS,n,1,284.03,2.87,N,3.0
-32.687656,-60.534985,311.65,0.4,0.37,454,N,VIIRS,n,1,281.33,13.9,N,3.0
-32.686729,-60.561115,345.55,0.4,0.37,454,N,VIIRS,n,1,312.45,29.07,N,0.0
-32.687447,-60.556889,342.46,0.4,0.37,454,N,VIIRS,n,1,290.47,15.89,N,3.0
-32.686012,-60.565342,306.1,0.4,0.37,454,N,VIIRS,n,1,280.63,29.07,N,0.0
-32.690098,-60.561916,345.42,0.4,0.37,454,N,VIIRS,n,1,289.23,29.07,N,0.0
-32.690811,-60.557686,306.42,0.4,0.37,454,N,VIIRS,n,1,294.24,15.89,N,3.0
-32.695609999999995,-60.55003000000001,320.52,0.4,0.37,454,N,VIIRS,n,1,280.49,1.3,N,3.0
-32.698978000000004,-60.550831,304.62,0.4,0.37,454,N,VIIRS,n,1,280.35,1.3,N,3.0
-32.712322,-60.492508,327.82,0.39,0.37,454,N,VIIRS,n,1,280.25,2.63,N,0.0
-32.713035999999995,-60.488285,336.99,0.39,0.37,454,N,VIIRS,n,1,279.61,2.63,N,0.0
-32.716396,-60.489082,324.76,0.39,0.37,454,N,VIIRS,n,1,278.31,2.63,N,0.0
-32.717113,-60.484821,332.46,0.39,0.37,454,N,VIIRS,n,1,280.37,3.55,N,0.0
-32.719246000000005,-60.47216,324.99,0.39,0.36,454,N,VIIRS,n,1,278.31,2.29,N,0.0
-32.715683,-60.49330500000001,316.96,0.39,0.37,454,N,VIIRS,n,1,278.97,2.63,N,0.0
-32.719955,-60.46794499999999,300.26,0.39,0.36,454,N,VIIRS,n,1,277.07,0.81,N,0.0
-32.716202,-60.510994,298.08,0.39,0.37,454,N,VIIRS,n,1,276.99,1.09,N,0.0
-32.721188,-60.4814,316.72,0.39,0.37,454,N,VIIRS,n,1,278.92,2.24,N,0.0
