latitude,longitude,confidence
25.43573,-99.87202,n
25.31221,-100.21841,n
25.31178,-100.21481,n
25.30915,-100.22807,n
25.30879,-100.22503,n
25.30842,-100.22192,n
25.30804,-100.21866,n
25.30764,-100.21524,n
25.30723,-100.21175,n
25.30092,-100.15839,n
25.30178,-100.20111,n
25.29504,-100.14406,n
25.30494,-100.22797,n
25.30134,-100.1974,n
25.3009,-100.19365,n
25.29669,-100.158,n
25.29628,-100.15451,n
25.29587,-100.15102,n
25.29546,-100.14758,n
25.29686,-100.1949,n
25.29081,-100.14359,n
25.29041,-100.14019,n
25.29769,-100.20196,n
25.29728,-100.19847,n
25.29642,-100.19118,n
25.29205,-100.15409,n
25.29163,-100.15057,n
25.28662,-100.14346,n
25.29269,-100.19512,n
25.28701,-100.1468,n
25.28623,-100.14016,n
25.29235,-100.22785,n
25.29197,-100.22458,n
25.29159,-100.22141,n
25.2879,-100.22568,n
25.28747,-100.22198,n
25.28302,-100.21987,n
25.28344,-100.22342,n
25.271,-100.22462,n
25.25633,-100.20641,n
25.25236,-100.20836,n
25.25182,-100.20361,n
25.24664,-100.19483,n
25.24372,-100.2061,n
25.24257,-100.19586,n
25.24199,-100.19072,n
25.24316,-100.2011,n
25.23951,-100.20582,n
25.23903,-100.20151,n
25.2385,-100.19689,n
