latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.740685,-60.301403,300.85,0.47,0.48,430,N,VIIRS,n,1,271.93,1.13,N,0.0
-32.834312,-60.375511,306.01,0.47,0.48,430,N,VIIRS,n,1,272.57,1.64,N,0.0
-32.836487,-60.377403,319.19,0.47,0.48,430,N,VIIRS,n,1,269.77,2.2,N,3.0
-32.803131,-60.567986,296.07,0.48,0.48,430,N,VIIRS,n,1,270.24,2.45,N,0.0
-32.807518,-60.569382,321.06,0.48,0.48,430,N,VIIRS,n,1,271.61,2.45,N,0.0
-32.806366,-60.574532,310.44,0.48,0.48,430,N,VIIRS,n,1,273.85,2.45,N,0.0
-32.861656,-60.34779,298.06,0.47,0.48,430,N,VIIRS,n,1,268.81,1.26,N,0.0
-33.092899,-60.23431,317.92,0.46,0.47,430,N,VIIRS,n,1,269.41,3.41,N,0.0
-33.098267,-60.230774,328.49,0.46,0.47,430,N,VIIRS,n,1,269.32,4.58,N,3.0
-33.101475,-60.236996,314.11,0.46,0.47,430,N,VIIRS,n,1,270.36,2.54,N,0.0
-33.105762,-60.238342,337.28,0.46,0.47,430,N,VIIRS,n,1,272.26,4.61,N,0.0
-33.114338000000004,-60.241024,327.39,0.46,0.47,430,N,VIIRS,n,1,270.19,3.19,N,0.0
-32.876534,-60.327686,330.92,0.5,0.66,1654,N,VIIRS,n,1,291.56,5.77,D,0.0
-32.836269,-60.268368,327.08,0.5,0.66,1654,N,VIIRS,n,1,289.91,6.24,D,0.0
-32.840755,-60.36389499999999,334.33,0.51,0.66,1654,N,VIIRS,n,1,293.31,13.87,D,0.0
-32.841282,-60.37521,351.74,0.51,0.66,1654,N,VIIRS,n,1,294.43,9.81,D,3.0
-32.841545,-60.380875,333.84,0.51,0.66,1654,N,VIIRS,n,1,291.72,9.45,D,0.0
-32.835037,-60.375607,337.48,0.51,0.66,1654,N,VIIRS,n,1,286.92,9.81,D,3.0
-32.825939,-60.313972,342.79,0.5,0.66,1654,N,VIIRS,n,1,292.28,9.12,D,3.0
-32.823326,-60.393379,354.94,0.51,0.66,1654,N,VIIRS,n,1,294.99,7.65,D,0.0
-32.823586,-60.399063,338.17,0.51,0.66,1654,N,VIIRS,n,1,291.42,7.65,D,0.0
-32.817329,-60.39946,327.23,0.51,0.66,1654,N,VIIRS,n,1,290.25,13.55,D,0.0
-32.802944000000004,-60.220352,347.2,0.5,0.66,1654,N,VIIRS,n,1,297.18,8.01,D,0.0
-32.810829,-60.394180000000006,350.08,0.51,0.66,1654,N,VIIRS,n,1,291.92,13.55,D,0.0
-32.796757,-60.22076,351.47,0.5,0.66,1654,N,VIIRS,n,1,299.21,9.23,D,0.0
-32.812099,-60.566906,330.23,0.52,0.67,1654,N,VIIRS,n,1,292.32,7.37,D,3.0
-32.80579,-60.567261,352.53,0.52,0.67,1654,N,VIIRS,n,1,301.46,7.37,D,3.0
-32.831866999999995,-60.270729,329.58,0.5,0.66,1654,N,VIIRS,n,1,289.89,4.03,D,0.0
-32.834824,-60.326725,327.41,0.5,0.66,1654,N,VIIRS,n,1,292.03,4.52,D,0.0
-32.828308,-60.321499,329.22,0.5,0.66,1654,N,VIIRS,n,1,292.3,4.52,D,0.0
-32.828602000000004,-60.327099,343.07,0.5,0.66,1654,N,VIIRS,n,1,290.31,4.52,D,0.0
-32.825874,-60.395195,342.69,0.51,0.66,1654,N,VIIRS,n,1,294.36,12.91,D,0.0
-32.804451,-60.222263,337.07,0.5,0.65,1654,N,VIIRS,n,1,295.97,7.3,D,0.0
-32.813381,-60.395947,356.19,0.51,0.66,1654,N,VIIRS,n,1,293.92,23.67,D,0.0
-32.830845000000004,-60.749943,328.75,0.53,0.67,1654,N,VIIRS,n,1,292.32,18.87,D,0.0
-32.792076,-60.223057,350.81,0.5,0.65,1654,N,VIIRS,n,1,296.74,5.2,D,0.0
-32.809104999999995,-60.562992,335.62,0.52,0.67,1654,N,VIIRS,n,1,292.44,7.93,D,0.0
-32.809387,-60.568798,341.59,0.52,0.67,1654,N,VIIRS,n,1,297.56,7.93,D,0.0
-32.809666,-60.574654,339.12,0.52,0.67,1654,N,VIIRS,n,1,295.42,10.62,D,0.0
-32.810516,-60.592098,334.03,0.52,0.67,1654,N,VIIRS,n,1,292.16,7.1,D,3.0
-32.811363,-60.609554,339.6,0.52,0.67,1654,N,VIIRS,n,1,292.14,9.3,D,0.0
-32.785889000000005,-60.22345,336.06,0.5,0.65,1654,N,VIIRS,n,1,293.13,5.2,D,0.0
-32.803078,-60.569153,333.67,0.52,0.67,1654,N,VIIRS,n,1,298.2,7.93,D,0.0
-32.804759999999995,-60.604084,327.88,0.52,0.67,1654,N,VIIRS,n,1,292.65,18.08,D,0.0
