latitude,longitude,confidence
25.48157,-100.40704,n
25.48112,-100.40263,n
25.47733,-100.41177,n
25.47677,-100.40623,n
25.47629,-100.4015,n
25.47585,-100.39712,n
25.47539,-100.39263,n
25.47102,-100.39593,n
25.47058,-100.39161,n
25.47258,-100.41142,n
25.46669,-100.39967,n
25.4662,-100.39484,n
25.46572,-100.3901,n
25.46202,-100.40014,n
25.46381,-100.39503,n
25.46441,-100.40057,n
24.71556,-99.69797,n
25.45963,-100.39162,n
25.46761,-100.38231,n
25.46497,-100.39363,n
25.47253,-100.3861,n
25.47693,-100.39218,n
25.48069,-100.40103,n
25.48004,-100.40381,n
25.29489,-99.52137,n
25.46005,-100.38662,n
25.45928,-100.36554,n
25.45807,-100.38858,n
