latitude,longitude,confidence
24.95284,-100.32069,n
24.95137,-100.33268,n
24.95016,-100.32513,n
24.94956,-100.32137,n
24.94808,-100.33329,n
24.94088,-100.33076,n
24.93665,-100.34685,n
24.93606,-100.34313,n
24.93335,-100.34744,n
24.93275,-100.34372,n
24.93216,-100.34,n
24.92945,-100.34431,n
24.92886,-100.34058,n
24.92614,-100.3449,n
24.86938,-100.13666,n
24.86877,-100.13287,n
24.86692,-100.12132,n
24.89026,-100.3513,n
24.9328,-100.28315,n
24.93627,-100.28404,n
24.93559,-100.28799,n
24.95,-100.33059,n
25.04327,-100.27079,n
25.04745,-100.26743,n
25.05776,-100.2705,n
25.06122,-100.27141,n
25.06055,-100.27525,n
