latitude,longitude,confidence
25.40549,-100.5102,n
25.40524,-100.5067,n
25.3987,-100.50313,n
25.39791,-100.49212,n
25.39899,-100.50733,n
25.39767,-100.48866,n
25.39232,-100.50191,n
25.39199,-100.49725,n
25.39017,-100.4714,n
25.38558,-100.40596,n
25.35261,-100.38199,n
25.35299,-100.3875,n
25.35223,-100.37653,n
25.34618,-100.37923,n
25.34574,-100.37276,n
25.34528,-100.366,n
25.34658,-100.38512,n
25.38573,-100.46892,n
25.35399,-100.38095,n
25.34798,-100.38421,n
25.34755,-100.3784,n
25.34709,-100.37233,n
25.34662,-100.36599,n
25.09618,-99.99138,n
25.08336,-99.98335,n
25.07719,-99.98239,n
25.07665,-99.97539,n
25.07083,-99.979,n
25.0681,-100.02319,n
25.06485,-99.98067,n
25.34933,-100.38163,n
25.34818,-100.37706,n
25.34708,-100.37268,n
25.34605,-100.36857,n
