latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.16911,-60.24152,303.12,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,275.21,1.47,N
-33.16981,-60.23734,309.99,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,277.33,1.47,N
-33.17051,-60.23317,296.58,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,273.18,1.25,N
-33.17259,-60.22063,298.58,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,272.8,0.69,N
-33.17245,-60.2423,296.65,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,272.78,0.73,N
-33.17454,-60.22977,301.77,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,275.49,0.98,N
-33.17593,-60.22142,302.19,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,277.13,1.5,N
-33.17662,-60.21724,298.01,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,274.64,1.36,N
-33.17717,-60.23473,299.73,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,275.44,0.98,N
-33.1805,-60.23551,300.66,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,277.7,1.26,N
-33.18384,-60.23629,302.91,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,279.98,1.26,N
-33.19273,-60.20366,303.08,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,276.98,1.34,N
-33.19675,-60.20026,301.15,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,274.66,1.34,N
-33.20078,-60.19687,298.79,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,276.17,1.24,N
-33.20147,-60.1927,303.49,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,280.4,1.24,N
-33.20825,-60.17261,297.21,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,273.04,0.72,N
-33.2048,-60.19347,313.94,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,286.28,1.24,N
-33.20411,-60.19765,302.82,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,274.96,1.24,N
-33.20837,-60.15097,295.89,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,270.46,0.6,N
-32.83823,-60.42892,309.14,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,266.8,1.23,N
-32.82093,-60.55187,323.21,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,274.81,1.58,N
-32.82451,-60.53075,303.96,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,269.48,0.98,N
-32.82357,-60.55689,300.7,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,269.94,1.58,N
-32.82429,-60.55266,313.89,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,276.33,1.58,N
-32.84917,-60.4053,297.98,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,271.44,1.22,N
-32.8255,-60.56614,326.53,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,270.31,3.27,N
-32.85181,-60.41029,304.73,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,268.56,1.25,N
-32.85252,-60.40609,316.63,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,270.37,1.24,N
-32.82813,-60.57116,325.41,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,266.34,2.38,N
-32.82957,-60.56271,343.43,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,277.7,3.27,N
-32.82885,-60.56694,305.17,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,268.59,3.27,N
-32.83457,-60.53314,314.09,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,269.09,1.04,N
-32.83793,-60.53394,321.9,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,270.99,2.45,N
-32.83721,-60.53817,305.1,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,266.73,0.94,N
-32.8578,-60.41607,298.12,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,268.42,0.64,N
-32.84056,-60.53896,300.29,0.4,0.37,457.0,1.0,VIIRS,n,2.0NRT,266.97,0.94,N
-32.86378,-60.42186,318.89,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,268.23,1.38,N
-32.86784,-60.41845,324.95,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,269.75,2.08,N
-32.86713,-60.42265,295.01,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,266.88,1.38,N
-32.92048,-60.26964,302.64,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,268.66,0.79,N
-32.92382,-60.27042,310.43,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,271.76,1.69,N
-32.95032,-60.19416,299.2,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,268.02,0.81,N
-32.94361,-60.2652,304.14,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,271.81,2.43,N
-32.94695,-60.26598,329.34,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,271.89,2.43,N
-33.0872,-60.1195,299.92,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,273.88,1.03,N
-33.08984,-60.12445,329.19,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,281.03,3.82,N
-33.09053,-60.12028,336.83,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,288.2,3.83,N
-33.09317,-60.12522,322.55,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,284.45,3.82,N
-33.09386,-60.12106,310.51,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,281.39,3.83,N
-33.09443,-60.1385,305.57,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,276.48,1.6,N
-33.10534,-60.09347,332.48,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,289.99,2.91,N
-33.10465,-60.09763,310.26,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,276.1,2.91,N
-33.10603,-60.0893,297.09,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,273.49,1.33,N
-33.10867,-60.09424,320.51,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,281.38,1.56,N
-33.10798,-60.0984,312.42,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,276.7,1.56,N
-33.112,-60.09502,295.63,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,269.87,1.56,N
-33.11258,-60.11245,295.67,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,271.04,1.36,N
-33.11326,-60.10828,298.2,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,272.76,2.06,N
-33.11591,-60.11322,322.51,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,284.39,1.36,N
-33.11522,-60.11739,296.2,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,274.19,1.36,N
-33.11855,-60.11816,326.86,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,288.4,4.44,N
-33.11924,-60.114,340.85,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,296.5,4.44,N
-33.11992,-60.10983,350.05,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,296.91,12.49,N
-33.11786,-60.12233,317.79,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,280.96,2.24,N
-33.12188,-60.11893,332.21,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,285.08,4.44,N
-33.12257,-60.11478,340.33,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,292.9,4.44,N
-33.12325,-60.11061,344.99,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,287.62,12.49,N
-33.12119,-60.1231,319.32,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,271.5,2.24,N
-33.12521,-60.11971,342.12,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,293.32,10.92,N
-33.1259,-60.11555,355.87,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,301.37,10.92,N
-33.12452,-60.12388,297.21,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,270.26,0.69,N
-33.12658,-60.11138,305.58,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,274.98,2.41,N
-33.12785,-60.12466,295.25,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,272.09,0.69,N
-33.13715,-60.13115,301.35,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,270.81,1.09,N
-33.14127,-60.10616,295.92,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,276.59,4.17,N
-33.14391,-60.1111,302.06,0.39,0.36,457.0,1.0,VIIRS,n,2.0NRT,279.12,1.07,N
-32.93084,-60.32886,346.2,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,313.05,320.79,D
-33.22611,-60.07459,337.02,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,297.65,5.56,D
-33.21122,-60.01068,337.35,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,280.45,7.46,D
-33.21167,-60.01532,348.83,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,280.16,7.46,D
-33.21213,-60.01995,347.92,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,279.04,7.59,D
-33.21259,-60.02459,338.33,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,279.28,7.59,D
-33.20653,-60.00666,343.3,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,280.56,9.34,D
-33.20789,-60.02054,356.17,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,282.45,62.33,D
-33.20834,-60.02518,355.74,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,280.56,62.33,D
-33.2088,-60.02982,346.36,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,279.69,21.3,D
-33.21426,-60.08573,329.16,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,292.79,4.29,D
-33.20229,-60.00725,347.72,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,281.27,9.34,D
-33.20274,-60.01187,352.79,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,295.36,160.99,D
-33.20546,-60.03969,353.04,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,301.51,52.94,D
-33.19941,-60.02172,348.86,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.08,64.89,D
-33.19986,-60.02636,346.98,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.44,64.89,D
-33.20031,-60.031,346.62,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,292.83,46.18,D
-33.20348,-60.06355,354.42,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,299.14,157.06,D
-33.20983,-60.12911,330.17,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,300.12,2.86,D
-33.21165,-60.14793,332.22,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,301.92,3.48,D
-33.19427,-60.01305,349.94,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,285.87,87.58,D
-33.19517,-60.02232,345.15,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,317.19,64.89,D
-33.19562,-60.02695,351.46,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,317.36,64.89,D
-33.20059,-60.07814,352.42,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,291.15,20.3,D
-33.21101,-60.18631,344.02,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,302.48,7.48,D
-33.21146,-60.19105,335.32,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,299.94,5.76,D
-33.19138,-60.02756,352.57,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,325.02,84.39,D
-33.19183,-60.03218,352.24,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,321.13,92.22,D
-33.19814,-60.09744,339.23,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,290.23,61.8,D
-33.20763,-60.19638,353.82,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.31,4.89,D
-33.18759,-60.03279,352.31,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,325.25,92.22,D
-33.19163,-60.07466,353.35,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.91,134.53,D
-33.19208,-60.07933,346.43,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,297.12,114.16,D
-33.19253,-60.08399,354.53,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.81,114.16,D
-33.19433,-60.10271,338.1,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,293.88,61.8,D
-33.19523,-60.11209,343.1,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,300.71,7.89,D
-33.19793,-60.14028,341.0,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.17,4.82,D
-33.18872,-60.08926,355.89,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.65,12.33,D
-33.18962,-60.09863,355.14,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,316.62,48.12,D
-33.19862,-60.19282,338.69,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.26,4.23,D
-33.19907,-60.19756,349.53,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.38,4.23,D
-33.18134,-60.0572,353.22,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,295.51,47.2,D
-33.18402,-60.08518,354.91,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,314.59,30.12,D
-33.1867,-60.11328,338.8,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,300.35,54.89,D
-33.19523,-60.20289,335.57,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.64,4.27,D
-33.17976,-60.08578,349.92,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.67,21.93,D
-33.18021,-60.09046,354.86,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,313.78,12.45,D
-33.18155,-60.1045,348.89,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,314.45,20.49,D
-33.182,-60.10919,353.11,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,315.08,66.76,D
-33.1905,-60.19874,345.21,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.36,7.2,D
-33.16973,-60.02589,342.27,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,296.19,35.73,D
-33.17017,-60.03053,354.24,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,311.65,35.73,D
-33.17062,-60.03516,356.36,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,308.65,57.95,D
-33.1724,-60.05373,356.42,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,315.15,16.73,D
-33.1764,-60.09573,354.07,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.72,12.45,D
-33.17818,-60.11447,354.57,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,312.87,66.76,D
-33.18175,-60.15206,350.93,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.81,6.38,D
-33.18532,-60.18985,341.14,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,299.67,2.95,D
-33.19069,-60.24689,339.31,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.21,7.76,D
-33.16593,-60.03112,355.28,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.8,30.09,D
-33.17259,-60.10101,354.29,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,319.18,17.23,D
-33.17303,-60.10569,352.38,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,317.05,17.23,D
-33.17348,-60.11037,346.76,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,308.94,11.83,D
-33.17392,-60.11506,344.08,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.21,11.83,D
-33.18416,-60.22367,348.75,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.9,26.7,D
-33.1855,-60.23795,350.5,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.4,9.89,D
-33.18595,-60.24272,353.53,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,319.83,16.93,D
-33.1864,-60.24749,341.16,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.37,16.93,D
-33.16833,-60.10159,355.69,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,323.47,17.23,D
-33.16922,-60.11097,355.46,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,317.81,11.83,D
-33.17276,-60.14854,341.91,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,302.37,4.88,D
-33.17499,-60.17213,344.64,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,302.49,4.2,D
-33.17943,-60.21951,340.86,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.06,9.21,D
-33.18077,-60.23378,343.33,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,308.04,9.89,D
-33.18166,-60.24331,340.67,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.17,16.93,D
-33.18255,-60.25285,353.47,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,314.81,7.17,D
-33.18299,-60.25763,338.1,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.51,7.17,D
-33.17019,-60.02451,339.98,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,290.27,16.81,D
-33.17066,-60.02913,348.96,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,312.92,16.81,D
-33.17114,-60.03376,355.52,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,312.16,20.53,D
-33.1868,-60.18812,343.26,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.2,5.03,D
-33.16642,-60.02973,351.5,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,296.42,16.81,D
-33.1669,-60.03435,346.95,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,312.11,20.53,D
-33.16737,-60.03898,352.32,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.29,20.53,D
-33.16784,-60.04362,355.51,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,324.7,43.49,D
-33.17493,-60.11348,352.9,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.66,56.61,D
-33.17872,-60.15096,341.28,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,301.81,6.98,D
-33.1792,-60.15567,338.09,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.86,5.35,D
-33.18776,-60.24083,354.58,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.81,9.19,D
-33.18823,-60.24559,350.83,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.12,9.19,D
-33.16265,-60.03494,354.75,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,313.95,19.3,D
-33.16313,-60.03957,346.8,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.25,19.3,D
-33.16407,-60.04884,350.49,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,308.44,8.64,D
-33.18109,-60.21767,335.83,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.77,4.34,D
-33.18299,-60.23666,350.23,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,310.26,10.58,D
-33.18347,-60.24141,347.49,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,308.14,15.12,D
-33.18442,-60.25093,345.67,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,310.43,12.44,D
-33.18489,-60.2557,338.25,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.55,12.44,D
-33.15889,-60.04016,347.57,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,313.1,19.3,D
-33.15935,-60.04479,344.65,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.53,8.64,D
-33.15982,-60.04943,353.47,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,312.2,8.64,D
-33.16029,-60.05405,349.55,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,308.41,12.35,D
-33.16076,-60.0587,348.95,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.13,12.35,D
-33.16971,-60.14745,341.04,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,302.75,5.71,D
-33.17207,-60.17099,343.22,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.72,10.12,D
-33.1768,-60.21825,339.52,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.34,4.34,D
-33.17965,-60.24676,347.56,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.01,15.12,D
-33.18012,-60.25152,355.61,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,320.84,12.44,D
-33.1806,-60.25628,340.06,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,313.45,12.44,D
-33.17441,-60.23783,353.26,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.26,7.99,D
-33.17488,-60.24258,344.45,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.43,4.27,D
-33.1763,-60.25687,349.71,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,302.07,20.25,D
-33.17915,-60.28552,343.16,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.24,18.69,D
-33.17962,-60.29031,342.89,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,310.34,9.74,D
-33.1504,-60.04134,339.74,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,290.83,74.83,D
-33.15134,-60.05061,350.3,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,311.88,32.93,D
-33.15321,-60.06917,354.53,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.14,26.35,D
-33.17012,-60.2384,338.74,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.35,7.99,D
-33.17059,-60.24316,335.06,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.01,4.27,D
-33.17154,-60.25269,340.39,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.73,20.25,D
-33.17532,-60.2909,343.58,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.47,9.74,D
-33.14663,-60.04655,353.97,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.26,176.78,D
-33.15503,-60.13044,351.43,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,313.03,10.07,D
-33.1555,-60.13512,344.87,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,301.82,10.07,D
-33.16582,-60.23899,343.11,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.38,5.72,D
-33.16677,-60.24851,336.07,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.99,7.16,D
-33.16724,-60.25328,353.91,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,312.95,8.22,D
-33.17007,-60.2819,342.04,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.12,11.42,D
