latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.18973,-60.14561,300.17,0.42,0.38,453,1,VIIRS,n,2.0NRT,285.58,0.73,N
-33.19053,-60.14113,304.39,0.42,0.38,453,1,VIIRS,n,2.0NRT,286.15,0.73,N
-33.19156,-60.15544,303.87,0.42,0.38,453,1,VIIRS,n,2.0NRT,286.67,0.83,N
-33.19237,-60.15096,299.01,0.42,0.38,453,1,VIIRS,n,2.0NRT,285.96,0.83,N
-33.19397,-60.142,296.55,0.42,0.38,453,1,VIIRS,n,2.0NRT,284.46,1.41,N
-33.19557,-60.13305,300.52,0.42,0.38,453,1,VIIRS,n,2.0NRT,284.93,1.03,N
-33.18615,-60.20572,323.11,0.42,0.38,453,1,VIIRS,n,2.0NRT,294.59,1.95,N
-33.18535,-60.21021,298.41,0.42,0.38,453,1,VIIRS,n,2.0NRT,285.49,1.95,N
-33.18696,-60.20122,309.47,0.42,0.38,453,1,VIIRS,n,2.0NRT,288.52,1.59,N
-33.195,-60.15632,301.88,0.42,0.38,453,1,VIIRS,n,2.0NRT,285.92,0.83,N
-33.18879,-60.21108,299.57,0.42,0.38,453,1,VIIRS,n,2.0NRT,287.82,1.18,N
-33.1896,-60.20659,303.2,0.42,0.38,453,1,VIIRS,n,2.0NRT,287.4,1.18,N
-33.20005,-60.14822,304.43,0.42,0.38,453,1,VIIRS,n,2.0NRT,286.06,1.01,N
-33.19224,-60.21196,306.66,0.42,0.38,453,1,VIIRS,n,2.0NRT,289.7,1.18,N
-33.20028,-60.16703,301.16,0.42,0.38,453,1,VIIRS,n,2.0NRT,285.73,0.97,N
-33.20108,-60.16254,302.77,0.42,0.38,453,1,VIIRS,n,2.0NRT,287.1,0.97,N
-33.20212,-60.17688,301.16,0.42,0.38,453,1,VIIRS,n,2.0NRT,286.47,1.49,N
-33.21967,-60.07841,318.37,0.42,0.37,453,1,VIIRS,n,2.0NRT,291.97,2.71,N
-33.2082,-60.18311,307.59,0.42,0.38,453,1,VIIRS,n,2.0NRT,287.26,2.55,N
-33.209,-60.17862,304.34,0.42,0.38,453,1,VIIRS,n,2.0NRT,286.56,1.67,N
-33.2098,-60.17413,304.49,0.42,0.38,453,1,VIIRS,n,2.0NRT,286.38,1.67,N
-33.21084,-60.18847,327.65,0.42,0.38,453,1,VIIRS,n,2.0NRT,294.65,2.55,N
-33.21164,-60.18398,325.5,0.42,0.38,453,1,VIIRS,n,2.0NRT,295.56,2.55,N
-33.21244,-60.17949,322.77,0.42,0.38,453,1,VIIRS,n,2.0NRT,292.93,1.67,N
-33.21004,-60.19297,300.63,0.42,0.38,453,1,VIIRS,n,2.0NRT,285.25,0.38,N
-33.21324,-60.175,315.58,0.42,0.38,453,1,VIIRS,n,2.0NRT,289.44,1.67,N
-33.21348,-60.19384,317.68,0.42,0.38,453,1,VIIRS,n,2.0NRT,292.52,3.07,N
-33.21428,-60.18935,318.01,0.42,0.38,453,1,VIIRS,n,2.0NRT,295.75,1.9,N
-33.21508,-60.18485,305.49,0.42,0.38,453,1,VIIRS,n,2.0NRT,289.25,1.9,N
-33.21588,-60.18036,312.05,0.42,0.38,453,1,VIIRS,n,2.0NRT,289.65,2.55,N
-33.2206,-60.21445,327.83,0.42,0.38,453,1,VIIRS,n,2.0NRT,287.81,2.77,N
-33.22405,-60.21533,301.88,0.42,0.38,453,1,VIIRS,n,2.0NRT,289.67,1.77,N
-33.06548,-60.24891,303.1,0.42,0.38,453,1,VIIRS,n,2.0NRT,283.5,0.95,N
-33.0663,-60.24439,299.75,0.42,0.38,453,1,VIIRS,n,2.0NRT,286.46,0.95,N
-33.08173,-60.23886,332.77,0.42,0.38,453,1,VIIRS,n,2.0NRT,285.76,4.01,N
-33.08254,-60.23434,311.42,0.42,0.38,453,1,VIIRS,n,2.0NRT,283.37,2.23,N
-33.08437,-60.24426,334.03,0.42,0.38,453,1,VIIRS,n,2.0NRT,295.45,4.01,N
-33.08518,-60.23973,325.85,0.42,0.38,453,1,VIIRS,n,2.0NRT,287.17,4.01,N
-33.08782,-60.24513,339.55,0.42,0.38,453,1,VIIRS,n,2.0NRT,294.62,4.28,N
-33.09127,-60.24601,322.85,0.42,0.38,453,1,VIIRS,n,2.0NRT,285.48,4.28,N
-33.13332,-60.17191,326.14,0.42,0.38,453,1,VIIRS,n,2.0NRT,295.43,2.7,N
-33.13252,-60.17641,296.49,0.42,0.38,453,1,VIIRS,n,2.0NRT,285.15,1.24,N
-33.13411,-60.16742,310.59,0.42,0.38,453,1,VIIRS,n,2.0NRT,289.86,2.7,N
-33.13491,-60.16292,297.93,0.42,0.38,453,1,VIIRS,n,2.0NRT,287.54,1.19,N
-33.06855,-60.22295,337.06,0.54,0.51,1713,1,VIIRS,n,2.0NRT,297.55,5.82,D
-33.23211,-60.03636,332.15,0.53,0.5,1713,1,VIIRS,n,2.0NRT,295.16,2.52,D
-33.23203,-60.22486,339.16,0.54,0.51,1713,1,VIIRS,n,2.0NRT,295.33,11.91,D
-33.22681,-60.21957,345.29,0.54,0.51,1713,1,VIIRS,n,2.0NRT,296.22,15.33,D
-33.22732,-60.22541,336.57,0.54,0.51,1713,1,VIIRS,n,2.0NRT,294.72,15.33,D
-33.2216,-60.21427,342.68,0.54,0.51,1713,1,VIIRS,n,2.0NRT,296.13,14.65,D
-33.21386,-60.17983,348.24,0.54,0.51,1713,1,VIIRS,n,2.0NRT,303.29,7.98,D
-33.21437,-60.18565,346.88,0.54,0.51,1713,1,VIIRS,n,2.0NRT,304.4,28.88,D
-33.21487,-60.19147,348.26,0.54,0.51,1713,1,VIIRS,n,2.0NRT,312.81,28.88,D
-33.21538,-60.1973,353.04,0.54,0.51,1713,1,VIIRS,n,2.0NRT,302.31,23.44,D
-33.20616,-60.14556,342.53,0.53,0.5,1713,1,VIIRS,n,2.0NRT,302.41,11.49,D
-33.20917,-60.18039,340.5,0.54,0.51,1713,1,VIIRS,n,2.0NRT,300.7,7.98,D
-33.20967,-60.18621,332.39,0.54,0.51,1713,1,VIIRS,n,2.0NRT,299.0,28.88,D
-33.20147,-60.14612,350.34,0.53,0.5,1713,1,VIIRS,n,2.0NRT,305.12,14.46,D
-33.20498,-60.18677,347.53,0.54,0.51,1713,1,VIIRS,n,2.0NRT,300.5,8.53,D
-33.19707,-60.20538,340.01,0.54,0.51,1713,1,VIIRS,n,2.0NRT,297.5,15.84,D
-33.19138,-60.19426,341.37,0.54,0.51,1713,1,VIIRS,n,2.0NRT,300.94,9.38,D
-33.17755,-60.14315,351.75,0.53,0.5,1713,1,VIIRS,n,2.0NRT,303.43,9.81,D
-33.18001,-60.17213,330.68,0.54,0.5,1713,1,VIIRS,n,2.0NRT,299.35,1.45,D
-33.1714,-60.1264,333.63,0.53,0.5,1713,1,VIIRS,n,2.0NRT,296.93,6.24,D
-33.17728,-60.19596,339.82,0.54,0.51,1713,1,VIIRS,n,2.0NRT,297.51,7.31,D
-33.16672,-60.12696,338.72,0.53,0.5,1713,1,VIIRS,n,2.0NRT,296.1,6.24,D
-33.16721,-60.13273,339.41,0.53,0.5,1713,1,VIIRS,n,2.0NRT,304.74,13.77,D
-33.17063,-60.17327,338.88,0.54,0.5,1713,1,VIIRS,n,2.0NRT,300.88,57.17,D
-33.10867,-60.24763,345.22,0.54,0.51,1713,1,VIIRS,n,2.0NRT,300.55,70.18,D
-33.09875,-60.2429,347.13,0.54,0.51,1713,1,VIIRS,n,2.0NRT,311.76,125.62,D
-33.09354,-60.23763,341.41,0.54,0.51,1713,1,VIIRS,n,2.0NRT,298.52,54.41,D
-33.09454,-60.24931,353.89,0.54,0.51,1713,1,VIIRS,n,2.0NRT,319.33,67.57,D
-33.08884,-60.23819,349.49,0.54,0.51,1713,1,VIIRS,n,2.0NRT,313.37,54.41,D
-33.08933,-60.24402,348.39,0.54,0.51,1713,1,VIIRS,n,2.0NRT,311.74,67.57,D
-33.08413,-60.23875,351.05,0.54,0.51,1713,1,VIIRS,n,2.0NRT,301.54,10.55,D
-33.20942,-60.18,333.16,0.74,0.76,1856,1,VIIRS,n,2.0NRT,294.26,17.16,D
-33.07498,-60.21932,335.07,0.75,0.77,1856,1,VIIRS,n,2.0NRT,293.29,16.54,D
-33.07977,-60.23509,342.68,0.74,0.76,1856,1,VIIRS,n,2.0NRT,293.76,20.64,D
-33.06614,-60.24077,326.79,0.74,0.76,1856,1,VIIRS,n,2.0NRT,293.45,13.73,D
-33.20409,-60.13778,344.22,0.75,0.77,1856,1,VIIRS,n,2.0NRT,293.44,11.74,D
-33.20654,-60.14569,344.03,0.75,0.77,1856,1,VIIRS,n,2.0NRT,295.24,11.74,D
-33.22829,-60.21631,329.88,0.74,0.76,1856,1,VIIRS,n,2.0NRT,289.82,5.13,D
-33.21184,-60.18785,355.19,0.74,0.76,1856,1,VIIRS,n,2.0NRT,297.27,20.16,D
-33.22149,-60.21915,338.7,0.74,0.76,1856,1,VIIRS,n,2.0NRT,288.93,6.84,D
-33.20304,-60.20916,327.23,0.74,0.76,1856,1,VIIRS,n,2.0NRT,289.93,6.59,D
-33.16941,-60.12541,334.64,0.75,0.77,1856,1,VIIRS,n,2.0NRT,294.34,5.78,D
-33.16799,-60.17051,327.37,0.75,0.77,1856,1,VIIRS,n,2.0NRT,294.31,3.0,D
-33.20947,-60.1433,347.27,0.75,0.77,1856,1,VIIRS,n,2.0NRT,293.88,7.67,D
-33.20265,-60.1462,331.63,0.75,0.77,1856,1,VIIRS,n,2.0NRT,295.28,7.67,D
-33.2122,-60.17778,335.77,0.74,0.76,1856,1,VIIRS,n,2.0NRT,294.57,13.18,D
-33.21696,-60.19352,328.05,0.74,0.76,1856,1,VIIRS,n,2.0NRT,294.2,9.29,D
-33.19654,-60.20211,335.27,0.74,0.76,1856,1,VIIRS,n,2.0NRT,293.15,10.67,D
-33.16571,-60.12594,336.29,0.75,0.77,1856,1,VIIRS,n,2.0NRT,293.42,8.59,D
-33.17094,-60.16839,326.59,0.75,0.77,1856,1,VIIRS,n,2.0NRT,294.04,3.7,D
-33.13324,-60.24619,335.54,0.74,0.76,1856,1,VIIRS,n,2.0NRT,288.94,17.3,D
-33.12643,-60.24902,352.25,0.74,0.76,1856,1,VIIRS,n,2.0NRT,292.08,17.3,D
-33.11039,-60.24682,353.64,0.74,0.76,1856,1,VIIRS,n,2.0NRT,307.31,44.27,D
-33.10116,-60.24179,354.51,0.74,0.76,1856,1,VIIRS,n,2.0NRT,307.15,33.05,D
-33.08949,-60.22892,334.11,0.74,0.76,1856,1,VIIRS,n,2.0NRT,292.19,34.57,D
-33.09192,-60.23676,356.3,0.74,0.76,1856,1,VIIRS,n,2.0NRT,304.55,34.57,D
-33.09434,-60.24461,352.42,0.74,0.76,1856,1,VIIRS,n,2.0NRT,302.25,33.05,D
-33.08022,-60.22387,353.54,0.74,0.76,1856,1,VIIRS,n,2.0NRT,293.13,12.11,D
-33.07095,-60.21882,335.14,0.75,0.77,1856,1,VIIRS,n,2.0NRT,293.42,12.11,D
-33.07339,-60.22668,342.6,0.74,0.76,1856,1,VIIRS,n,2.0NRT,296.53,12.11,D
-33.13014,-60.24944,353.74,0.74,0.76,1856,1,VIIRS,n,2.0NRT,290.03,20.91,D
-33.12098,-60.24447,347.05,0.74,0.76,1856,1,VIIRS,n,2.0NRT,291.23,20.91,D
-33.11179,-60.23943,351.12,0.74,0.76,1856,1,VIIRS,n,2.0NRT,293.23,37.88,D
-33.11417,-60.2473,354.36,0.74,0.76,1856,1,VIIRS,n,2.0NRT,307.87,48.38,D
-33.10261,-60.23442,344.02,0.74,0.76,1856,1,VIIRS,n,2.0NRT,292.65,37.88,D
-33.08659,-60.23224,346.7,0.74,0.76,1856,1,VIIRS,n,2.0NRT,292.79,38.84,D
-33.08898,-60.24012,345.16,0.74,0.76,1856,1,VIIRS,n,2.0NRT,298.92,36.48,D
