latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.20242,-60.18107,301.18,0.41,0.37,512.0,1.0,VIIRS,n,2.0NRT,285.17,1.58,N
-33.20303,-60.17666,309.76,0.41,0.37,512.0,1.0,VIIRS,n,2.0NRT,286.37,1.58,N
-33.24877,-60.29709,298.83,0.41,0.37,512.0,1.0,VIIRS,n,2.0NRT,283.04,1.09,N
-33.24084,-60.07076,344.84,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,309.08,11.51,D
-33.22701,-60.04809,344.54,0.45,0.39,1734.0,1.0,VIIRS,n,2.0NRT,303.57,5.66,D
-33.2234,-60.04873,343.79,0.45,0.39,1734.0,1.0,VIIRS,n,2.0NRT,301.23,6.35,D
-33.2174,-60.02975,337.47,0.45,0.39,1734.0,1.0,VIIRS,n,2.0NRT,305.34,7.45,D
-33.22339,-60.07883,345.37,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,308.99,6.64,D
-33.2336,-60.16283,339.12,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,307.46,5.77,D
-33.2342,-60.1678,346.86,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,306.36,5.77,D
-33.21379,-60.03038,341.55,0.45,0.39,1734.0,1.0,VIIRS,n,2.0NRT,304.81,4.44,D
-33.21918,-60.07455,336.87,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,303.94,12.22,D
-33.22089,-60.18024,336.95,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,305.56,6.51,D
-33.22269,-60.19516,331.36,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,292.32,1.93,D
-33.21786,-60.18583,354.38,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,320.33,27.91,D
-33.21846,-60.19081,343.83,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,306.47,27.91,D
-33.21304,-60.17654,350.45,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,311.13,53.34,D
-33.19746,-60.10852,336.84,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,305.6,3.83,D
-33.19925,-60.12333,335.15,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,307.26,2.78,D
-33.20936,-60.17933,343.6,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,307.9,14.37,D
-33.19709,-60.11077,337.63,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,305.27,2.97,D
-33.19717,-60.141,339.51,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,307.2,4.8,D
-33.20149,-60.17562,339.22,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,306.06,11.35,D
-33.19355,-60.14162,343.96,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,308.27,6.6,D
-33.19479,-60.1515,338.14,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,307.63,4.48,D
-33.1954,-60.15645,347.09,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,311.32,5.71,D
-33.19055,-60.14719,340.42,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,307.39,4.48,D
-33.19178,-60.15707,340.94,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,307.63,5.71,D
-33.19492,-60.21224,356.2,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,315.69,26.24,D
-33.18024,-60.12376,338.26,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,307.73,7.09,D
-33.19128,-60.21287,354.27,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,310.01,26.24,D
-33.17846,-60.13919,345.89,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,312.83,10.48,D
-33.17907,-60.14413,346.31,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,315.56,10.48,D
-33.18091,-60.15896,347.44,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,313.93,22.62,D
-33.18642,-60.20357,334.83,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,303.63,9.34,D
-33.18765,-60.21349,349.59,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,306.16,38.61,D
-33.17305,-60.15527,344.36,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,307.64,6.03,D
-33.16639,-60.13121,346.76,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,316.04,22.59,D
-33.16277,-60.13184,346.03,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,305.14,16.72,D
-33.14167,-60.17082,348.12,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,312.49,8.76,D
-33.13744,-60.1665,349.31,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,319.41,28.8,D
-33.13805,-60.17145,350.18,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,321.57,28.8,D
-33.13382,-60.16713,335.71,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,305.12,28.8,D
-33.13503,-60.17702,352.55,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,312.67,11.5,D
-33.12293,-60.19936,341.82,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,304.99,4.65,D
-33.07054,-60.22615,337.96,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,301.95,137.64,D
-33.06691,-60.22678,343.09,0.46,0.39,1734.0,1.0,VIIRS,n,2.0NRT,317.58,84.86,D
-32.93616,-60.46665,336.99,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,311.45,14.2,D
-32.93676,-60.47169,350.83,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,314.0,26.71,D
-32.93737,-60.47676,356.56,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,331.51,26.71,D
-32.9343,-60.48244,347.64,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,321.76,18.32,D
-32.93244,-60.49825,335.48,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,301.81,8.82,D
-32.92937,-60.50394,338.44,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,306.12,26.24,D
-32.92331,-60.48432,334.59,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,301.57,12.44,D
-32.9239,-60.48937,336.91,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,306.71,12.44,D
-32.92143,-60.50011,330.56,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,300.28,4.11,D
-32.93074,-60.50618,341.41,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,303.94,23.41,D
-32.92458,-60.48658,347.85,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,306.08,165.64,D
-32.92091,-60.4872,346.44,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,313.2,12.2,D
-32.91849,-60.49792,338.97,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,304.45,5.08,D
-32.91911,-60.50298,340.03,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,301.2,9.18,D
-32.89769,-60.48081,338.66,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,306.31,4.43,D
-32.89219,-60.46631,336.16,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,305.74,10.93,D
-32.8928,-60.47135,351.6,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,304.82,10.93,D
-32.89342,-60.47639,340.67,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,305.7,4.43,D
-32.89465,-60.48648,355.41,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,319.69,58.95,D
-32.88914,-60.47197,350.41,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,307.72,18.16,D
-32.88976,-60.47701,355.09,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,315.62,54.76,D
-32.88058,-60.43234,340.06,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,309.37,9.12,D
-32.89162,-60.52315,339.03,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,308.52,6.71,D
-32.87692,-60.43296,337.71,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,308.25,12.18,D
-32.87754,-60.43798,354.94,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,319.24,15.12,D
-32.87206,-60.45431,350.88,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,314.36,10.28,D
-32.86353,-60.4455,340.4,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,306.63,5.08,D
-32.86414,-60.45053,350.61,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,309.27,11.48,D
-32.82362,-60.58128,335.04,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,305.94,4.19,D
-32.81762,-60.58428,345.74,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,310.56,13.15,D
-32.56933,-60.62017,343.29,0.47,0.4,1734.0,1.0,VIIRS,n,2.0NRT,307.71,11.45,D
