latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.80164,-60.234299,311.72,0.51,0.66,406,N,VIIRS,n,1,289.77,1.45,N,0.0
-32.807590000000005,-60.236668,329.26,0.51,0.66,406,N,VIIRS,n,1,291.77,4.54,N,0.0
-32.805199,-60.238655,324.76,0.51,0.66,406,N,VIIRS,n,1,290.37,2.97,N,0.0
-32.806709000000005,-60.233227,316.8,0.51,0.66,406,N,VIIRS,n,1,291.14,2.97,N,0.0
-32.752857,-60.416096,339.48,0.39,0.6,548,N,VIIRS,n,1,289.12,2.34,N,0.0
-32.752575,-60.420448,311.1,0.39,0.6,548,N,VIIRS,n,1,286.79,3.04,N,0.0
-32.753139000000004,-60.41175500000001,307.37,0.39,0.6,548,N,VIIRS,n,1,286.68,2.34,N,0.0
-32.758175,-60.420979,301.72,0.39,0.6,548,N,VIIRS,n,1,288.18,3.04,N,0.0
-32.758457,-60.416637,318.3,0.39,0.6,548,N,VIIRS,n,1,287.14,2.34,N,0.0
-32.804363,-60.234844,315.47,0.4,0.6,548,N,VIIRS,n,1,285.05,1.76,N,0.0
-32.810024,-60.235371,302.24,0.4,0.6,548,N,VIIRS,n,1,283.46,0.69,N,0.0
-32.867794,-60.515228,316.87,0.39,0.59,548,N,VIIRS,n,1,288.22,2.07,N,0.0
-32.868084,-60.510921,297.94,0.39,0.59,548,N,VIIRS,n,1,286.94,0.8,N,0.0
-32.808765,-60.21386700000001,347.81,0.38,0.44,1806,N,VIIRS,n,1,311.39,5.58,D,0.0
-33.162552000000005,-60.320602,332.36,0.56,0.43,1806,N,VIIRS,n,1,303.97,5.42,D,0.0
-33.025372,-60.492737,333.92,0.55,0.43,1806,N,VIIRS,n,1,302.41,9.59,D,3.0
-33.004555,-60.410385,334.68,0.56,0.43,1806,N,VIIRS,n,1,305.88,4.41,D,0.0
-33.021454,-60.493824,345.94,0.55,0.43,1806,N,VIIRS,n,1,306.49,9.59,D,3.0
-33.022652,-60.49976,339.58,0.55,0.43,1806,N,VIIRS,n,1,304.67,8.41,D,0.0
-32.93153,-60.527737,340.46,0.55,0.43,1806,N,VIIRS,n,1,305.1,10.43,D,0.0
-32.810417,-60.222084,354.04,0.38,0.44,1806,N,VIIRS,n,1,316.16,6.94,D,0.0
-32.805607,-60.219101,343.13,0.38,0.44,1806,N,VIIRS,n,1,307.35,6.94,D,0.0
-32.806435,-60.223206000000005,345.15,0.38,0.44,1806,N,VIIRS,n,1,307.64,6.94,D,0.0
-32.805756,-60.240730000000006,343.88,0.38,0.43,1806,N,VIIRS,n,1,308.9,6.44,D,0.0
-32.797634,-60.221340000000005,337.28,0.38,0.44,1806,N,VIIRS,n,1,306.67,2.38,D,0.0
-32.798462,-60.22544499999999,337.41,0.38,0.44,1806,N,VIIRS,n,1,306.89,2.38,D,0.0
-32.794476,-60.226566000000005,349.64,0.38,0.44,1806,N,VIIRS,n,1,313.21,8.56,D,0.0
-32.744167,-60.394474,335.68,0.57,0.43,1806,N,VIIRS,n,1,304.25,4.18,D,0.0
-32.586288,-60.63746999999999,341.35,0.56,0.43,1806,N,VIIRS,n,1,303.9,11.04,D,0.0
