latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.898540000000004,-60.460979,297.11,0.52,0.5,536,N,VIIRS,n,1,278.61,0.78,N,0.0
-33.037968,-60.65316800000001,340.83,0.41,0.37,1754,N,VIIRS,n,1,293.0,10.26,D,0.0
-32.960396,-60.454102,339.4,0.42,0.37,1754,N,VIIRS,n,1,293.27,8.2,D,0.0
-32.959568,-60.453369,333.54,0.42,0.38,1754,N,VIIRS,n,1,294.63,8.22,D,0.0
-32.900143,-60.463142000000005,345.13,0.42,0.38,1754,N,VIIRS,n,1,294.58,5.14,D,0.0
-32.894356,-60.450542000000006,345.95,0.42,0.38,1754,N,VIIRS,n,1,292.12,13.7,D,3.0
-32.895916,-60.459511,330.63,0.42,0.38,1754,N,VIIRS,n,1,293.06,2.73,D,0.0
-32.890903,-60.451382,325.02,0.42,0.38,1754,N,VIIRS,n,1,293.93,13.7,D,3.0
-32.883540999999994,-60.429813,329.76,0.42,0.38,1754,N,VIIRS,n,1,292.4,12.2,D,0.0
-32.880085,-60.430653,349.33,0.42,0.38,1754,N,VIIRS,n,1,301.48,12.2,D,0.0
-32.880871,-60.435131000000005,327.78,0.42,0.38,1754,N,VIIRS,n,1,290.72,12.2,D,0.0
-32.882435,-60.444096,328.59,0.42,0.38,1754,N,VIIRS,n,1,290.45,4.54,D,3.0
-32.901093,-60.551289,330.76,0.42,0.37,1754,N,VIIRS,n,1,291.04,2.48,D,0.0
-32.876633,-60.431492000000006,348.27,0.42,0.38,1754,N,VIIRS,n,1,298.31,11.43,D,0.0
-32.877415,-60.435966,342.36,0.42,0.38,1754,N,VIIRS,n,1,293.89,11.43,D,0.0
-32.878201000000004,-60.440453000000005,330.6,0.42,0.38,1754,N,VIIRS,n,1,289.84,6.55,D,3.0
-32.873177,-60.43232,329.58,0.42,0.38,1754,N,VIIRS,n,1,291.92,11.43,D,0.0
-32.873962,-60.436813,334.05,0.42,0.38,1754,N,VIIRS,n,1,294.9,11.43,D,0.0
-32.874744,-60.441288,345.36,0.42,0.38,1754,N,VIIRS,n,1,292.59,6.55,D,3.0
-32.894207,-60.552948,332.26,0.42,0.37,1754,N,VIIRS,n,1,291.55,6.58,D,0.0
-32.87051,-60.437653000000005,352.86,0.42,0.38,1754,N,VIIRS,n,1,301.84,17.57,D,3.0
-32.871292,-60.442135,330.65,0.42,0.38,1754,N,VIIRS,n,1,292.59,3.94,D,0.0
-32.867054,-60.438480000000006,335.24,0.42,0.38,1754,N,VIIRS,n,1,293.46,17.57,D,3.0
-32.805038,-60.522209,334.46,0.42,0.37,1754,N,VIIRS,n,1,292.41,10.61,D,0.0
-32.801590000000004,-60.523045,334.95,0.42,0.37,1754,N,VIIRS,n,1,296.71,10.61,D,0.0
-32.802364000000004,-60.527512,325.9,0.42,0.37,1754,N,VIIRS,n,1,289.95,10.61,D,0.0
