latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.245758,-60.133724,356.5,0.6,0.71,1648,N,VIIRS,n,1,304.21,18.43,D,3.0
-32.983803,-60.090775,356.74,0.6,0.7,1648,N,VIIRS,n,1,312.21,12.35,D,3.0
-32.976685,-60.077667000000005,355.7,0.6,0.7,1648,N,VIIRS,n,1,311.49,19.91,D,0.0
-32.977139,-60.09111,351.47,0.6,0.7,1648,N,VIIRS,n,1,311.33,12.35,D,3.0
-32.986801,-60.091965,348.34,0.6,0.7,1648,N,VIIRS,n,1,310.66,17.09,D,0.0
-32.979607,-60.07885,342.61,0.59,0.7,1648,N,VIIRS,n,1,308.87,15.04,D,0.0
-32.972942,-60.079151,352.05,0.59,0.7,1648,N,VIIRS,n,1,311.72,19.28,D,0.0
-32.973206,-60.08584200000001,334.37,0.6,0.7,1648,N,VIIRS,n,1,308.98,8.51,D,0.0
-32.975544,-60.146461,340.52,0.6,0.71,1648,N,VIIRS,n,1,309.12,9.78,D,0.0
-32.966282,-60.07945600000001,338.84,0.59,0.7,1648,N,VIIRS,n,1,310.59,19.28,D,0.0
-32.959366,-60.073078,344.6,0.59,0.7,1648,N,VIIRS,n,1,305.7,10.71,D,0.0
-32.95245,-60.0667,334.18,0.59,0.7,1648,N,VIIRS,n,1,308.27,11.78,D,0.0
-33.248096000000004,-60.13043199999999,333.73,0.34,0.56,1830,N,VIIRS,n,1,302.95,3.83,D,0.0
-33.241161,-60.12481700000001,340.6,0.34,0.56,1830,N,VIIRS,n,1,310.11,5.39,D,0.0
-33.24152,-60.125576,344.89,0.34,0.56,1830,N,VIIRS,n,1,310.19,5.23,D,0.0
-32.983307,-60.084095,347.96,0.35,0.57,1830,N,VIIRS,n,1,305.61,7.38,D,0.0
-32.974487,-60.070885,351.02,0.35,0.57,1830,N,VIIRS,n,1,306.34,5.39,D,0.0
-32.970253,-60.076385,346.33,0.35,0.57,1830,N,VIIRS,n,1,303.65,7.86,D,0.0
-32.96418,-60.07439,352.16,0.35,0.57,1830,N,VIIRS,n,1,309.78,9.84,D,0.0
-32.958103,-60.072403,353.52,0.35,0.57,1830,N,VIIRS,n,1,308.26,6.62,D,0.0
-32.959026,-60.076138,350.98,0.35,0.57,1830,N,VIIRS,n,1,311.69,6.62,D,0.0
-32.975513,-60.143127,352.81,0.35,0.56,1830,N,VIIRS,n,1,312.23,3.73,D,0.0
-32.952023,-60.07040799999999,351.78,0.35,0.57,1830,N,VIIRS,n,1,309.28,6.22,D,0.0
-32.969467,-60.141163,350.7,0.35,0.56,1830,N,VIIRS,n,1,311.64,3.73,D,0.0
-32.546108000000004,-60.307037,351.73,0.35,0.56,1830,N,VIIRS,n,1,303.39,13.27,D,3.0
-32.569927,-60.698238,341.91,0.33,0.55,1830,N,VIIRS,n,1,310.2,4.83,D,0.0
