latitude,longitude,confidence
-33.186378000000005,-60.128708,n
-33.188728000000005,-60.120964,n
-33.193104,-60.131721,n
-33.227515999999994,-60.068241,n
-33.206234,-60.164089,n
-33.208584,-60.156303,n
-33.234215,-60.071247,n
-33.210613,-60.174908,n
-33.212963,-60.167114,n
-33.215309000000005,-60.159328,n
-33.217346,-60.177937,n
-33.219691999999995,-60.170143,n
-33.184155,-60.12605300000001,n
-33.186543,-60.11832800000001,n
-33.190884000000004,-60.129025,n
-33.193272,-60.1213,n
-33.195229,-60.139732,n
-33.203915,-60.161201,n
-33.232384,-60.068665,n
-33.208263,-60.171951,n
-33.210655,-60.164185,n
-33.213043,-60.156425,n
-33.215,-60.174942,n
-33.217388,-60.167179,n
-33.221740999999994,-60.17794,n
-33.224125,-60.17017,n
-33.185909,-60.12849,n
-33.186440000000005,-60.122581,n
-33.19117,-60.123165,n
-33.190636,-60.12907,n
-33.191708,-60.117249,n
-33.195366,-60.129654,n
-33.195904,-60.123737,n
-33.196442,-60.117821,n
-33.186809999999994,-60.127789,n
-33.187305,-60.121872,n
-33.19154,-60.128376,n
-33.192039,-60.122459,n
-33.192535,-60.116539,n
-33.19577,-60.134872,n
-33.19627,-60.128963,n
-33.19677,-60.12305500000001,n
-33.198772,-60.099312,n
-33.200001,-60.141365,n
-33.2005,-60.13545600000001,n
-33.204727,-60.14196,n
-33.207939,-60.160233,n
-33.207436,-60.166126,n
-33.208447,-60.154335,n
-33.208946000000005,-60.14844100000001,n
-33.209454,-60.14254,n
-33.212158,-60.166714,n
-33.212662,-60.16082,n
-33.211647,-60.172592,n
-33.213169,-60.154922,n
-33.213673,-60.14902900000001,n
-33.21418,-60.143116000000006,n
-33.217384,-60.161407,n
-33.216366,-60.17318,n
-33.216877000000004,-60.167301,n
-33.217892,-60.15551,n
-33.225528999999995,-60.06649399999999,n
-33.226036,-60.060516,n
-33.221088,-60.17376700000001,n
-33.221596000000005,-60.167889,n
-33.220577,-60.179649,n
-33.222103000000004,-60.161995,n
-33.222614,-60.156097,n
-33.229252,-60.079014,n
-33.229766999999995,-60.073051,n
-33.23027800000001,-60.067074,n
-33.235023,-60.067661,n
-33.225807,-60.174351,n
-33.226315,-60.168468,n
-33.22683,-60.16258199999999,n
-33.227341,-60.156685,n
-33.235538,-60.061684,n
-33.200523,-60.133568,n
-33.201317,-60.1381,n
-33.20211,-60.142635,n
-33.193882,-60.116264,n
-33.194679,-60.1208,n
-33.195473,-60.12534300000001,n
-33.196265999999994,-60.129879,n
-33.197063,-60.134418,n
-33.197857,-60.13895400000001,n
-33.190418,-60.117119,n
-33.191216,-60.121655,n
-33.187752,-60.122509,n
-33.18855300000001,-60.127048,n
-33.189346,-60.131584,n
-33.184292,-60.123363,n
-33.185089000000005,-60.127903,n
-33.185886,-60.132439,n
-33.246497999999995,-60.061897,n
-33.247307,-60.066444,n
-33.243843,-60.06730699999999,n
-33.246418,-60.06530400000001,n
-33.241371,-60.057049,n
-33.24295,-60.066166,n
-33.243744,-60.070721,n
-33.2379,-60.057899,n
-33.238696999999995,-60.062462,n
-33.239487,-60.067028,n
-33.230968,-60.059624,n
-33.231762,-60.06417800000001,n
-33.233349,-60.073296,n
-33.227501000000004,-60.060474,n
-33.236862,-60.176575,n
-33.232624,-60.172909,n
-33.227592,-60.164703,n
-33.229958,-60.178276,n
-33.223351,-60.16103,n
-33.225716,-60.17461,n
-33.219105,-60.15735600000001,n
-33.22226,-60.175457,n
-33.223049,-60.179985,n
-33.213276,-60.144611,n
-33.215649,-60.158203,n
-33.216438000000004,-60.16273100000001,n
-33.212978,-60.163586,n
-33.214561,-60.172634,n
-33.207943,-60.155376,n
-33.208736,-60.159904,n
-33.209522,-60.164433,n
