latitude,longitude,confidence
25.29337,-100.17035,n
25.29236,-100.16566,n
25.29115,-100.16007,n
25.28528,-100.15609,n
25.28351,-100.14783,n
25.29219,-100.21136,n
25.27867,-100.14867,n
25.29034,-100.20278,n
25.28073,-100.15826,n
25.28792,-100.21476,n
25.27621,-100.20683,n
25.26872,-100.17226,n
25.26733,-100.16586,n
25.27218,-100.21131,n
25.2709,-100.20543,n
25.26847,-100.21727,n
25.2675,-100.21281,n
25.26009,-100.20176,n
25.25828,-100.19341,n
25.25512,-100.20189,n
25.25393,-100.19646,n
24.73549,-99.6451,n
25.27624,-100.1567,n
25.26933,-100.21393,n
25.281,-100.15092,n
25.27416,-100.20751,n
25.27821,-100.1527,n
25.2774,-100.16001,n
25.2717,-100.21061,n
25.27112,-100.21566,n
25.27662,-100.20276,n
25.2759,-100.20918,n
25.29353,-100.16095,n
25.29298,-100.20129,n
