latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
25.27504,-100.16119,336.5,0.43,0.38,1938,1,VIIRS,n,2.0NRT,299.96,4.77,D
25.26606,-100.21334,335.77,0.43,0.38,1938,1,VIIRS,n,2.0NRT,298.79,8.68,D
25.27921,-100.15769,351.25,0.43,0.38,1938,1,VIIRS,n,2.0NRT,299.95,10.04,D
25.27029,-100.20959,334.54,0.43,0.38,1938,1,VIIRS,n,2.0NRT,300.58,4.71,D
25.26955,-100.21384,331.75,0.43,0.38,1938,1,VIIRS,n,2.0NRT,296.0,4.71,D
25.28266,-100.15835,336.33,0.43,0.38,1938,1,VIIRS,n,2.0NRT,300.55,10.04,D
25.28609,-100.15911,345.92,0.43,0.38,1938,1,VIIRS,n,2.0NRT,299.54,5.85,D
25.28951,-100.15999,330.43,0.43,0.38,1938,1,VIIRS,n,2.0NRT,298.66,5.85,D
25.28882,-100.16397,332.25,0.43,0.38,1938,1,VIIRS,n,2.0NRT,300.0,7.42,D
25.2922,-100.16504,336.0,0.43,0.38,1938,1,VIIRS,n,2.0NRT,299.15,4.36,D
25.2851,-100.20634,337.86,0.43,0.38,1938,1,VIIRS,n,2.0NRT,297.6,25.5,D
25.29482,-100.17054,334.18,0.43,0.38,1938,1,VIIRS,n,2.0NRT,300.85,4.36,D
25.28852,-100.20721,352.7,0.43,0.38,1938,1,VIIRS,n,2.0NRT,313.99,25.5,D
25.28788,-100.21093,341.0,0.43,0.38,1938,1,VIIRS,n,2.0NRT,307.25,25.5,D
25.29748,-100.1758,330.44,0.43,0.38,1938,1,VIIRS,n,2.0NRT,300.1,4.73,D
