latitude,longitude,confidence
25.07527,-100.03545,n
25.39015,-100.33739,n
25.38956,-100.33337,n
25.38898,-100.32938,n
25.38841,-100.32552,n
25.41313,-100.51723,n
25.39939,-100.42343,n
25.38564,-100.33002,n
25.38507,-100.32616,n
25.41256,-100.51333,n
25.39884,-100.41969,n
25.39828,-100.41594,n
25.38623,-100.33403,n
25.41032,-100.52141,n
25.40975,-100.51754,n
25.39603,-100.42381,n
25.37035,-100.25003,n
25.40918,-100.51367,n
25.39547,-100.42007,n
25.39491,-100.41633,n
25.38233,-100.33088,n
25.37092,-100.25391,n
25.36977,-100.24617,n
25.4088,-100.52031,n
25.40823,-100.51645,n
25.36897,-100.25306,n
25.36839,-100.24921,n
25.36782,-100.24535,n
25.36725,-100.24153,n
25.40937,-100.52418,n
25.40372,-100.48591,n
25.36667,-100.2377,n
25.40711,-100.53222,n
25.40654,-100.52832,n
25.36962,-100.28033,n
25.36904,-100.27647,n
25.36618,-100.25733,n
25.36333,-100.23826,n
25.40596,-100.52444,n
25.3876,-100.40065,n
25.36561,-100.25352,n
25.36504,-100.24969,n
25.36447,-100.24588,n
25.3639,-100.24207,n
25.36567,-100.27685,n
25.36395,-100.26534,n
25.36338,-100.26154,n
25.35998,-100.23876,n
25.3594,-100.23489,n
25.40259,-100.52492,n
25.36058,-100.26573,n
25.35662,-100.23921,n
25.35604,-100.23537,n
25.39134,-100.47202,n
25.36172,-100.27342,n
25.36115,-100.26955,n
25.35839,-100.27399,n
25.35325,-100.23964,n
25.35898,-100.27793,n
25.35721,-100.26617,n
25.35383,-100.24347,n
25.31694,-99.99834,n
25.35046,-100.24387,n
25.34987,-100.23998,n
25.3471,-100.24429,n
25.3465,-100.24036,n
25.34375,-100.24483,n
25.34434,-100.24876,n
25.34316,-100.24088,n
25.34161,-100.25336,n
25.34102,-100.2494,n
25.34042,-100.24543,n
25.33983,-100.24149,n
25.33769,-100.25006,n
25.33709,-100.24606,n
25.33404,-100.31733,n
25.32899,-100.3064,n
25.33073,-100.31813,n
25.33016,-100.31427,n
25.32958,-100.31037,n
25.3354,-100.37259,n
25.33145,-100.36901,n
25.32754,-100.36576,n
25.09653,-99.97331,n
25.09595,-99.96946,n
25.09539,-99.96577,n
25.09382,-99.97784,n
25.0932,-99.97384,n
25.0926,-99.96992,n
25.09205,-99.96624,n
25.09149,-99.96255,n
25.09093,-99.95883,n
25.08759,-99.95934,n
25.09342,-99.99764,n
25.09048,-99.97836,n
25.08704,-99.95565,n
25.08371,-99.95618,n
25.09252,-100.03677,n
25.09195,-100.03301,n
25.09138,-100.02925,n
25.09081,-100.02549,n
25.08037,-99.9567,n
25.09025,-100.02175,n
25.08968,-100.01801,n
25.08918,-100.03724,n
25.08861,-100.03346,n
25.07704,-99.95722,n
25.08584,-100.0377,n
25.07315,-99.95402,n
25.08526,-100.03391,n
25.07371,-99.95775,n
25.08249,-100.03814,n
25.07039,-99.95831,n
25.07915,-100.03863,n
25.06881,-99.97037,n
25.06823,-99.96655,n
25.06766,-99.96275,n
25.06709,-99.95901,n
25.07859,-100.03487,n
25.06939,-99.97417,n
25.06436,-99.96348,n
25.07584,-100.03923,n
25.07253,-100.03989,n
25.07195,-100.03606,n
25.07137,-100.03222,n
25.0691,-100.01727,n
25.06864,-100.03671,n
25.0698,-100.04439,n
25.06806,-100.03287,n
25.06533,-100.03735,n
25.06591,-100.04118,n
25.06475,-100.03355,n
25.06202,-100.038,n
25.06144,-100.0342,n
25.06087,-100.03043,n
25.05756,-100.03109,n
25.05196,-100.01659,n
25.01159,-100.21918,n
24.9999,-100.20959,n
24.73431,-99.7752,n
24.73374,-99.77146,n
24.73488,-99.77894,n
24.73156,-99.77946,n
24.72982,-99.76817,n
24.72825,-99.78004,n
24.72649,-99.76863,n
24.72532,-99.76104,n
24.7259,-99.76482,n
24.72257,-99.7653,n
24.722,-99.76153,n
24.72143,-99.75784,n
24.72554,-99.7845,n
24.72494,-99.78063,n
24.72087,-99.75416,n
24.72395,-99.79631,n
24.71812,-99.7584,n
24.71755,-99.75473,n
24.72338,-99.79261,n
24.7212,-99.80052,n
24.72063,-99.79684,n
24.71481,-99.75898,n
24.72006,-99.79314,n
24.71788,-99.80104,n
24.7115,-99.75954,n
